CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
26365	26663	-15.999	0.000	0.8895	0.7265	1
26365	26688	-17.004	0.000	0.8161	0.6409	1
26365	26735	-18.009	0.000	0.7601	0.5820	1
26365	26757	-18.993	0.000	0.7108	0.5636	1
26367	26382	-0.996	0.000	0.8745	0.7135	1
26367	26399	-1.996	0.000	0.8777	0.7587	1
26367	26407	-3.020	0.000	0.8439	0.7289	1
26367	26578	1689.302	0.000	0.8035	0.6873	1
26367	26595	-17.032	0.000	0.8788	0.7774	1
26367	26615	-18.032	0.000	0.9263	0.8277	1
26367	26626	1687.796	0.000	0.8162	0.6754	1
26367	26883	-31.992	0.000	0.8058	0.6566	1
26367	26897	-32.992	0.000	0.8648	0.7463	1
26367	33039	-488.192	0.000	0.7677	0.5636	1
26367	33052	-489.216	0.000	0.7475	0.5195	1
26367	33249	-505.212	0.000	0.7657	0.5785	1
26367	33262	1444.196	0.000	0.7268	0.5119	1
26367	34661	-643.208	0.000	0.7092	0.5671	1
26369	26654	-19.964	0.000	0.7491	0.6409	1
26369	26682	-20.976	0.000	0.7400	0.6660	1
26369	37971	3.001	0.000	0.7106	0.5051	1
26369	37973	2.011	0.000	0.8214	0.7670	1
26369	37974	1.999	0.000	0.7006	0.4824	1
26369	37980	1.018	0.000	0.8200	0.7803	1
26369	37990	0.007	0.000	0.8229	0.7847	1
26369	38093	-14.015	0.000	0.8010	0.7256	1
26369	38102	-15.020	0.000	0.7638	0.6301	1
26369	38103	-15.005	0.000	0.8220	0.7713	1
26369	38110	-16.028	0.000	0.8235	0.7575	1
26369	38113	-17.027	0.000	0.8191	0.7678	1
26369	38125	-19.976	0.000	0.7637	0.6891	1
26369	38134	-20.981	0.000	0.7373	0.6163	1
26369	38142	-21.953	0.000	0.7296	0.6343	1
26371	26391	-0.999	0.000	0.9777	0.9400	1
26371	26404	-1.992	0.000	0.9339	0.8849	1
26372	26392	-0.999	0.000	0.9130	0.7793	1
26372	26409	-2.001	0.000	0.8845	0.7020	1
26376	26395	-0.999	0.000	0.9345	0.7459	1
26376	26397	-1.008	0.000	0.9567	0.8750	1
26376	26420	-2.004	0.000	0.9450	0.8672	1
26376	26756	-18.036	0.000	0.7917	0.6477	1
26378	26663	-14.985	0.000	0.8441	0.7510	1
26378	26688	-15.990	0.000	0.9516	0.8497	1
26378	26735	-16.995	0.000	0.8753	0.7309	1
26378	26757	-17.979	0.000	0.7793	0.6221	1
26382	26399	-1.000	0.000	0.7985	0.6353	1
26382	26407	-2.024	0.000	0.7798	0.5978	1
26382	26578	1690.297	0.000	0.8640	0.7207	1
26382	26595	-16.036	0.000	0.7987	0.6434	1
26382	26615	-17.036	0.000	0.8483	0.7317	1
26382	26626	1688.792	0.000	0.8964	0.8125	1
26382	26690	-20.984	0.000	0.7370	0.6469	1
26382	26883	-30.996	0.000	0.7306	0.5877	1
26382	26897	-31.996	0.000	0.8003	0.6389	1
26382	33052	-488.220	0.000	0.7329	0.5799	1
26383	26408	-1.002	0.000	0.9561	0.8996	1
26386	26406	-1.006	0.000	0.9204	0.6978	1
26387	26410	-1.000	0.000	0.9547	0.8666	1
26391	26404	-0.993	0.000	0.9467	0.9159	1
26392	26409	-1.002	0.000	0.8885	0.7383	1
26395	26397	-0.009	0.000	0.9354	0.7527	1
26395	26420	-1.005	0.000	0.9400	0.7643	1
26395	26756	-17.037	0.000	0.8007	0.6010	1
26396	26421	-1.005	0.000	0.9241	0.8809	1
26397	26420	-0.996	0.000	0.9731	0.9168	1
26397	26756	-17.028	0.000	0.8142	0.6788	1
26399	26407	-1.024	0.000	0.7805	0.7051	1
26399	26578	1691.297	0.000	0.7542	0.6257	1
26399	26595	-15.036	0.000	0.8415	0.6890	1
26399	26615	-16.036	0.000	0.8785	0.7363	1
26399	26626	1689.792	0.000	0.7690	0.6098	1
26399	26690	-19.984	0.000	0.7072	0.5659	1
26399	26883	-29.996	0.000	0.7639	0.6243	1
26399	26897	-30.996	0.000	0.8256	0.6861	1
26399	33052	-487.220	0.000	0.7258	0.4947	1
26399	33069	-488.208	0.000	0.7133	0.4925	1
26399	33249	-503.216	0.000	0.7243	0.5552	1
26407	26578	1692.322	0.000	0.7167	0.6043	1
26407	26595	-14.012	0.000	0.8345	0.6696	1
26407	26615	-15.012	0.000	0.8297	0.6555	1
26407	26626	1690.816	0.000	0.7206	0.5398	1
26407	26883	-28.972	0.000	0.7107	0.5523	1
26407	26897	-29.972	0.000	0.7970	0.6149	1
26407	33249	-502.192	0.000	0.7025	0.4793	1
26412	26435	-1.020	0.000	0.7979	0.5982	1
26414	26435	-1.008	0.000	0.7754	0.4868	1
26418	26444	-0.998	0.000	0.9528	0.8969	1
26420	26756	-16.032	0.000	0.8219	0.6893	1
