CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
5499	14014	281.185	0.000	0.7958	0.5836	1
5499	14509	265.161	0.000	0.7722	0.5155	1
5499	14558	264.163	0.000	0.7523	0.4767	1
5499	16190	221.139	0.000	0.7580	0.4767	1
5499	16223	220.133	0.000	0.7235	0.4330	1
5499	17937	177.113	0.000	0.7313	0.4325	1
5499	17975	176.111	0.000	0.7521	0.4767	1
5499	19637	133.083	0.000	0.7480	0.4767	1
5499	19671	132.081	0.000	0.7524	0.5131	1
5502	5523	-1.008	0.000	0.9582	0.8774	1
5502	17747	0.002	0.000	0.7550	0.6710	1
5502	17789	-0.988	0.000	0.7381	0.6277	1
5503	5510	-0.006	0.000	0.8905	0.8567	1
5503	5525	-1.050	0.000	0.7699	0.7499	1
5505	5527	-0.999	0.000	0.9560	0.9192	1
5511	24447	0.992	0.000	0.7588	0.6783	1
5511	24470	-0.026	0.000	0.7157	0.6406	1
5522	6311	-42.012	0.000	0.7106	0.4496	1
5522	8008	-130.065	0.000	0.7061	0.4496	1
5522	8044	-132.072	0.000	0.7386	0.5163	1
5522	9763	398.253	0.000	0.7140	0.4815	1
5522	14014	282.193	0.000	0.7129	0.4654	1
5523	17345	18.017	0.000	0.7228	0.5848	1
5523	17747	1.010	0.000	0.7465	0.6650	1
5523	17789	0.020	0.000	0.7335	0.6397	1
5530	5924	-14.034	0.000	0.8593	0.7414	1
5530	7288	-60.980	0.000	0.7385	0.6115	1
5530	7356	-64.012	0.000	0.7888	0.6768	1
5532	5544	-1.005	0.000	0.7929	0.6420	1
5535	5547	-1.002	0.000	0.7497	0.6317	1
5535	5946	-21.978	0.000	0.7243	0.6354	1
5537	5550	-0.999	0.000	0.8406	0.7233	1
5538	5556	-1.002	0.000	0.9627	0.9064	1
5539	5558	-0.999	0.000	0.9444	0.8954	1
5539	24532	-0.000	0.000	0.7537	0.6982	1
5539	24554	-1.000	0.000	0.7729	0.7171	1
5552	5568	-1.005	0.000	0.9260	0.8660	1
5552	5587	-1.983	0.000	0.8560	0.7539	1
5552	24549	-0.001	0.000	0.8087	0.7460	1
5552	24591	-1.001	0.000	0.8156	0.7400	1
5558	24532	0.999	0.000	0.7274	0.7123	1
5558	24554	-0.001	0.000	0.7422	0.6974	1
5559	5582	-1.002	0.000	0.9176	0.7628	1
5567	5594	-1.011	0.000	0.8437	0.6904	1
5567	5617	-2.010	0.000	0.9292	0.8450	1
5568	5587	-0.978	0.000	0.8789	0.7453	1
5568	24549	1.004	0.000	0.7646	0.6744	1
5568	24591	0.004	0.000	0.7732	0.6670	1
5569	5595	-0.987	0.000	0.8907	0.8018	1
5571	5596	-0.999	0.000	0.8967	0.8406	1
5578	5609	-1.014	0.000	0.8100	0.6331	1
5581	7026	-49.012	0.000	0.7031	0.5502	1
5584	5602	-1.008	0.000	0.9528	0.9034	1
5586	5604	-1.002	0.000	0.9108	0.8176	1
5587	24549	1.982	0.000	0.7072	0.6407	1
5587	24591	0.982	0.000	0.7258	0.6443	1
5589	5606	-1.002	0.000	0.9398	0.8273	1
5590	5612	-1.002	0.000	0.9343	0.8891	1
5592	5610	-1.005	0.000	0.9172	0.8263	1
5594	5617	-0.999	0.000	0.8162	0.6514	1
5613	5634	-549.303	0.000	0.7192	0.6578	1
5619	6091	-17.026	0.000	0.9169	0.8089	1
5619	6903	-44.020	0.000	0.7529	0.6407	1
5619	7357	-61.052	0.000	0.8881	0.7399	1
5619	7386	-62.052	0.000	0.8743	0.7561	1
5619	8612	-105.080	0.000	0.8564	0.7164	1
5619	8661	-106.082	0.000	0.8243	0.7432	1
5619	9922	-149.104	0.000	0.7730	0.6956	1
5619	9964	-150.110	0.000	0.7404	0.6096	1
5635	5654	-1.014	0.000	0.9119	0.8884	1
5636	5657	-1.004	0.000	0.8737	0.7569	1
5641	5660	-1.000	0.000	0.8185	0.7709	1
5641	5673	-1.988	0.000	0.7812	0.7073	1
5641	5842	-14.016	0.000	0.9028	0.8224	1
5641	5851	-15.020	0.000	0.8112	0.7627	1
5643	6458	-28.032	0.000	0.8790	0.7657	1
5645	5661	-0.996	0.000	0.9718	0.9112	1
5648	5663	-1.038	0.000	0.8952	0.8400	1
5648	5942	-15.999	0.000	0.7605	0.6830	1
5650	5668	-1.002	0.000	0.9048	0.8552	1
5651	5670	-1.005	0.000	0.8534	0.7267	1
5652	5676	-1.005	0.000	0.9357	0.8454	1
5652	5698	-2.007	0.000	0.9067	0.8247	1
5656	5680	548.330	0.000	0.9248	0.7775	1
5656	5700	-2.010	0.000	0.9037	0.7288	1
5656	6311	-34.053	0.000	0.8216	0.5976	1
5656	6322	-35.058	0.000	0.8156	0.5748	1
5656	6342	-36.063	0.000	0.7623	0.5035	1
5656	6507	-44.025	0.000	0.9056	0.6624	1
5656	6530	-45.030	0.000	0.8884	0.6158	1
5656	6551	-46.032	0.000	0.8523	0.6354	1
5656	6842	-61.050	0.000	0.7710	0.5037	1
5656	6860	-62.058	0.000	0.7600	0.4461	1
5656	7193	-78.078	0.000	0.7505	0.4540	1
5656	7346	-89.052	0.000	0.7232	0.6053	1
5656	7369	-90.057	0.000	0.7712	0.6024	1
5656	7477	-96.111	0.000	0.7285	0.4888	1
5656	7675	-105.078	0.000	0.7161	0.4003	1
5656	8008	-122.106	0.000	0.8286	0.5976	1
5656	8027	-123.111	0.000	0.7511	0.5051	1
5656	8044	-124.113	0.000	0.7618	0.5198	1
5656	8468	-150.105	0.000	0.7299	0.4674	1
5656	8512	-151.110	0.000	0.7312	0.4684	1
5656	9082	-176.103	0.000	0.7473	0.4501	1
5656	11784	352.208	0.000	0.7431	0.4684	1
5656	11944	348.206	0.000	0.7085	0.4623	1
5656	13069	318.158	0.000	0.7703	0.5468	1
5656	13966	291.156	0.000	0.7443	0.5222	1
5656	14014	290.152	0.000	0.7549	0.5224	1
5656	14509	274.128	0.000	0.7122	0.4622	1
5656	17975	185.078	0.000	0.7182	0.4464	1
5656	19671	141.048	0.000	0.7615	0.5226	1
5660	5851	-14.020	0.000	0.7733	0.6587	1
5664	5684	-1.004	0.000	0.9105	0.8543	1
5664	5703	-2.004	0.000	0.7651	0.6952	1
5666	5681	-1.005	0.000	0.7804	0.7141	1
5667	5704	-1.006	0.000	0.8517	0.7317	1
5672	5685	-1.000	0.000	0.8927	0.8221	1
5673	5686	-0.992	0.000	0.8318	0.7271	1
5673	5842	-12.028	0.000	0.8207	0.6977	1
5673	5851	-13.032	0.000	0.7202	0.6685	1
5675	5688	-550.310	0.000	0.7585	0.7061	1
5676	5698	-1.002	0.000	0.9183	0.8421	1
5680	5700	-550.340	0.000	0.9115	0.7471	1
5680	6311	-582.383	0.000	0.8219	0.6374	1
5680	6322	-583.388	0.000	0.8072	0.5774	1
5680	6342	-584.393	0.000	0.7751	0.5496	1
5680	6507	-592.355	0.000	0.8893	0.6771	1
5680	6530	-593.360	0.000	0.8736	0.6348	1
5680	6551	-594.362	0.000	0.8239	0.6040	1
5680	6842	-609.380	0.000	0.7629	0.5464	1
5680	6860	-610.388	0.000	0.7139	0.4226	1
5680	7193	-626.408	0.000	0.7643	0.5307	1
5680	7369	-638.387	0.000	0.7299	0.5683	1
5680	7477	-644.441	0.000	0.7378	0.5252	1
5680	7675	-653.408	0.000	0.7087	0.4106	1
5680	8008	-670.436	0.000	0.8416	0.6374	1
5680	8027	-671.441	0.000	0.7553	0.5531	1
5680	8044	-672.443	0.000	0.7638	0.5531	1
5680	8468	-698.435	0.000	0.7303	0.5004	1
5680	8512	-699.440	0.000	0.7311	0.5084	1
5680	9082	-724.433	0.000	0.7365	0.4603	1
5680	9691	-759.488	0.000	0.7050	0.4194	1
5680	11784	-196.122	0.000	0.7224	0.4865	1
5680	12423	-213.146	0.000	0.7338	0.4368	1
5680	12464	-214.146	0.000	0.7113	0.4448	1
5680	13069	-230.172	0.000	0.7642	0.5564	1
5680	13091	-231.176	0.000	0.7037	0.4722	1
5680	13966	-257.174	0.000	0.7574	0.5789	1
5680	14014	-258.178	0.000	0.7623	0.5679	1
5680	14509	-274.202	0.000	0.7165	0.4968	1
5680	14558	-275.200	0.000	0.7027	0.4368	1
5680	16190	-318.224	0.000	0.7139	0.4368	1
5680	17937	-362.250	0.000	0.7002	0.3987	1
5680	17975	-363.252	0.000	0.7074	0.4368	1
5680	19637	-406.280	0.000	0.7095	0.4612	1
5680	19671	-407.282	0.000	0.7647	0.5514	1
5684	5703	-1.000	0.000	0.8409	0.7650	1
5686	5851	-12.040	0.000	0.7993	0.7012	1
5690	5717	-0.999	0.000	0.8931	0.8297	1
5696	5719	-1.005	0.000	0.9484	0.8782	1
5697	5720	-1.002	0.000	0.9504	0.8742	1
5700	5791	-5.043	0.000	0.7090	0.4064	1
5700	6311	-32.043	0.000	0.7912	0.6180	1
5700	6322	-33.048	0.000	0.7966	0.5746	1
5700	6342	-34.053	0.000	0.7882	0.5899	1
5700	6507	-42.015	0.000	0.8838	0.6726	1
5700	6530	-43.020	0.000	0.8814	0.6142	1
5700	6551	-44.022	0.000	0.8519	0.6152	1
5700	6842	-59.040	0.000	0.7791	0.5037	1
5700	6860	-60.048	0.000	0.7292	0.3893	1
5700	7193	-76.068	0.000	0.7813	0.4699	1
5700	7369	-88.047	0.000	0.7057	0.4615	1
5700	7451	-93.096	0.000	0.7104	0.4108	1
5700	7477	-94.101	0.000	0.7475	0.4888	1
5700	7675	-103.068	0.000	0.7417	0.4003	1
5700	8008	-120.096	0.000	0.8343	0.5972	1
5700	8027	-121.101	0.000	0.7529	0.4743	1
5700	8044	-122.103	0.000	0.7633	0.4805	1
5700	8468	-148.095	0.000	0.7604	0.4967	1
5700	8512	-149.100	0.000	0.7596	0.4934	1
5700	9082	-174.093	0.000	0.7712	0.5073	1
5700	11784	354.218	0.000	0.7604	0.5022	1
5700	13069	320.168	0.000	0.7942	0.5340	1
5700	13091	319.164	0.000	0.7370	0.5168	1
5700	13966	293.166	0.000	0.7523	0.5290	1
5700	14014	292.162	0.000	0.7754	0.5568	1
5700	14509	276.138	0.000	0.7628	0.5338	1
5700	19637	144.060	0.000	0.7462	0.4868	1
5700	19671	143.058	0.000	0.7839	0.5079	1
5701	5725	-1.002	0.000	0.9139	0.8667	1
5710	5731	-0.942	0.000	0.8223	0.7162	1
5711	5956	-9.016	0.000	0.7329	0.5219	1
5711	7986	-78.968	0.000	0.7573	0.5422	1
5711	8542	-100.014	0.000	0.7005	0.4376	1
5711	8606	-101.952	0.000	0.7032	0.4825	1
5722	5738	-0.975	0.000	0.8818	0.7543	1
5722	5750	-1.959	0.000	0.7923	0.6934	1
5722	6348	-33.948	0.000	0.7310	0.5455	1
5723	5743	-1.002	0.000	0.8106	0.6558	1
5729	5730	0.002	0.000	0.8229	0.6498	1
5729	7800	-72.020	0.000	0.8291	0.6636	1
5730	7800	-72.022	0.000	0.7308	0.6751	1
5733	5761	549.296	0.000	0.8806	0.7787	1
5738	5750	-0.984	0.000	0.9321	0.8630	1
5738	6348	-32.973	0.000	0.7457	0.5968	1
5738	6370	-33.975	0.000	0.7155	0.5887	1
5740	5762	-1.002	0.000	0.8748	0.7586	1
5741	5754	-1.005	0.000	0.9899	0.9656	1
5742	5843	-4.018	0.000	0.7067	0.5490	1
5749	5767	-0.999	0.000	0.8856	0.8085	1
5750	6348	-31.989	0.000	0.7007	0.5886	1
5750	6370	-32.991	0.000	0.7071	0.6137	1
5751	5768	-0.996	0.000	0.9601	0.9224	1
5753	5769	-0.993	0.000	0.7509	0.6055	1
5756	5764	550.281	0.000	0.7192	0.6674	1
5759	5785	-1.006	0.000	0.8952	0.8066	1
5760	5772	-1.000	0.000	0.7264	0.6727	1
5760	5781	-2.004	0.000	0.7232	0.6232	1
5766	5777	-1.008	0.000	0.9372	0.8619	1
5769	5787	550.287	0.000	0.9074	0.8284	1
5771	5789	-0.984	0.000	0.8177	0.7148	1
5772	5781	-1.004	0.000	0.7129	0.6459	1
5775	5792	-1.011	0.000	0.9729	0.9333	1
5776	5798	-1.023	0.000	0.8481	0.7674	1
5778	5797	-0.963	0.000	0.8610	0.7699	1
5782	5799	-1.005	0.000	0.9325	0.8406	1
5791	5801	-1.002	0.000	0.8872	0.7502	1
5791	6311	-27.000	0.000	0.7736	0.5039	1
5791	6322	-28.005	0.000	0.7964	0.5094	1
5791	6342	-29.010	0.000	0.8069	0.5220	1
5791	6507	-36.972	0.000	0.7071	0.4116	1
5791	6530	-37.977	0.000	0.7200	0.4116	1
5791	6551	-38.979	0.000	0.7154	0.4204	1
5791	6625	-44.028	0.000	0.7354	0.5114	1
5791	6842	-53.997	0.000	0.7038	0.4808	1
5791	7193	-71.025	0.000	0.7818	0.5039	1
5791	7451	-88.053	0.000	0.7484	0.5156	1
5791	7477	-89.058	0.000	0.7859	0.5220	1
5791	8008	-115.053	0.000	0.7850	0.5039	1
5791	8027	-116.058	0.000	0.7844	0.5220	1
5791	8044	-117.060	0.000	0.7683	0.5220	1
5791	8228	-133.083	0.000	0.7362	0.5514	1
5791	8468	-143.052	0.000	0.7060	0.4499	1
5791	8512	-144.057	0.000	0.7338	0.4765	1
5791	8868	-159.081	0.000	0.7012	0.4311	1
5791	9691	-204.105	0.000	0.7238	0.4465	1
5791	10719	-247.128	0.000	0.7003	0.4042	1
5791	10749	-248.136	0.000	0.7194	0.4042	1
5791	12423	342.237	0.000	0.7440	0.4499	1
5791	12464	341.237	0.000	0.7384	0.4680	1
5791	13069	325.211	0.000	0.7891	0.5619	1
5791	14509	281.181	0.000	0.7479	0.4499	1
5791	14558	280.183	0.000	0.7370	0.4499	1
5791	16190	237.159	0.000	0.7467	0.4680	1
5791	16223	236.153	0.000	0.7013	0.3997	1
5791	17937	193.133	0.000	0.7360	0.3997	1
5791	17975	192.131	0.000	0.7401	0.4499	1
5791	19637	149.103	0.000	0.7367	0.4680	1
5791	19671	148.101	0.000	0.7740	0.5189	1
5794	24941	0.004	0.000	0.8283	0.7581	1
5794	24968	-0.996	0.000	0.8247	0.8026	1
5794	25500	-15.990	0.000	0.7777	0.6794	1
5794	25599	-18.026	0.000	0.7955	0.7082	1
5795	5815	-1.023	0.000	0.9117	0.8452	1
5795	5829	-2.004	0.000	0.8617	0.7939	1
5801	6311	-25.998	0.000	0.7450	0.4983	1
5801	6322	-27.003	0.000	0.7988	0.5483	1
5801	6342	-28.008	0.000	0.8225	0.5588	1
5801	6625	-43.026	0.000	0.7123	0.5253	1
5801	6842	-52.995	0.000	0.7253	0.5518	1
5801	7193	-70.023	0.000	0.7472	0.4983	1
5801	7451	-87.051	0.000	0.7166	0.5007	1
5801	7477	-88.056	0.000	0.7483	0.4983	1
5801	8008	-114.051	0.000	0.7531	0.5039	1
5801	8027	-115.056	0.000	0.7879	0.5483	1
5801	8044	-116.058	0.000	0.7280	0.4983	1
5801	8228	-132.081	0.000	0.7390	0.5669	1
5801	8512	-143.055	0.000	0.7224	0.4921	1
5801	9691	-203.103	0.000	0.7192	0.4501	1
5801	10719	-246.126	0.000	0.7016	0.4501	1
5801	10749	-247.134	0.000	0.7324	0.4501	1
5801	12423	343.239	0.000	0.7436	0.4921	1
5801	12464	342.239	0.000	0.7632	0.5274	1
5801	13069	326.213	0.000	0.7841	0.5644	1
5801	13091	325.209	0.000	0.7004	0.5063	1
5801	14509	282.183	0.000	0.7564	0.4921	1
5801	14558	281.185	0.000	0.7441	0.4921	1
5801	16190	238.161	0.000	0.7448	0.4921	1
5801	16223	237.155	0.000	0.7192	0.4501	1
5801	17937	194.135	0.000	0.7037	0.4001	1
5801	17975	193.133	0.000	0.7356	0.4921	1
5801	19637	150.105	0.000	0.7346	0.4921	1
5801	19671	149.103	0.000	0.7255	0.4983	1
5804	6302	-17.026	0.000	0.7329	0.6135	1
5805	5832	-1.004	0.000	0.8331	0.6528	1
5805	13583	-242.078	0.000	0.7898	0.5602	1
5808	5818	-552.292	0.000	0.7470	0.6212	1
5808	5836	-1.002	0.000	0.8313	0.6696	1
5815	5829	-0.981	0.000	0.8625	0.7913	1
5818	5836	551.290	0.000	0.8489	0.7385	1
5819	5823	-0.988	0.000	0.8568	0.7691	1
5820	5827	-0.996	0.000	0.9347	0.8933	1
5824	5847	-1.004	0.000	0.9725	0.9052	1
5830	5849	-1.000	0.000	0.9311	0.8894	1
5830	18432	0.001	0.000	0.7142	0.6026	1
5830	18462	-0.995	0.000	0.7640	0.7074	1
5832	13611	-242.078	0.000	0.7084	0.5127	1
5835	7058	-41.028	0.000	0.8446	0.6885	1
5835	11560	-185.116	0.000	0.8241	0.6852	1
5838	5850	-1.000	0.000	0.9424	0.8703	1
5842	5851	-1.004	0.000	0.9592	0.8914	1
5849	18432	1.001	0.000	0.7300	0.6118	1
5849	18462	0.005	0.000	0.7632	0.6784	1
5853	5869	-1.005	0.000	0.8822	0.8257	1
5855	5870	-1.008	0.000	0.9337	0.8163	1
5863	5957	-3.054	0.000	0.7454	0.5329	1
5863	6243	-13.026	0.000	0.7284	0.4898	1
5863	6272	-14.028	0.000	0.7217	0.4784	1
5863	6362	-17.030	0.000	0.8844	0.6647	1
5863	6391	-18.034	0.000	0.8640	0.6298	1
5863	6643	-27.008	0.000	0.7856	0.5611	1
5863	6748	-30.052	0.000	0.7655	0.5670	1
5863	7181	-44.032	0.000	0.8994	0.6924	1
5863	7502	-57.058	0.000	0.7558	0.5502	1
5863	7643	-61.056	0.000	0.8549	0.6845	1
5863	7937	-71.032	0.000	0.8052	0.5758	1
5863	8018	-74.078	0.000	0.8266	0.6045	1
5863	8306	-88.058	0.000	0.7851	0.5700	1
5863	8409	-91.108	0.000	0.7746	0.5708	1
5863	8445	-92.108	0.000	0.7668	0.5655	1
5863	8801	-101.080	0.000	0.7562	0.5526	1
5863	8933	-105.086	0.000	0.8125	0.5960	1
5863	9176	-118.104	0.000	0.7202	0.5293	1
5863	9635	-132.084	0.000	0.8262	0.6540	1
5863	9763	-135.128	0.000	0.7497	0.5560	1
5863	9821	-137.070	0.000	0.7641	0.5480	1
5863	10117	-145.104	0.000	0.7228	0.4633	1
5863	10147	-146.104	0.000	0.7507	0.5048	1
5863	10256	-149.108	0.000	0.7359	0.5765	1
5863	10733	-162.130	0.000	0.7255	0.4325	1
5863	11250	-176.108	0.000	0.7336	0.4782	1
5863	11400	-179.158	0.000	0.7318	0.5315	1
5872	5887	552.294	0.000	0.8425	0.7461	1
5873	5900	-1.005	0.000	0.9224	0.8723	1
5873	5902	-555.108	0.000	0.7384	0.7239	1
5875	5899	-1.020	0.000	0.9003	0.8427	1
5880	5903	-1.005	0.000	0.9041	0.8192	1
5885	5907	-1.011	0.000	0.7365	0.6427	1
5887	5919	-1108.586	0.000	0.7349	0.6867	1
5895	5910	-1.005	0.000	0.8682	0.8281	1
5895	6150	-14.016	0.000	0.9313	0.8836	1
5895	6176	-15.024	0.000	0.7766	0.7289	1
5900	5902	-554.103	0.000	0.7971	0.7976	1
5905	5931	-1.002	0.000	0.9742	0.9282	1
5908	5935	-1.011	0.000	0.9547	0.8847	1
5910	6176	-14.019	0.000	0.7824	0.6900	1
5911	5936	-1.005	0.000	0.9657	0.9123	1
5924	7356	-49.978	0.000	0.8246	0.7283	1
5928	5944	-1.005	0.000	0.8681	0.8072	1
5934	5950	-0.990	0.000	0.7717	0.6328	1
5937	5954	-0.999	0.000	0.8868	0.7859	1
5938	18630	-0.002	0.000	0.7245	0.6200	1
5938	18664	-0.998	0.000	0.7289	0.6174	1
5939	5951	-1.008	0.000	0.8535	0.8051	1
5942	5962	-0.996	0.000	0.9074	0.8638	1
5943	5972	-1.110	0.000	0.7815	0.6573	1
5948	5959	-1.000	0.000	0.8896	0.8040	1
5950	5961	-0.990	0.000	0.7011	0.4197	1
5952	5973	-1.005	0.000	0.9498	0.8874	1
5953	5980	-1.006	0.000	0.9310	0.8646	1
5956	6743	-26.962	0.000	0.7020	0.5245	1
5957	6018	-1.974	0.000	0.7401	0.5023	1
5957	6243	-9.972	0.000	0.9362	0.8155	1
5957	6272	-10.974	0.000	0.8614	0.6662	1
5957	6342	-574.349	0.000	0.7296	0.5696	1
5957	6362	-13.976	0.000	0.8463	0.6767	1
5957	6643	-23.954	0.000	0.7877	0.5491	1
5957	6748	-26.998	0.000	0.9628	0.8530	1
5957	7181	-40.978	0.000	0.7606	0.5382	1
5957	7206	-617.357	0.000	0.7044	0.4495	1
5957	7252	-44.024	0.000	0.8129	0.6220	1
5957	7502	-54.004	0.000	0.9090	0.7721	1
5957	7643	-58.002	0.000	0.8327	0.6180	1
5957	7937	-67.978	0.000	0.8627	0.6764	1
5957	8018	-71.024	0.000	0.9388	0.8021	1
5957	8044	-662.399	0.000	0.7947	0.6037	1
5957	8306	-85.004	0.000	0.7783	0.5757	1
