CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
34708	34712	-1.002	0.000	0.8512	0.7716	1
34716	34727	-1.014	0.000	0.8938	0.8071	1
34722	34723	-0.006	0.000	0.8145	0.5463	1
34722	34736	-1.008	0.000	0.9403	0.8742	1
34723	34736	-1.002	0.000	0.7727	0.4905	1
34725	34911	-15.990	0.000	0.8423	0.7653	1
34729	34754	-0.998	0.000	0.9885	0.9567	1
34730	34743	-0.999	0.000	0.8963	0.8128	1
34730	34934	-17.004	0.000	0.7733	0.7140	1
34730	34941	-18.009	0.000	0.8043	0.7561	1
34730	34953	-19.008	0.000	0.7375	0.6944	1
34731	34748	-0.999	0.000	0.8308	0.7335	1
34732	34734	-0.016	0.000	0.8910	0.6799	1
34732	34740	-1.004	0.000	0.8147	0.5430	1
34732	34741	-1.004	0.000	0.9068	0.7824	1
34732	34758	-2.020	0.000	0.8473	0.7009	1
34734	34740	-0.988	0.000	0.8794	0.7164	1
34734	34741	-0.988	0.000	0.8938	0.6614	1
34734	34758	-2.004	0.000	0.8576	0.6395	1
34740	34741	0.000	0.000	0.8419	0.5412	1
34740	34758	-1.016	0.000	0.7268	0.5245	1
34741	34758	-1.016	0.000	0.7759	0.6352	1
34743	34934	-16.005	0.000	0.7038	0.6406	1
34743	34941	-17.010	0.000	0.7074	0.6742	1
34743	34953	-18.009	0.000	0.7639	0.7204	1
34750	34768	-1.006	0.000	0.9469	0.8558	1
34750	34784	-2.010	0.000	0.7924	0.6924	1
34751	34761	-1.002	0.000	0.9359	0.8694	1
34751	34773	-2.001	0.000	0.8693	0.7391	1
34761	34773	-0.999	0.000	0.8758	0.7645	1
34768	34784	-1.004	0.000	0.8244	0.7013	1
34775	34782	-0.996	0.000	0.9703	0.9206	1
34775	34797	-1.995	0.000	0.9611	0.9164	1
34775	34816	-3.012	0.000	0.9246	0.8373	1
34775	34961	-17.031	0.000	0.7986	0.7529	1
34775	34968	-18.027	0.000	0.8163	0.7528	1
34775	34983	-19.029	0.000	0.8577	0.7719	1
34775	35167	-35.061	0.000	0.7238	0.6613	1
34775	35185	-36.057	0.000	0.7028	0.6165	1
34776	34781	-1.008	0.000	0.9338	0.8382	1
34777	34804	-1.000	0.000	0.9353	0.8097	1
34777	34805	-1.002	0.000	0.9306	0.8007	1
34779	34795	-1.002	0.000	0.9492	0.9105	1
34781	36475	855.438	0.000	0.7251	0.6408	1
34782	34797	-0.999	0.000	0.9829	0.9531	1
34782	34816	-2.016	0.000	0.9280	0.8475	1
34782	34961	-16.035	0.000	0.8264	0.7865	1
34782	34968	-17.031	0.000	0.8556	0.8226	1
34782	34983	-18.033	0.000	0.8718	0.8017	1
34782	35167	-34.065	0.000	0.7438	0.6826	1
34782	35185	-35.061	0.000	0.7113	0.6229	1
34789	35433	-35.970	0.000	0.8236	0.4046	1
34789	38034	-239.972	0.000	0.7708	0.3777	1
34797	34816	-1.017	0.000	0.9017	0.8296	1
34797	34961	-15.036	0.000	0.7845	0.7411	1
34797	34968	-16.032	0.000	0.8770	0.8342	1
34797	34983	-17.034	0.000	0.8702	0.7921	1
34797	35167	-33.066	0.000	0.7347	0.6578	1
34797	35185	-34.062	0.000	0.7096	0.6097	1
34803	34817	-1.012	0.000	0.9056	0.7913	1
34803	34820	-2.012	0.000	0.8926	0.7730	1
34804	34805	-0.002	0.000	0.9550	0.8654	1
34807	34822	-1.004	0.000	0.9400	0.8359	1
34809	34824	-1.006	0.000	0.9842	0.9632	1
34809	35089	-17.022	0.000	0.9380	0.8351	1
34809	35108	-18.026	0.000	0.9005	0.7457	1
34815	34825	-1.008	0.000	0.9352	0.8600	1
34815	34827	-1.011	0.000	0.8811	0.6527	1
34816	34961	-14.019	0.000	0.7404	0.7019	1
34816	34968	-15.015	0.000	0.7923	0.7510	1
34816	34983	-16.017	0.000	0.8656	0.7669	1
34816	34996	-16.995	0.000	0.7208	0.6395	1
34816	35185	-33.045	0.000	0.7038	0.6512	1
34817	34820	-1.000	0.000	0.9181	0.7818	1
34819	34828	-1.033	0.000	0.8104	0.6813	1
34824	35089	-16.016	0.000	0.9340	0.8446	1
34824	35108	-17.020	0.000	0.9202	0.7868	1
34825	34827	-0.003	0.000	0.8411	0.5989	1
34838	34846	-1.011	0.000	0.9392	0.9092	1
34840	34851	-0.994	0.000	0.9754	0.9356	1
34840	34854	-1.000	0.000	0.8428	0.5786	1
34840	34865	-1.994	0.000	0.9021	0.8178	1
34845	34855	-1.014	0.000	0.7025	0.5644	1
34845	34856	-1.005	0.000	0.8777	0.8194	1
34847	34859	-0.984	0.000	0.8833	0.8056	1
34847	34870	-1.962	0.000	0.8517	0.7605	1
34851	34854	-0.006	0.000	0.8533	0.5996	1
34851	34865	-1.000	0.000	0.9025	0.8292	1
34854	34865	-0.994	0.000	0.8256	0.5925	1
34855	34856	0.009	0.000	0.7635	0.6282	1
34859	34870	-0.978	0.000	0.8538	0.7816	1
34860	34861	0.012	0.000	0.8337	0.6139	1
34860	34869	-1.002	0.000	0.9078	0.7805	1
34860	34881	-2.013	0.000	0.8853	0.7539	1
34860	34893	-3.012	0.000	0.8480	0.7985	1
34860	35051	-17.025	0.000	0.8624	0.7752	1
34860	35072	-18.021	0.000	0.8773	0.7529	1
34860	35080	-19.032	0.000	0.8687	0.7496	1
34861	34869	-1.014	0.000	0.8015	0.5284	1
34861	34881	-2.025	0.000	0.7757	0.5006	1
34861	34893	-3.024	0.000	0.7524	0.5481	1
34861	35051	-17.037	0.000	0.8057	0.5720	1
34861	35072	-18.033	0.000	0.7752	0.5000	1
34861	35080	-19.044	0.000	0.7688	0.5078	1
34863	34879	-1.028	0.000	0.9076	0.8017	1
34864	35142	-16.004	0.000	0.8201	0.6931	1
34868	34877	-1.032	0.000	0.9555	0.9025	1
34869	34881	-1.011	0.000	0.9705	0.9152	1
34869	34893	-2.010	0.000	0.8834	0.7766	1
34869	35051	-16.023	0.000	0.9018	0.7741	1
34869	35072	-17.019	0.000	0.9573	0.8910	1
34869	35080	-18.030	0.000	0.9427	0.8748	1
34881	34893	-0.999	0.000	0.8468	0.7442	1
34881	35051	-15.012	0.000	0.8946	0.7656	1
34881	35072	-16.008	0.000	0.9593	0.9007	1
34881	35080	-17.019	0.000	0.9685	0.9073	1
34882	34901	-1.000	0.000	0.9320	0.8533	1
34882	34918	-2.002	0.000	0.7378	0.6985	1
34882	35042	-9.038	0.000	0.8097	0.6999	1
34882	35057	-10.040	0.000	0.7657	0.5848	1
34885	34896	-1.035	0.000	0.8874	0.7575	1
34893	35051	-14.013	0.000	0.8459	0.7640	1
34893	35072	-15.009	0.000	0.8788	0.7720	1
34893	35080	-16.020	0.000	0.9121	0.7926	1
34894	34908	-0.999	0.000	0.9843	0.9662	1
34894	34919	-2.007	0.000	0.9200	0.8923	1
34898	34911	-1.017	0.000	0.8651	0.7246	1
34901	34918	-1.002	0.000	0.8171	0.7648	1
34901	35042	-8.038	0.000	0.7857	0.6382	1
34901	35057	-9.040	0.000	0.8187	0.7110	1
34901	35077	-10.034	0.000	0.7760	0.7219	1
34908	34919	-1.008	0.000	0.8425	0.7755	1
34914	34939	-1.012	0.000	0.9562	0.9139	1
34914	35191	-15.996	0.000	0.8999	0.8182	1
34914	35212	-17.024	0.000	0.8430	0.7667	1
34914	35490	-31.050	0.000	0.8561	0.7548	1
34916	34918	-0.010	0.000	0.7744	0.5795	1
34918	35077	-9.032	0.000	0.7902	0.6720	1
34926	34935	-0.996	0.000	0.9630	0.9407	1
34934	34941	-1.005	0.000	0.9368	0.9062	1
34934	34942	-1.005	0.000	0.7903	0.5578	1
34934	34953	-2.004	0.000	0.9490	0.9182	1
34939	35212	-16.012	0.000	0.8705	0.8539	1
34939	35228	-17.028	0.000	0.8743	0.8160	1
34941	34942	0.000	0.000	0.8633	0.6512	1
34941	34953	-0.999	0.000	0.8976	0.8650	1
34942	34953	-0.999	0.000	0.8129	0.5815	1
34952	34964	-1.972	0.000	0.7415	0.6505	1
34961	34968	-0.996	0.000	0.9590	0.9094	1
34961	34983	-1.998	0.000	0.9320	0.8557	1
34961	34996	-2.976	0.000	0.8116	0.7935	1
34961	35167	-18.030	0.000	0.9315	0.8569	1
34961	35185	-19.026	0.000	0.8920	0.7961	1
34965	34992	-1.006	0.000	0.9807	0.9366	1
34968	34983	-1.002	0.000	0.9579	0.8829	1
34968	34996	-1.980	0.000	0.8264	0.8082	1
34968	35167	-17.034	0.000	0.9292	0.8487	1
34968	35185	-18.030	0.000	0.8961	0.7898	1
34977	36374	-128.088	0.000	0.8388	0.7492	1
34977	36381	-129.099	0.000	0.7693	0.6520	1
34979	34981	0.021	0.000	0.8688	0.6042	1
34979	34998	-1.008	0.000	0.8989	0.8682	1
34979	35013	-1.998	0.000	0.7862	0.6964	1
34979	35014	-1.998	0.000	0.7456	0.5173	1
34980	34999	-1.023	0.000	0.8521	0.7078	1
34981	34998	-1.029	0.000	0.7610	0.5037	1
34981	35013	-2.019	0.000	0.7479	0.6002	1
34981	35014	-2.019	0.000	0.7830	0.6809	1
34983	34996	-0.978	0.000	0.7948	0.7352	1
34983	35167	-16.032	0.000	0.9005	0.7925	1
34983	35185	-17.028	0.000	0.8513	0.7425	1
34990	34994	-1.008	0.000	0.8956	0.7882	1
34996	35167	-15.054	0.000	0.7766	0.6933	1
34996	35185	-16.050	0.000	0.7920	0.6956	1
34998	35013	-0.990	0.000	0.8302	0.7206	1
34998	35014	-0.990	0.000	0.7592	0.5102	1
35003	35005	-0.012	0.000	0.8087	0.6666	1
35003	35015	-1.008	0.000	0.8045	0.6649	1
35005	35015	-0.996	0.000	0.9500	0.8871	1
35013	35014	0.000	0.000	0.8892	0.7060	1
35016	35029	-1021.228	0.000	0.8812	0.7491	1
35016	35038	-1022.206	0.000	0.8352	0.7445	1
35029	35038	-0.978	0.000	0.8116	0.7020	1
35034	35044	-0.990	0.000	0.9148	0.7872	1
35037	35048	-0.999	0.000	0.8036	0.5944	1
35037	35064	-1.983	0.000	0.7918	0.5487	1
35040	35050	-1.000	0.000	0.9310	0.8541	1
35042	35057	-1.002	0.000	0.9779	0.9248	1
35042	35077	-1.996	0.000	0.8185	0.8063	1
35042	35628	-31.996	0.000	0.7085	0.5445	1
35048	35064	-0.984	0.000	0.8820	0.8319	1
35049	35067	-1.005	0.000	0.9557	0.9142	1
35049	35076	-2.004	0.000	0.9474	0.8963	1
35051	35072	-0.996	0.000	0.9004	0.7834	1
35051	35080	-2.007	0.000	0.8847	0.7688	1
35057	35077	-0.994	0.000	0.8435	0.7751	1
35060	35078	-1.008	0.000	0.9871	0.9551	1
35060	35090	-2.010	0.000	0.8951	0.8296	1
35060	35361	-17.026	0.000	0.8905	0.7867	1
35060	35383	-18.028	0.000	0.9100	0.7524	1
35062	35074	-1.008	0.000	0.9389	0.8980	1
35067	35076	-0.999	0.000	0.9052	0.9084	1
35072	35080	-1.011	0.000	0.9426	0.8895	1
35078	35090	-1.002	0.000	0.8671	0.7985	1
35078	35361	-16.018	0.000	0.8889	0.7630	1
35078	35383	-17.020	0.000	0.9283	0.7761	1
35084	35085	0.000	0.000	0.8870	0.7196	1
35084	35099	-1.011	0.000	0.8138	0.6341	1
35085	35099	-1.011	0.000	0.9275	0.8612	1
35089	35108	-1.004	0.000	0.9393	0.8277	1
35090	35361	-15.016	0.000	0.7834	0.6312	1
35090	35383	-16.018	0.000	0.8652	0.6818	1
35100	35662	-45.018	0.000	0.7939	0.5272	1
35100	36125	-87.015	0.000	0.8855	0.6741	1
35119	35134	-0.978	0.000	0.8299	0.6278	1
35119	35136	-1.002	0.000	0.9337	0.8377	1
35126	35140	-1.032	0.000	0.7578	0.6580	1
35131	35142	-1.004	0.000	0.9779	0.9332	1
35131	35143	-0.996	0.000	0.7743	0.5965	1
35131	35155	-2.006	0.000	0.8416	0.7924	1
35134	35136	-0.024	0.000	0.8102	0.5587	1
35141	35148	-1.008	0.000	0.9170	0.8780	1
35141	35153	-2.008	0.000	0.8681	0.8003	1
35141	35293	-17.008	0.000	0.7740	0.6951	1
35142	35143	0.008	0.000	0.7811	0.6114	1
35142	35155	-1.002	0.000	0.8206	0.7338	1
35143	35155	-1.010	0.000	0.7629	0.6025	1
35144	35162	-1.004	0.000	0.7824	0.5692	1
35148	35153	-1.000	0.000	0.8779	0.8300	1
35148	35293	-16.000	0.000	0.9042	0.8390	1
35148	35296	-16.992	0.000	0.7667	0.7017	1
35151	35174	-1.006	0.000	0.9072	0.8037	1
35153	35293	-15.000	0.000	0.7870	0.7391	1
35153	35296	-15.992	0.000	0.9239	0.8308	1
35160	35187	-1026.524	0.000	0.9333	0.8684	1
35167	35185	-0.996	0.000	0.8934	0.7719	1
35184	35204	-1.021	0.000	0.9544	0.8870	1
35191	35212	-1.028	0.000	0.7840	0.6772	1
35191	35228	-2.044	0.000	0.7166	0.6862	1
35191	35490	-15.054	0.000	0.8130	0.6959	1
35193	35194	-1025.498	0.000	0.7869	0.5609	1
35193	35209	-1026.506	0.000	0.8031	0.5965	1
35193	35222	-1027.511	0.000	0.7612	0.5641	1
35194	35209	-1.008	0.000	0.9460	0.9077	1
35194	35222	-2.013	0.000	0.8959	0.8474	1
35198	35215	-1.008	0.000	0.8166	0.6749	1
35199	35214	-0.998	0.000	0.9401	0.8366	1
35206	35220	-0.996	0.000	0.8112	0.6686	1
35209	35222	-1.005	0.000	0.8421	0.8157	1
35212	35228	-1.016	0.000	0.8533	0.7744	1
35212	35490	-14.026	0.000	0.7556	0.6012	1
35224	35238	-1.008	0.000	0.8759	0.7771	1
35227	35247	-1.988	0.000	0.8079	0.7757	1
35232	35254	-1.010	0.000	0.8390	0.7805	1
35253	35262	-1.004	0.000	0.9636	0.8950	1
35253	35528	-14.014	0.000	0.9681	0.8961	1
35253	35537	-15.012	0.000	0.7411	0.6912	1
35253	35554	-15.982	0.000	0.7025	0.4508	1
35253	35564	-1052.497	0.000	0.7665	0.5417	1
35253	35565	-17.014	0.000	0.8871	0.7656	1
35253	35596	-18.024	0.000	0.8396	0.6791	1
35253	35892	-35.990	0.000	0.7679	0.6407	1
35256	35265	-0.996	0.000	0.9429	0.8484	1
35256	35277	-2.007	0.000	0.8777	0.7215	1
35256	35459	-14.991	0.000	0.8842	0.7638	1
35256	35469	-15.990	0.000	0.9209	0.8183	1
35256	35485	-17.004	0.000	0.9152	0.7904	1
35256	35487	-17.007	0.000	0.7380	0.4557	1
35256	35679	-33.021	0.000	0.8992	0.7658	1
35256	35690	-34.020	0.000	0.8864	0.7560	1
35259	35260	-0.004	0.000	0.7064	0.5294	1
35259	35266	-1.008	0.000	0.8880	0.8396	1
35259	35271	-1.992	0.000	0.7852	0.7130	1
35260	35266	-1.004	0.000	0.7139	0.5084	1
35262	35528	-13.010	0.000	0.7325	0.6565	1
35262	35537	-14.008	0.000	0.9586	0.8653	1
35262	35555	-15.010	0.000	0.7680	0.6820	1
35262	35564	-1051.492	0.000	0.7559	0.5209	1
35262	35565	-16.010	0.000	0.8891	0.7610	1
35262	35596	-17.020	0.000	0.8238	0.6475	1
35262	35685	-21.980	0.000	0.7674	0.6570	1
35262	35902	-35.996	0.000	0.7781	0.6327	1
35265	35277	-1.011	0.000	0.8969	0.7836	1
35265	35459	-13.995	0.000	0.8814	0.7192	1
35265	35469	-14.994	0.000	0.9078	0.7694	1
35265	35485	-16.008	0.000	0.9324	0.8097	1
35265	35487	-16.011	0.000	0.7525	0.4909	1
35265	35679	-32.025	0.000	0.9082	0.7654	1
35265	35690	-33.024	0.000	0.9007	0.7566	1
35266	35271	-0.984	0.000	0.9222	0.8292	1
35275	35287	-0.990	0.000	0.7711	0.7213	1
35277	35459	-12.984	0.000	0.8561	0.6491	1
35277	35469	-13.983	0.000	0.8410	0.6365	1
35277	35485	-14.997	0.000	0.8907	0.6955	1
35277	35487	-15.000	0.000	0.7526	0.5235	1
35277	35679	-31.014	0.000	0.8619	0.6706	1
35277	35690	-32.013	0.000	0.8582	0.6614	1
35278	35291	-1.008	0.000	0.9369	0.8867	1
35278	35306	-1.980	0.000	0.8076	0.7595	1
35291	35306	-0.972	0.000	0.8256	0.7550	1
35293	35296	-0.992	0.000	0.8685	0.8255	1
35294	35314	-0.999	0.000	0.8818	0.7437	1
35294	35322	-2.004	0.000	0.7728	0.6136	1
35294	35330	-3.009	0.000	0.7217	0.5825	1
35298	35315	-0.993	0.000	0.9393	0.9132	1
35304	35311	-1.008	0.000	0.8545	0.8194	1
35306	35318	-1.014	0.000	0.8454	0.7791	1
35306	35324	-2.007	0.000	0.8300	0.7865	1
35314	35322	-1.005	0.000	0.8326	0.7737	1
35314	35330	-2.010	0.000	0.7284	0.6821	1
35318	35324	-0.993	0.000	0.9268	0.9000	1
35322	35330	-1.005	0.000	0.8726	0.8104	1
35325	35546	-16.005	0.000	0.7388	0.7071	1
35331	35358	-0.994	0.000	0.9593	0.8504	1
35331	35528	-9.034	0.000	0.8953	0.7584	1
35331	35537	-10.032	0.000	0.7030	0.5691	1
35331	35816	-25.026	0.000	0.7390	0.6089	1
35331	35830	-26.050	0.000	0.7058	0.5682	1
35334	35345	-1.000	0.000	0.9147	0.8344	1
35334	35359	-2.004	0.000	0.9233	0.8752	1
35334	35382	-4.008	0.000	0.7216	0.6211	1
35336	35347	-1.004	0.000	0.8931	0.8254	1
35343	35344	0.009	0.000	0.9023	0.7636	1
35343	35354	-0.990	0.000	0.9048	0.8402	1
35343	35355	-0.990	0.000	0.9063	0.7569	1
35343	35372	-2.007	0.000	0.8031	0.6612	1
35344	35354	-0.999	0.000	0.9442	0.8237	1
35344	35355	-0.999	0.000	0.9593	0.8769	1
35344	35372	-2.016	0.000	0.8371	0.7780	1
35345	35359	-1.004	0.000	0.8942	0.8547	1
35345	35382	-3.008	0.000	0.7365	0.6709	1
35349	35365	-1.024	0.000	0.8245	0.7221	1
35354	35355	0.000	0.000	0.9404	0.7997	1
35354	35372	-1.017	0.000	0.8258	0.6846	1
35355	35372	-1.017	0.000	0.8271	0.7632	1
35358	35537	-9.038	0.000	0.8880	0.7770	1
35358	37570	-161.036	0.000	0.7952	0.7318	1
35359	35382	-2.004	0.000	0.7860	0.6985	1
35361	35383	-1.002	0.000	0.9441	0.8829	1
35380	35381	0.000	0.000	0.7732	0.4738	1
35380	35393	-0.996	0.000	0.9586	0.8824	1
35380	35394	-0.993	0.000	0.8818	0.6476	1
35380	35401	-1.995	0.000	0.9508	0.8722	1
35380	35419	-2.994	0.000	0.8994	0.7754	1
35380	35422	-2.994	0.000	0.7772	0.4957	1
35381	35393	-0.996	0.000	0.7664	0.4784	1
35381	35394	-0.993	0.000	0.8615	0.6055	1
35381	35401	-1.995	0.000	0.8002	0.5138	1
35381	35419	-2.994	0.000	0.7421	0.4561	1
35381	35422	-2.994	0.000	0.7872	0.5370	1
35387	35400	-1.006	0.000	0.9524	0.8755	1
35387	35432	-1.992	0.000	0.8102	0.7393	1
35388	35395	-1.011	0.000	0.8706	0.6930	1
35388	35406	-2.022	0.000	0.8641	0.7975	1
35393	35394	0.003	0.000	0.8786	0.6555	1
35393	35401	-0.999	0.000	0.9689	0.9184	1
35393	35419	-1.998	0.000	0.9153	0.8227	1
35393	35422	-1.998	0.000	0.7763	0.5132	1
35394	35401	-1.002	0.000	0.9082	0.6846	1
35394	35419	-2.001	0.000	0.8558	0.6181	1
35394	35422	-2.001	0.000	0.8447	0.6365	1
35394	35441	-3.000	0.000	0.7170	0.5021	1
35395	35406	-1.011	0.000	0.7545	0.6080	1
35400	35432	-0.986	0.000	0.8490	0.7594	1
35401	35419	-0.999	0.000	0.9181	0.8269	1
35401	35422	-0.999	0.000	0.8087	0.5451	1
35401	35441	-1.998	0.000	0.7356	0.5388	1
35410	35430	-1.020	0.000	0.9426	0.8983	1
35412	35423	-1.051	0.000	0.7833	0.6115	1
35412	35437	-2.046	0.000	0.7469	0.5447	1
35412	35447	-3.005	0.000	0.8150	0.6520	1
35414	35415	-0.008	0.000	0.8290	0.5877	1
35414	35449	-1.002	0.000	0.9656	0.9286	1
35415	35449	-0.994	0.000	0.8167	0.5772	1
35419	35422	0.000	0.000	0.8012	0.5289	1
35422	35441	-0.999	0.000	0.7159	0.4887	1
35423	35437	-0.995	0.000	0.8009	0.6458	1
35423	35447	-1.954	0.000	0.8340	0.7037	1
35425	35445	-1.005	0.000	0.9339	0.8621	1
35426	35617	-10.000	0.000	0.7051	0.5810	1
35431	35447	-1.935	0.000	0.7023	0.3743	1
35437	35447	-0.959	0.000	0.8884	0.8332	1
35438	35451	-1.000	0.000	0.9194	0.8218	1
35438	35571	-15.004	0.000	0.7462	0.6516	1
35438	35583	-16.000	0.000	0.7899	0.7009	1
35438	35595	-16.976	0.000	0.7152	0.5713	1
35441	35444	-0.006	0.000	0.7014	0.5643	1
35444	35458	-0.999	0.000	0.8932	0.8129	1
35444	35486	-3.021	0.000	0.7229	0.6460	1
35451	35571	-14.004	0.000	0.7254	0.6703	1
35451	35583	-15.000	0.000	0.7493	0.6930	1
35451	35595	-15.976	0.000	0.7208	0.6070	1
35451	35608	-17.004	0.000	0.7034	0.6372	1
35458	35486	-2.022	0.000	0.8268	0.7452	1
35459	35469	-0.999	0.000	0.9561	0.9036	1
35459	35485	-2.013	0.000	0.9594	0.9106	1
35459	35679	-18.030	0.000	0.9548	0.8940	1
35459	35690	-19.029	0.000	0.9613	0.9026	1
35460	35475	-1.014	0.000	0.8963	0.7433	1
35466	35484	-1.014	0.000	0.8005	0.7268	1
35469	35485	-1.014	0.000	0.9605	0.9132	1
35469	35487	-1.017	0.000	0.7324	0.4213	1
35469	35679	-17.031	0.000	0.9693	0.9245	1
35469	35690	-18.030	0.000	0.9601	0.9000	1
35485	35487	-0.003	0.000	0.7448	0.4407	1
35485	35679	-16.017	0.000	0.9680	0.9198	1
35485	35690	-17.016	0.000	0.9721	0.9112	1
35487	35679	-16.014	0.000	0.7354	0.4298	1
35487	35690	-17.013	0.000	0.7195	0.4182	1
35489	35501	-0.993	0.000	0.8840	0.8456	1
35494	35513	-2.004	0.000	0.8770	0.7871	1
35494	35514	-2.004	0.000	0.7567	0.4618	1
35494	35520	-2.996	0.000	0.9254	0.8741	1
35494	38763	-606.328	0.000	0.7058	0.5806	1
35494	38767	-607.320	0.000	0.7180	0.5767	1
35494	39917	-0.990	0.000	0.7649	0.6356	1
35494	39919	-2.013	0.000	0.7705	0.6349	1
35502	35505	-1.029	0.000	0.9076	0.6693	1
35502	35518	-2.004	0.000	0.9253	0.7475	1
35504	35654	-8.534	0.000	0.7480	0.5281	1
35504	35671	-9.522	0.000	0.8406	0.7226	1
35505	35518	-0.975	0.000	0.9011	0.7360	1
35509	35524	-0.990	0.000	0.9356	0.8885	1
35509	35720	-17.022	0.000	0.9415	0.8714	1
35509	35730	-18.024	0.000	0.8648	0.7409	1
35513	35514	0.000	0.000	0.8642	0.5733	1
35513	35520	-0.992	0.000	0.9079	0.8169	1
35513	38763	-604.324	0.000	0.7353	0.5346	1
35513	38767	-605.316	0.000	0.7388	0.5608	1
35513	39917	1.014	0.000	0.7626	0.5872	1
35513	39919	-0.009	0.000	0.7816	0.5921	1
35514	35520	-0.992	0.000	0.7987	0.5085	1
35514	38763	-604.324	0.000	0.7355	0.4230	1
35514	38767	-605.316	0.000	0.7170	0.4019	1
35514	39917	1.014	0.000	0.7162	0.3813	1
35514	39918	1.011	0.000	0.7271	0.5554	1
35514	39919	-0.009	0.000	0.7281	0.3881	1
35515	35519	-0.938	0.000	0.9596	0.9342	1
35516	35532	-0.996	0.000	0.9518	0.8986	1
35516	35538	-1.978	0.000	0.9003	0.8275	1
35516	35767	-14.012	0.000	0.9096	0.8133	1
35517	35533	-2.004	0.000	0.8923	0.7364	1
35517	39920	-0.012	0.000	0.7210	0.5887	1
35520	38767	-604.324	0.000	0.7163	0.5902	1
35520	39917	2.006	0.000	0.7602	0.6201	1
35520	39919	0.983	0.000	0.7542	0.6059	1
35520	39922	-0.004	0.000	0.7278	0.5294	1
35524	35720	-16.032	0.000	0.9181	0.8625	1
35524	35730	-17.034	0.000	0.8582	0.7274	1
35528	35537	-0.998	0.000	0.9631	0.8931	1
35528	35555	-2.000	0.000	0.8580	0.7535	1
35528	35816	-15.992	0.000	0.8174	0.7120	1
35528	35830	-17.016	0.000	0.9015	0.7978	1
35528	35843	-18.022	0.000	0.8943	0.7818	1
35528	35861	-19.022	0.000	0.7496	0.6415	1
35528	35892	-21.976	0.000	0.7997	0.6587	1
35528	36110	-34.026	0.000	0.7352	0.5850	1
35532	35556	-1.982	0.000	0.9121	0.8617	1
35532	35778	-14.020	0.000	0.9225	0.7984	1
35533	39920	1.992	0.000	0.7823	0.6999	1
35537	35555	-1.002	0.000	0.8605	0.7341	1
35537	35685	-7.972	0.000	0.7936	0.7104	1
35537	35816	-14.994	0.000	0.7711	0.6208	1
35537	35830	-16.018	0.000	0.9038	0.7981	1
35537	35843	-17.024	0.000	0.9040	0.7959	1
35537	35861	-18.024	0.000	0.8110	0.7669	1
