CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
18587	18615	-1.005	0.000	0.8778	0.8023	1
18589	18617	-1.008	0.000	0.9091	0.8303	1
18589	18626	-2.000	0.000	0.8865	0.7936	1
18593	21447	-116.079	0.000	0.7047	0.5284	1
18608	18647	-0.984	0.000	0.8745	0.8195	1
18608	18655	-1.000	0.000	0.9344	0.8245	1
18608	18681	-1.982	0.000	0.7075	0.6965	1
18611	18614	-0.012	0.000	0.8863	0.6604	1
18617	18626	-0.992	0.000	0.9596	0.8863	1
18617	18661	-1.952	0.000	0.7865	0.6087	1
18619	18636	-1.005	0.000	0.9195	0.8034	1
18619	18671	-2.007	0.000	0.8898	0.7890	1
18626	18661	-0.960	0.000	0.8362	0.6679	1
18630	18664	-0.996	0.000	0.9607	0.8951	1
18632	18666	-1.002	0.000	0.8897	0.7291	1
18632	18682	-2.001	0.000	0.8026	0.6911	1
18636	18671	-1.002	0.000	0.8985	0.7749	1
18647	18655	-0.016	0.000	0.7075	0.6608	1
18647	18681	-0.998	0.000	0.8766	0.8252	1
18648	18685	-1.000	0.000	0.9127	0.8509	1
18650	18689	-1.000	0.000	0.8361	0.7415	1
18652	18692	-0.996	0.000	0.8155	0.7446	1
18653	18683	-740.380	0.000	0.8653	0.7141	1
18654	18686	-0.998	0.000	0.8675	0.7615	1
18655	18681	-0.982	0.000	0.7982	0.7062	1
18657	18695	-1.002	0.000	0.8344	0.7580	1
18659	18674	-1.000	0.000	0.9752	0.9496	1
18659	18687	-1.984	0.000	0.7713	0.7120	1
18659	21009	-128.092	0.000	0.8715	0.8034	1
18659	21031	-129.096	0.000	0.7561	0.7032	1
18659	21584	618.340	0.000	0.8025	0.7692	1
18659	26472	404.212	0.000	0.7338	0.6840	1
18666	18682	-0.999	0.000	0.9069	0.8459	1
18667	18690	-1.008	0.000	0.8481	0.7404	1
18674	18687	-0.984	0.000	0.8029	0.7267	1
18674	18710	-1.984	0.000	0.7340	0.6762	1
18674	21009	-127.092	0.000	0.7503	0.6996	1
18674	21031	-128.096	0.000	0.8416	0.7679	1
18674	21584	619.340	0.000	0.7253	0.7170	1
18674	21606	618.338	0.000	0.7682	0.7315	1
18674	26487	404.201	0.000	0.7383	0.6749	1
18687	18710	-1.000	0.000	0.9139	0.8580	1
18687	18729	-1.996	0.000	0.8701	0.8006	1
18687	21055	-128.104	0.000	0.7657	0.7084	1
18690	18720	-1.005	0.000	0.8371	0.7760	1
18697	18721	-0.996	0.000	0.9398	0.8558	1
18700	18731	-0.992	0.000	0.9484	0.8997	1
18700	20722	-56.042	0.000	0.7175	0.5555	1
18706	18724	-0.985	0.000	0.8520	0.7741	1
18709	18730	-0.996	0.000	0.8823	0.8060	1
18710	18729	-0.996	0.000	0.9163	0.8348	1
18710	21071	-128.092	0.000	0.8303	0.7325	1
18710	21090	-129.092	0.000	0.7328	0.6488	1
18710	21647	618.342	0.000	0.7183	0.6676	1
18710	22091	-185.112	0.000	0.7338	0.5704	1
18716	18734	-1.008	0.000	0.7608	0.5936	1
18717	18733	-1.005	0.000	0.7433	0.6302	1
18719	18735	-0.993	0.000	0.9676	0.9119	1
18726	18740	-0.642	0.000	0.7117	0.3754	1
18729	21090	-128.096	0.000	0.8193	0.7284	1
18729	21673	618.330	0.000	0.7108	0.6699	1
18729	22107	-185.112	0.000	0.7062	0.5705	1
18737	18746	-0.987	0.000	0.8084	0.7506	1
18739	18740	0.002	0.000	0.9586	0.8106	1
18739	18781	-1.998	0.000	0.8240	0.6988	1
18739	24149	-148.028	0.000	0.7316	0.5207	1
18739	24150	-148.030	0.000	0.7752	0.5743	1
18740	18781	-2.000	0.000	0.8243	0.7287	1
18740	19931	-790.728	0.000	0.7280	0.3898	1
18740	24149	-148.030	0.000	0.7262	0.5146	1
18740	24150	-148.032	0.000	0.7934	0.7366	1
18743	18756	-1482.730	0.000	0.9280	0.8132	1
18747	18750	-0.996	0.000	0.8837	0.8159	1
18749	18764	-1.032	0.000	0.7609	0.6486	1
18752	18768	-1.002	0.000	0.9162	0.8449	1
18753	18767	-1.002	0.000	0.9661	0.9002	1
18754	18784	-1.000	0.000	0.9093	0.8540	1
18758	18788	-0.996	0.000	0.8825	0.7689	1
18763	18783	-1.008	0.000	0.8766	0.8153	1
18774	18791	-0.993	0.000	0.8947	0.8036	1
18781	18798	-1.004	0.000	0.7238	0.3846	1
18790	18797	-0.996	0.000	0.7318	0.5098	1
18801	18819	-1.008	0.000	0.9536	0.8860	1
18801	18838	-2.010	0.000	0.9224	0.8341	1
18813	18827	-0.999	0.000	0.9159	0.8039	1
18816	18833	-1.005	0.000	0.9173	0.7898	1
18819	18838	-1.002	0.000	0.9246	0.8361	1
18820	18839	-1.004	0.000	0.8107	0.7076	1
18820	18846	-2.012	0.000	0.7402	0.6593	1
18823	18847	-1.002	0.000	0.9724	0.9210	1
18825	18857	-1.004	0.000	0.9563	0.8762	1
18835	18862	1483.746	0.000	0.8733	0.7783	1
18837	18854	-1.002	0.000	0.8946	0.8710	1
18837	18880	-1.998	0.000	0.8577	0.7856	1
18839	18846	-1.008	0.000	0.8690	0.8092	1
18840	18845	-1.004	0.000	0.9489	0.9144	1
18840	18866	-2.000	0.000	0.9572	0.9035	1
18840	21239	-128.084	0.000	0.8537	0.7589	1
18840	21250	-129.084	0.000	0.7590	0.6867	1
18840	21272	-130.096	0.000	0.7021	0.6340	1
18840	21946	618.346	0.000	0.8002	0.7654	1
18840	21970	617.338	0.000	0.7167	0.7379	1
18842	18871	-0.996	0.000	0.9511	0.8449	1
18845	18866	-0.996	0.000	0.9439	0.8792	1
18845	18867	1484.794	0.000	0.7226	0.7157	1
18845	21239	-127.080	0.000	0.7576	0.6704	1
18845	21250	-128.080	0.000	0.8313	0.7286	1
18845	21272	-129.092	0.000	0.7011	0.6465	1
18845	21946	619.350	0.000	0.7090	0.6511	1
18845	21970	618.342	0.000	0.7739	0.7337	1
18845	26806	404.223	0.000	0.7082	0.7088	1
18846	18865	1484.814	0.000	0.7610	0.6928	1
18848	18870	-1.000	0.000	0.8277	0.6022	1
18848	18887	1484.316	0.000	0.8491	0.7281	1
18848	33894	1.010	0.000	0.7211	0.5635	1
18848	33924	-1.000	0.000	0.7115	0.5706	1
18848	33931	-2.002	0.000	0.7026	0.5585	1
18853	18879	-1.005	0.000	0.9656	0.9121	1
18853	18909	-1.992	0.000	0.9281	0.8688	1
18854	18880	-0.996	0.000	0.8978	0.8065	1
18860	18896	-1.008	0.000	0.9297	0.8639	1
18863	18906	-1.000	0.000	0.9022	0.6772	1
18865	18912	-1.012	0.000	0.7317	0.6531	1
18866	18867	1485.790	0.000	0.7192	0.7187	1
18866	21239	-126.084	0.000	0.7027	0.6446	1
18866	21250	-127.084	0.000	0.7595	0.6903	1
18866	21272	-128.096	0.000	0.7959	0.6983	1
18866	21970	619.338	0.000	0.7518	0.7162	1
18866	26829	404.202	0.000	0.7223	0.6872	1
18870	18887	1485.316	0.000	0.7602	0.5605	1
18873	18889	-0.996	0.000	0.9551	0.8979	1
18873	18921	-2.001	0.000	0.9150	0.8077	1
18879	18909	-0.987	0.000	0.9459	0.8968	1
18885	18920	-2.020	0.000	0.9375	0.8675	1
18887	33894	-1483.306	0.000	0.7435	0.5978	1
18887	33908	-1484.314	0.000	0.7416	0.5990	1
18887	33924	-1485.316	0.000	0.7619	0.6214	1
18887	33931	-1486.318	0.000	0.7294	0.5800	1
18887	34157	-1501.339	0.000	0.7216	0.5860	1
18887	34169	-1502.323	0.000	0.7280	0.5920	1
18889	18921	-1.005	0.000	0.8556	0.7666	1
18890	18931	-0.980	0.000	0.9098	0.8741	1
18897	18951	1485.850	0.000	0.8721	0.8188	1
18897	19002	1484.858	0.000	0.7772	0.7175	1
18899	18919	-1.004	0.000	0.9169	0.8097	1
18899	18934	-2.008	0.000	0.8777	0.7414	1
18916	18927	-1.005	0.000	0.9128	0.7865	1
18917	18952	-0.998	0.000	0.8203	0.6768	1
18919	18934	-1.004	0.000	0.9430	0.8715	1
18926	18959	-0.996	0.000	0.7026	0.4106	1
18926	18960	-1.002	0.000	0.8844	0.7622	1
18930	18968	-1.000	0.000	0.9267	0.8775	1
18941	18990	-1.002	0.000	0.8449	0.5990	1
18941	18993	-1.006	0.000	0.9487	0.8688	1
18942	18988	-1.000	0.000	0.9567	0.8640	1
18943	18963	-1.008	0.000	0.8969	0.8408	1
18946	18994	-1.002	0.000	0.9592	0.8995	1
18950	18996	-1.004	0.000	0.9716	0.9163	1
18951	19002	-0.992	0.000	0.9187	0.8452	1
18952	19978	-28.034	0.000	0.7086	0.5529	1
18955	18967	-1.030	0.000	0.8847	0.8238	1
18955	18986	-2.020	0.000	0.9116	0.8462	1
18957	18973	-0.999	0.000	0.8711	0.7574	1
18957	24508	-228.162	0.000	0.7051	0.5903	1
18959	18960	-0.006	0.000	0.7536	0.4637	1
18967	18986	-0.990	0.000	0.8881	0.8246	1
18969	19008	-1.002	0.000	0.8971	0.7231	1
18969	19009	-1.005	0.000	0.8366	0.6646	1
18970	19010	-1.008	0.000	0.9668	0.8941	1
18970	19037	-2.016	0.000	0.9295	0.8429	1
18973	24508	-227.163	0.000	0.8213	0.7022	1
18980	19014	-1.005	0.000	0.8888	0.8541	1
18989	19029	-1.002	0.000	0.9284	0.8347	1
18990	18993	-0.004	0.000	0.8133	0.5993	1
18991	19027	-1.996	0.000	0.7383	0.5727	1
19001	19032	-0.998	0.000	0.9299	0.8502	1
19001	19533	-14.016	0.000	0.8797	0.7341	1
19004	19017	-1.002	0.000	0.8752	0.8063	1
19004	19044	-2.004	0.000	0.7831	0.5946	1
19008	19009	-0.003	0.000	0.8468	0.6212	1
19010	19037	-1.008	0.000	0.9607	0.9103	1
19017	19044	-1.002	0.000	0.7875	0.6119	1
19021	19022	-0.004	0.000	0.8633	0.5719	1
19027	19045	-0.976	0.000	0.7173	0.5108	1
19027	19046	-0.972	0.000	0.7894	0.6585	1
19030	19031	0.002	0.000	0.8615	0.6308	1
19032	19533	-13.018	0.000	0.7212	0.6750	1
19039	19055	-1.005	0.000	0.9063	0.7605	1
19040	19067	-1.008	0.000	0.8867	0.8021	1
19040	19425	-16.005	0.000	0.7128	0.6117	1
19045	19046	0.004	0.000	0.8411	0.6114	1
19045	21456	-128.072	0.000	0.7054	0.5706	1
19046	21456	-128.076	0.000	0.7154	0.4359	1
19049	19090	-0.993	0.000	0.8638	0.7279	1
19051	19053	-0.015	0.000	0.8099	0.6134	1
19059	19093	-1.008	0.000	0.8555	0.7502	1
19061	19094	-0.987	0.000	0.9320	0.8524	1
19065	19068	-745.381	0.000	0.7663	0.6282	1
19067	19462	-15.993	0.000	0.7606	0.6628	1
19069	19097	-0.999	0.000	0.9403	0.8812	1
19083	19116	-0.996	0.000	0.9521	0.8681	1
19086	19106	-0.992	0.000	0.8274	0.7283	1
19086	19128	-1.992	0.000	0.8228	0.7438	1
19087	19115	-1.020	0.000	0.7129	0.5903	1
19089	19117	-1.005	0.000	0.8612	0.7797	1
19089	19138	-2.016	0.000	0.8596	0.7823	1
19091	19119	-0.996	0.000	0.9837	0.9641	1
19091	19144	-2.001	0.000	0.9180	0.8862	1
19092	19121	-1.002	0.000	0.9484	0.9081	1
19092	19145	-2.004	0.000	0.8596	0.7841	1
19098	19125	-0.993	0.000	0.7244	0.6471	1
19104	19139	-1.002	0.000	0.9231	0.8990	1
19104	19735	-16.000	0.000	0.7070	0.5122	1
19106	19128	-1.000	0.000	0.8792	0.8243	1
19106	34069	1.002	0.000	0.7072	0.6156	1
19106	34085	-0.003	0.000	0.7161	0.6642	1
19107	19155	-1.002	0.000	0.9561	0.8912	1
19112	19134	-1.000	0.000	0.7282	0.6049	1
19115	19136	-1.008	0.000	0.9586	0.8933	1
19115	34101	-1.007	0.000	0.7017	0.6459	1
19117	19138	-1.011	0.000	0.8829	0.8111	1
19119	19144	-1.005	0.000	0.9251	0.8776	1
19121	19145	-1.002	0.000	0.8871	0.8069	1
19125	19156	-1.005	0.000	0.9080	0.8316	1
19127	19159	-1.002	0.000	0.9857	0.9314	1
19127	19160	-1.005	0.000	0.7740	0.5499	1
19127	19520	-15.999	0.000	0.8502	0.7378	1
19127	19545	-17.001	0.000	0.7591	0.6775	1
19127	23013	-156.105	0.000	0.7328	0.6105	1
19128	34069	2.002	0.000	0.7417	0.6603	1
19128	34085	0.997	0.000	0.7550	0.6842	1
19128	34099	-0.011	0.000	0.7465	0.6956	1
19130	19166	-1.004	0.000	0.9713	0.9330	1
19136	34101	0.001	0.000	0.7015	0.6303	1
19140	19205	1491.698	0.000	0.7066	0.6144	1
19142	19187	-0.993	0.000	0.9716	0.9192	1
19142	19811	-27.003	0.000	0.9656	0.9103	1
19142	19842	-28.008	0.000	0.9015	0.8226	1
19142	20234	-45.033	0.000	0.8176	0.6123	1
19150	19207	-0.998	0.000	0.8074	0.7056	1
19153	19195	-1.008	0.000	0.8283	0.7418	1
19159	19160	-0.003	0.000	0.7807	0.5827	1
19159	19520	-14.997	0.000	0.7408	0.6728	1
19159	19545	-15.999	0.000	0.8523	0.7335	1
19159	23041	-156.108	0.000	0.7245	0.5652	1
19159	23398	-172.092	0.000	0.7135	0.5974	1
19160	19545	-15.996	0.000	0.7039	0.4991	1
19162	19192	-1.002	0.000	0.9357	0.8804	1
19170	19213	-0.996	0.000	0.8756	0.6609	1
19172	19173	0.003	0.000	0.7864	0.5160	1
19172	19198	-1.005	0.000	0.7947	0.5219	1
19173	19198	-1.008	0.000	0.9606	0.9184	1
19184	19215	-1.002	0.000	0.8776	0.6992	1
19185	19216	-0.987	0.000	0.7618	0.5488	1
19185	19230	-1.974	0.000	0.7576	0.5417	1
19187	19811	-26.010	0.000	0.8853	0.8063	1
19187	19842	-27.015	0.000	0.9453	0.8848	1
19187	20234	-44.040	0.000	0.8319	0.6506	1
19189	19239	-2.016	0.000	0.8688	0.7896	1
19191	19221	-1.005	0.000	0.9712	0.9377	1
19193	19220	-1.005	0.000	0.8193	0.7347	1
19198	19585	-15.987	0.000	0.8511	0.7656	1
19200	19201	0.006	0.000	0.9209	0.7371	1
19205	19233	-1.014	0.000	0.9181	0.7837	1
19209	34142	-1492.785	0.000	0.7908	0.6770	1
19209	34152	-1493.784	0.000	0.8022	0.7147	1
19209	34167	-1494.789	0.000	0.7899	0.7306	1
19212	19225	-1.000	0.000	0.9482	0.8551	1
19212	19249	-1.996	0.000	0.9267	0.8182	1
19216	19230	-0.987	0.000	0.9278	0.8336	1
19217	19232	-1.005	0.000	0.9767	0.9370	1
19225	19249	-0.996	0.000	0.9489	0.8825	1
19242	19243	0.000	0.000	0.8602	0.5612	1
19244	19260	-1.002	0.000	0.9641	0.9132	1
19244	19650	-16.002	0.000	0.8005	0.6718	1
19244	19675	-16.998	0.000	0.7770	0.6161	1
19244	20004	-32.994	0.000	0.8021	0.6662	1
19251	19272	-1.008	0.000	0.9606	0.9497	1
19251	19857	-17.028	0.000	0.9612	0.9094	1
19251	19858	-17.026	0.000	0.8111	0.5646	1
19251	19861	-773.277	0.000	0.7405	0.5013	1
19251	19894	-18.034	0.000	0.9106	0.8400	1
19257	19270	-0.992	0.000	0.8971	0.8097	1
19257	34191	1.000	0.000	0.7040	0.6045	1
19257	34204	0.004	0.000	0.7145	0.6076	1
19260	19290	-2.049	0.000	0.7519	0.6465	1
19260	19650	-15.000	0.000	0.8039	0.6640	1
19260	19675	-15.996	0.000	0.8075	0.6632	1
19260	20004	-31.992	0.000	0.8172	0.6672	1
19263	19283	-1.010	0.000	0.9413	0.8860	1
19264	19284	-1.004	0.000	0.9286	0.7806	1
19266	19285	-1.010	0.000	0.8811	0.8332	1
19270	34204	0.996	0.000	0.7038	0.5862	1
19272	19857	-16.020	0.000	0.9106	0.8541	1
19272	19858	-16.018	0.000	0.7588	0.4764	1
19272	19894	-17.026	0.000	0.9050	0.8096	1
19286	19314	-1.002	0.000	0.9516	0.9192	1
19296	19307	-0.996	0.000	0.9021	0.8441	1
19300	19305	-0.992	0.000	0.9347	0.8335	1
19309	19333	-1.008	0.000	0.9589	0.8916	1
19310	19336	-1.000	0.000	0.9533	0.9075	1
19311	19342	-0.998	0.000	0.9072	0.8124	1
19315	19363	-1.000	0.000	0.9571	0.8941	1
19317	19365	-1.004	0.000	0.9244	0.8360	1
19317	31292	-370.222	0.000	0.8122	0.7404	1
19321	19347	748.364	0.000	0.8684	0.7698	1
19323	19353	-0.987	0.000	0.8422	0.6458	1
19327	19361	-1.008	0.000	0.9773	0.9356	1
19327	19782	-17.031	0.000	0.9429	0.8539	1
19327	19803	-18.030	0.000	0.9649	0.9096	1
19327	22540	-129.102	0.000	0.7435	0.6850	1
19330	19345	-0.996	0.000	0.9347	0.8371	1
19330	21739	-128.100	0.000	0.7728	0.6013	1
19337	19338	-0.008	0.000	0.8179	0.5953	1
19341	19373	-0.969	0.000	0.8761	0.7651	1
19342	24094	-128.090	0.000	0.7637	0.6061	1
19343	19372	-1.011	0.000	0.9479	0.8475	1
19343	19400	-2.010	0.000	0.9003	0.8467	1
19345	21739	-127.104	0.000	0.7254	0.5819	1
19351	19547	-13.998	0.000	0.7588	0.6303	1
19353	19354	-0.003	0.000	0.7108	0.4283	1
19353	19377	-0.996	0.000	0.7452	0.3942	1
19353	19378	-0.999	0.000	0.9338	0.8557	1
19353	19403	-2.001	0.000	0.8359	0.6015	1
19354	19377	-0.993	0.000	0.8026	0.5688	1
19359	19379	-0.999	0.000	0.9245	0.8334	1
19359	19380	-0.999	0.000	0.7718	0.5982	1
19361	19782	-16.023	0.000	0.9605	0.8902	1
19361	19803	-17.022	0.000	0.9664	0.9023	1
19361	22540	-128.094	0.000	0.7951	0.7361	1
19362	19668	-1512.824	0.000	0.7342	0.5826	1
19365	31319	-370.210	0.000	0.7423	0.6497	1
19366	19397	-1.000	0.000	0.9556	0.9058	1
19371	19399	-1.005	0.000	0.9392	0.8534	1
19372	19400	-0.999	0.000	0.9493	0.8651	1
19377	19378	-0.003	0.000	0.7430	0.4094	1
19377	19403	-1.005	0.000	0.7803	0.5113	1
19378	19403	-1.002	0.000	0.8628	0.6527	1
19383	24566	-143.038	0.000	0.7550	0.4540	1
19387	19415	-1501.724	0.000	0.9452	0.8917	1
19390	19435	-1.002	0.000	0.8782	0.7371	1
19392	19393	0.000	0.000	0.7984	0.5878	1
19392	19411	1499.302	0.000	0.8629	0.7606	1
19392	19442	-1.988	0.000	0.8617	0.7723	1
19392	20600	701.350	0.000	0.7704	0.6765	1
19393	19411	1499.302	0.000	0.7272	0.5391	1
19393	19442	-1.988	0.000	0.7154	0.5422	1
19394	19445	-0.994	0.000	0.9198	0.8796	1
19398	19419	-1.002	0.000	0.8587	0.7631	1
19406	19438	-1.008	0.000	0.9155	0.8256	1
19406	19867	-18.042	0.000	0.8480	0.7260	1
19407	19416	-1.012	0.000	0.8546	0.7771	1
19409	19446	-1.011	0.000	0.9132	0.8029	1
19411	19442	-1501.290	0.000	0.8430	0.7272	1
19411	20600	-797.952	0.000	0.7019	0.5900	1
19414	19461	-751.384	0.000	0.7683	0.7953	1
19420	19456	-1.011	0.000	0.8966	0.7755	1
19424	19463	-0.999	0.000	0.9630	0.9246	1
19424	19964	-21.975	0.000	0.7734	0.6254	1
19425	19462	-0.996	0.000	0.9578	0.9112	1
19427	19447	-1.002	0.000	0.8173	0.6882	1
19438	19867	-17.034	0.000	0.8727	0.7547	1
19439	19452	-1.004	0.000	0.9849	0.9123	1
19439	19483	-1.996	0.000	0.8924	0.6955	1
19439	19484	-1.996	0.000	0.9667	0.9275	1
19439	19506	-2.992	0.000	0.8467	0.7202	1
19440	19482	-1.000	0.000	0.9578	0.8866	1
19452	19483	-0.992	0.000	0.9147	0.7180	1
19452	19484	-0.992	0.000	0.9798	0.9233	1
19452	19506	-1.988	0.000	0.8622	0.7159	1
19454	19490	-1.002	0.000	0.9799	0.9378	1
19454	19509	-2.007	0.000	0.9716	0.9492	1
19454	19907	-18.033	0.000	0.8820	0.8140	1
19454	19936	-19.038	0.000	0.9179	0.8643	1
19454	22637	-128.100	0.000	0.8104	0.7542	1
19462	19496	-1.002	0.000	0.7447	0.6421	1
19464	19496	-1.005	0.000	0.7647	0.6938	1
19474	19513	-1.002	0.000	0.9004	0.8261	1
19476	19503	-0.992	0.000	0.9144	0.8270	1
19483	19484	0.000	0.000	0.9192	0.7307	1
19483	19506	-0.996	0.000	0.8422	0.6760	1
19484	19506	-0.996	0.000	0.8856	0.7763	1
19490	19509	-1.005	0.000	0.9761	0.9408	1
19490	19907	-17.031	0.000	0.9099	0.8247	1
19490	19936	-18.036	0.000	0.9181	0.8620	1
19490	22677	-128.097	0.000	0.7865	0.7441	1
19507	19537	-1.005	0.000	0.9796	0.9453	1
