CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
31285	31722	-17.034	0.000	0.8332	0.6773	1
31292	31319	-0.992	0.000	0.9500	0.8842	1
31308	31722	-16.034	0.000	0.7351	0.6545	1
31309	31311	0.000	0.000	0.8046	0.6566	1
31315	31323	-0.999	0.000	0.9690	0.9334	1
31315	31336	-1.998	0.000	0.9543	0.8912	1
31315	31606	-18.015	0.000	0.8684	0.7720	1
31315	31620	-19.023	0.000	0.9405	0.8752	1
31320	31728	-15.968	0.000	0.7595	0.3657	1
31320	32037	-30.008	0.000	0.7367	0.3453	1
31320	32381	-44.034	0.000	0.7605	0.3657	1
31320	32690	-58.030	0.000	0.7765	0.3643	1
31320	32885	-65.978	0.000	0.7205	0.3113	1
31320	33839	-107.946	0.000	0.7594	0.4247	1
31320	36098	-231.980	0.000	0.7988	0.3657	1
31320	36220	-243.880	0.000	0.7776	0.3667	1
31320	37578	-351.904	0.000	0.7752	0.3634	1
31321	31328	1868.944	0.000	0.8904	0.7826	1
31323	31336	-0.999	0.000	0.9640	0.9154	1
31323	31606	-17.016	0.000	0.8621	0.7632	1
31323	31620	-18.024	0.000	0.9553	0.8905	1
31331	31340	-1.015	0.000	0.7315	0.6023	1
31331	31355	-1.995	0.000	0.7063	0.5531	1
31332	31341	-1.023	0.000	0.8363	0.7814	1
31333	31344	-0.999	0.000	0.8751	0.7530	1
31333	31364	-1.995	0.000	0.9292	0.8593	1
31336	31606	-16.017	0.000	0.8533	0.7418	1
31336	31620	-17.025	0.000	0.9432	0.8688	1
31337	31354	-0.984	0.000	0.8997	0.8176	1
31340	31355	-0.980	0.000	0.8806	0.6726	1
31343	31374	-1.000	0.000	0.9633	0.8903	1
31344	31364	-0.996	0.000	0.9005	0.7566	1
31345	31346	0.003	0.000	0.7674	0.6289	1
31346	31349	-0.009	0.000	0.7710	0.5669	1
31350	31357	-1.026	0.000	0.7822	0.5731	1
31350	31487	-18.084	0.000	0.7037	0.5293	1
31350	31497	-19.062	0.000	0.7604	0.5560	1
31350	31514	-21.046	0.000	0.7053	0.4328	1
31351	31360	-1.000	0.000	0.9023	0.8244	1
31351	31379	-2.004	0.000	0.9072	0.8584	1
31351	39371	-0.002	0.000	0.7115	0.6949	1
31351	39374	-0.995	0.000	0.7078	0.6972	1
31354	31372	-1.014	0.000	0.8872	0.8192	1
31360	31379	-1.004	0.000	0.8297	0.7679	1
31369	31378	935.446	0.000	0.7568	0.4772	1
31369	31380	935.452	0.000	0.7345	0.4637	1
31369	31409	934.454	0.000	0.7063	0.5187	1
31371	31380	-0.332	0.000	0.7018	0.5404	1
31377	31407	-1.000	0.000	0.9446	0.8653	1
31384	31400	-1.017	0.000	0.9047	0.8021	1
31384	31643	-15.996	0.000	0.7263	0.6185	1
31384	31675	-17.001	0.000	0.7080	0.5484	1
31393	31417	-1.000	0.000	0.9819	0.9434	1
31393	31421	-2.008	0.000	0.9691	0.9114	1
31393	31428	-3.008	0.000	0.9488	0.8945	1
31393	31436	-4.012	0.000	0.8817	0.8104	1
31393	31614	-18.028	0.000	0.9562	0.8762	1
31393	31626	-19.024	0.000	0.9733	0.9194	1
31393	39384	0.004	0.000	0.7762	0.6898	1
31393	39388	-0.989	0.000	0.7777	0.7273	1
31393	39390	-2.003	0.000	0.7822	0.6723	1
31393	39394	-2.999	0.000	0.7421	0.6494	1
31393	39420	-18.026	0.000	0.7747	0.6837	1
31393	39423	-19.013	0.000	0.7825	0.6991	1
31393	39426	-20.027	0.000	0.7659	0.6818	1
31393	39449	-35.036	0.000	0.7743	0.7524	1
31393	39450	-36.038	0.000	0.7636	0.6536	1
31400	31675	-15.984	0.000	0.7068	0.5777	1
31416	31427	-1.004	0.000	0.8886	0.8161	1
31417	31421	-1.008	0.000	0.9741	0.9229	1
31417	31428	-2.008	0.000	0.9533	0.9075	1
31417	31436	-3.012	0.000	0.8859	0.8343	1
31417	31611	-16.000	0.000	0.9071	0.7685	1
31417	31614	-17.028	0.000	0.9605	0.8835	1
31417	31626	-18.024	0.000	0.9752	0.9258	1
31417	31691	-21.976	0.000	0.7009	0.6114	1
31417	39384	1.004	0.000	0.7762	0.6714	1
31417	39388	0.011	0.000	0.7774	0.6994	1
31417	39390	-1.003	0.000	0.7810	0.6608	1
31417	39394	-1.999	0.000	0.7422	0.6311	1
31417	39420	-17.026	0.000	0.7795	0.6745	1
31417	39423	-18.013	0.000	0.7796	0.6739	1
31417	39426	-19.027	0.000	0.7643	0.6580	1
31417	39449	-34.036	0.000	0.7752	0.7569	1
31417	39450	-35.038	0.000	0.7601	0.6282	1
31421	31428	-1.000	0.000	0.9455	0.8836	1
31421	31436	-2.004	0.000	0.9059	0.8457	1
31421	31611	-14.992	0.000	0.7288	0.6653	1
31421	31614	-16.020	0.000	0.9591	0.8898	1
31421	31626	-17.016	0.000	0.9689	0.9215	1
31421	31691	-20.968	0.000	0.7012	0.6096	1
31421	39344	16.016	0.000	0.7613	0.7017	1
31421	39384	2.012	0.000	0.7647	0.6696	1
31421	39388	1.019	0.000	0.7719	0.7073	1
31421	39390	0.005	0.000	0.7848	0.6732	1
31421	39394	-0.991	0.000	0.7368	0.6210	1
31421	39420	-16.018	0.000	0.7735	0.6867	1
31421	39423	-17.005	0.000	0.7832	0.6995	1
31421	39426	-18.019	0.000	0.7720	0.6849	1
31421	39449	-33.028	0.000	0.7701	0.7651	1
31421	39450	-34.030	0.000	0.7598	0.6459	1
31425	39328	19.020	0.000	0.7927	0.5767	1
31425	39333	18.024	0.000	0.8214	0.6580	1
31425	39334	18.021	0.000	0.7979	0.6397	1
31425	39341	17.019	0.000	0.8239	0.6937	1
31425	39346	16.026	0.000	0.8022	0.6690	1
31425	39353	15.018	0.000	0.7902	0.6764	1
31428	31436	-1.004	0.000	0.9299	0.8592	1
31428	31614	-15.020	0.000	0.9324	0.8525	1
31428	31626	-16.016	0.000	0.9564	0.9038	1
31428	31691	-19.968	0.000	0.7156	0.6255	1
31428	39384	3.012	0.000	0.7521	0.6974	1
31428	39388	2.019	0.000	0.7514	0.7223	1
31428	39390	1.005	0.000	0.7401	0.6794	1
31428	39394	0.009	0.000	0.7583	0.6952	1
31428	39420	-15.018	0.000	0.7586	0.7050	1
31428	39423	-16.005	0.000	0.7724	0.7199	1
31428	39426	-17.019	0.000	0.7754	0.7042	1
31428	39449	-32.028	0.000	0.7491	0.7451	1
31428	39450	-33.030	0.000	0.7465	0.6597	1
31429	31430	-0.002	0.000	0.7708	0.4849	1
31429	31450	-1.008	0.000	0.8172	0.5440	1
31430	31450	-1.006	0.000	0.9652	0.9312	1
31436	31614	-14.016	0.000	0.8744	0.8067	1
31436	31626	-15.012	0.000	0.8953	0.8261	1
31436	31691	-18.964	0.000	0.7360	0.6415	1
31436	39384	4.016	0.000	0.7145	0.6191	1
31436	39388	3.023	0.000	0.7136	0.6533	1
31436	39390	2.009	0.000	0.7421	0.6132	1
31436	39394	1.013	0.000	0.7429	0.6366	1
31436	39399	0.011	0.000	0.7028	0.6511	1
31436	39420	-14.014	0.000	0.7188	0.6270	1
31436	39423	-15.001	0.000	0.7445	0.6494	1
31436	39426	-16.015	0.000	0.7522	0.6435	1
31436	39449	-31.024	0.000	0.7098	0.7225	1
31436	39450	-32.026	0.000	0.7218	0.6023	1
31437	31460	-1.008	0.000	0.9042	0.8127	1
31437	31471	-1.995	0.000	0.8881	0.8007	1
31440	31467	-0.996	0.000	0.9435	0.8785	1
31446	31468	-1.006	0.000	0.9303	0.8301	1
31447	31456	-0.985	0.000	0.9221	0.7840	1
31447	38619	-1.971	0.000	0.7672	0.6796	1
31451	31469	-0.992	0.000	0.8264	0.5477	1
31451	31470	-0.998	0.000	0.9391	0.8708	1
31451	31493	-1.990	0.000	0.7119	0.4167	1
31453	31864	-16.008	0.000	0.8610	0.5510	1
31453	31890	-17.026	0.000	0.9223	0.7221	1
31455	31464	-0.990	0.000	0.8862	0.8212	1
31460	31471	-0.987	0.000	0.8830	0.7854	1
31466	31483	-1.004	0.000	0.9626	0.9361	1
31469	31470	-0.006	0.000	0.8033	0.5002	1
31469	31493	-0.998	0.000	0.8252	0.6337	1
31470	31493	-0.992	0.000	0.7272	0.3978	1
31479	31510	-0.998	0.000	0.9738	0.8838	1
31480	31504	-0.999	0.000	0.8837	0.8065	1
31497	31506	-0.977	0.000	0.7140	0.5102	1
31497	31514	-1.983	0.000	0.7962	0.5292	1
31497	31549	-4.982	0.000	0.7215	0.5031	1
31506	31514	-1.006	0.000	0.7184	0.5671	1
31506	31527	-2.014	0.000	0.7233	0.6318	1
31507	31534	-1.011	0.000	0.9403	0.8123	1
31507	31562	-2.130	0.000	0.7291	0.6653	1
31514	31549	-2.999	0.000	0.7055	0.5626	1
31519	31558	-0.998	0.000	0.9915	0.9789	1
31521	31564	-1.006	0.000	0.9461	0.8463	1
31522	31562	-940.525	0.000	0.8994	0.8461	1
31522	31589	-2.000	0.000	0.7271	0.5599	1
31525	31544	-1.008	0.000	0.9442	0.8952	1
31525	31570	-2.007	0.000	0.9328	0.8647	1
31525	31852	-19.026	0.000	0.7487	0.6202	1
31530	31551	-1.011	0.000	0.7379	0.6949	1
31537	31547	-1.012	0.000	0.7858	0.6537	1
31544	31570	-0.999	0.000	0.9416	0.8817	1
31544	31852	-18.018	0.000	0.7534	0.6080	1
31551	31880	-965.489	0.000	0.7414	0.6691	1
31551	32112	-987.457	0.000	0.7046	0.6525	1
31551	39463	-965.472	0.000	0.7115	0.6287	1
31556	31582	-1.006	0.000	0.9775	0.9484	1
31556	32502	-41.064	0.000	0.7577	0.6997	1
31556	32536	-42.058	0.000	0.7973	0.6667	1
31557	31583	-1.004	0.000	0.9511	0.9153	1
31562	31589	938.525	0.000	0.7055	0.5501	1
31565	31573	-0.996	0.000	0.9096	0.8554	1
31565	31597	-2.004	0.000	0.7878	0.7286	1
31567	31577	-1.024	0.000	0.7446	0.6494	1
31570	31852	-17.019	0.000	0.7574	0.6327	1
31573	31597	-1.008	0.000	0.8514	0.7794	1
31577	31601	1878.870	0.000	0.7283	0.6569	1
31582	32536	-41.052	0.000	0.7925	0.7350	1
31586	31607	-0.996	0.000	0.9750	0.9219	1
31586	31624	-1.986	0.000	0.7848	0.6171	1
31602	31616	-1.020	0.000	0.9282	0.8078	1
31603	31622	-1.004	0.000	0.9602	0.8974	1
31606	31620	-1.008	0.000	0.8412	0.7410	1
31607	31624	-0.990	0.000	0.7800	0.6185	1
31611	39388	16.011	0.000	0.7077	0.5612	1
31614	31626	-0.996	0.000	0.9539	0.8827	1
31614	39384	18.032	0.000	0.7591	0.6424	1
31614	39388	17.039	0.000	0.7630	0.6695	1
31614	39390	16.025	0.000	0.7668	0.6237	1
31614	39394	15.029	0.000	0.7344	0.6085	1
31614	39420	0.002	0.000	0.7633	0.6450	1
31614	39423	-0.985	0.000	0.7687	0.6526	1
31614	39426	-1.999	0.000	0.7511	0.6331	1
31614	39449	-17.008	0.000	0.7609	0.7334	1
31614	39450	-18.010	0.000	0.7467	0.6099	1
31618	31619	0.000	0.000	0.8692	0.6523	1
31618	31635	-1.005	0.000	0.9008	0.6981	1
31618	31658	-1.968	0.000	0.8946	0.7408	1
31618	31659	-2.007	0.000	0.9028	0.7052	1
31618	36197	-344.190	0.000	0.7293	0.4820	1
31618	36201	-345.171	0.000	0.7703	0.5047	1
31618	36209	-346.173	0.000	0.7423	0.4674	1
31619	31635	-1.005	0.000	0.9798	0.9514	1
31619	31658	-1.968	0.000	0.7861	0.5028	1
31619	31659	-2.007	0.000	0.9671	0.9292	1
31619	36197	-344.190	0.000	0.7170	0.5844	1
31619	36201	-345.171	0.000	0.7565	0.6301	1
31619	36209	-346.173	0.000	0.7267	0.5847	1
31626	31691	-3.952	0.000	0.7010	0.6578	1
31626	39384	19.028	0.000	0.7697	0.6628	1
31626	39388	18.035	0.000	0.7684	0.6903	1
31626	39390	17.021	0.000	0.7826	0.6561	1
31626	39394	16.025	0.000	0.7475	0.6379	1
31626	39420	0.998	0.000	0.7800	0.6830	1
31626	39423	0.011	0.000	0.7808	0.6759	1
31626	39426	-1.003	0.000	0.7559	0.6362	1
31626	39449	-16.012	0.000	0.7665	0.7542	1
31626	39450	-17.014	0.000	0.7581	0.6288	1
31628	31643	-1.002	0.000	0.9305	0.8717	1
31628	31674	-1.992	0.000	0.7164	0.4394	1
31628	31675	-2.007	0.000	0.8287	0.7379	1
31631	31646	-0.996	0.000	0.9700	0.9263	1
31635	31658	-0.963	0.000	0.7995	0.5263	1
31635	31659	-1.002	0.000	0.9732	0.9331	1
31635	36197	-343.185	0.000	0.7095	0.6068	1
31635	36201	-344.166	0.000	0.8551	0.7589	1
31635	36209	-345.168	0.000	0.8016	0.6984	1
31643	31674	-0.990	0.000	0.7297	0.4368	1
31643	31675	-1.005	0.000	0.9036	0.8123	1
31643	31676	-1.008	0.000	0.7503	0.5526	1
31643	31692	-2.004	0.000	0.7433	0.6166	1
31649	31656	-0.009	0.000	0.8129	0.5333	1
31649	31677	-0.990	0.000	0.9745	0.9081	1
31649	31679	-1.011	0.000	0.8652	0.6399	1
31649	31693	-2.010	0.000	0.9597	0.8867	1
31649	31696	-2.019	0.000	0.8901	0.6903	1
31649	31720	939.469	0.000	0.8068	0.6406	1
31649	31952	-18.030	0.000	0.7396	0.6015	1
31651	31671	-1.016	0.000	0.8111	0.7775	1
31652	31669	-0.996	0.000	0.8607	0.7408	1
31652	31686	-2.000	0.000	0.7292	0.6590	1
31655	31672	-1.004	0.000	0.9290	0.8764	1
31655	31688	-2.004	0.000	0.8571	0.8049	1
31656	31677	-0.981	0.000	0.8271	0.5427	1
31656	31679	-1.002	0.000	0.8666	0.7235	1
31656	31693	-2.001	0.000	0.7952	0.5017	1
31656	31696	-2.010	0.000	0.8642	0.6890	1
31656	31720	939.478	0.000	0.7902	0.5877	1
31658	31659	-0.039	0.000	0.8410	0.5622	1
31658	36196	713.358	0.000	0.7197	0.5321	1
31658	36201	-343.203	0.000	0.7374	0.4212	1
31658	36209	-344.205	0.000	0.7757	0.4413	1
31659	36201	-343.164	0.000	0.7978	0.7097	1
31659	36209	-344.166	0.000	0.8555	0.7395	1
31669	31686	-1.004	0.000	0.8755	0.7807	1
31672	31688	-1.000	0.000	0.8973	0.8316	1
31674	31675	-0.015	0.000	0.7289	0.4472	1
31674	31676	-0.018	0.000	0.7610	0.5036	1
31675	31676	-0.003	0.000	0.7067	0.5280	1
31675	31692	-0.999	0.000	0.7612	0.6853	1
31676	31692	-0.996	0.000	0.7694	0.6177	1
31677	31679	-0.021	0.000	0.8753	0.6450	1
31677	31693	-1.020	0.000	0.9682	0.9258	1
31677	31696	-1.029	0.000	0.8965	0.6857	1
31677	31720	940.459	0.000	0.8186	0.6488	1
31677	31952	-17.040	0.000	0.7998	0.7129	1
31679	31693	-0.999	0.000	0.8155	0.5723	1
31679	31696	-1.008	0.000	0.8815	0.7714	1
31679	31720	940.479	0.000	0.8233	0.6684	1
31683	39427	2.009	0.000	0.7411	0.5821	1
31683	39429	1.004	0.000	0.7894	0.7555	1
31683	39432	0.029	0.000	0.7377	0.5890	1
31683	39433	0.005	0.000	0.7963	0.7514	1
31683	39434	-0.001	0.000	0.7447	0.6250	1
31683	39435	-0.973	0.000	0.7920	0.7127	1
31683	39467	-17.020	0.000	0.7851	0.7537	1
31683	39471	-18.016	0.000	0.7561	0.7127	1
31687	31712	-0.988	0.000	0.8528	0.6815	1
31687	31739	-1.992	0.000	0.8283	0.7179	1
31687	31761	-2.978	0.000	0.7316	0.6117	1
31693	31696	-0.009	0.000	0.8751	0.6494	1
31693	31720	941.479	0.000	0.8250	0.6385	1
31693	31952	-16.020	0.000	0.7772	0.7222	1
31696	31720	941.488	0.000	0.8094	0.6185	1
31696	31952	-16.011	0.000	0.7144	0.5089	1
31698	31723	-1.005	0.000	0.8973	0.8200	1
31702	31728	-0.902	0.000	0.7885	0.4334	1
31703	31730	-2.008	0.000	0.8850	0.7466	1
31709	31738	-0.998	0.000	0.9514	0.8687	1
31711	31742	-1.032	0.000	0.9342	0.8571	1
31712	31739	-1.004	0.000	0.9071	0.7687	1
31712	31761	-1.990	0.000	0.8203	0.7416	1
31724	31725	0.006	0.000	0.8228	0.5949	1
31724	31735	-0.987	0.000	0.8190	0.5696	1
31724	31749	-1.977	0.000	0.8182	0.5744	1
31724	31750	-2.022	0.000	0.7919	0.6407	1
31725	31735	-0.993	0.000	0.9359	0.8986	1
31725	31749	-1.983	0.000	0.9085	0.8417	1
31728	32381	-28.066	0.000	0.7423	0.4113	1
31728	33328	-67.968	0.000	0.7569	0.4160	1
31728	33390	-70.008	0.000	0.7712	0.4090	1
31728	33467	-73.052	0.000	0.7687	0.4113	1
31728	33722	-84.984	0.000	0.7193	0.3779	1
31728	33839	-91.978	0.000	0.7189	0.3621	1
31728	34214	-109.030	0.000	0.7973	0.4196	1
31728	34356	-116.982	0.000	0.7380	0.3681	1
31728	34711	-135.978	0.000	0.7541	0.4113	1
31728	36098	-216.012	0.000	0.7736	0.4113	1
31728	36183	-223.920	0.000	0.7520	0.4149	1
31735	31749	-0.990	0.000	0.9296	0.8632	1
31735	31768	-1.986	0.000	0.7763	0.7587	1
31739	31761	-0.986	0.000	0.8410	0.7629	1
31744	31778	-1.006	0.000	0.9819	0.9446	1
31745	31779	-0.998	0.000	0.9289	0.8127	1
31745	32140	-18.010	0.000	0.8222	0.6371	1
31745	32178	-19.016	0.000	0.7980	0.6327	1
31747	31762	-1.008	0.000	0.9778	0.9535	1
31747	31786	-2.007	0.000	0.9531	0.9382	1
31749	31750	-0.045	0.000	0.7585	0.4344	1
31749	31768	-0.996	0.000	0.8742	0.8502	1
31749	31788	-2.001	0.000	0.8058	0.7705	1
31755	31785	-1.011	0.000	0.9447	0.8681	1
31755	31802	-1.998	0.000	0.9054	0.8026	1
31759	31760	-0.006	0.000	0.9116	0.7442	1
31762	31786	-0.999	0.000	0.9062	0.8728	1
31765	31793	-1.014	0.000	0.9594	0.9371	1
31765	32137	-17.008	0.000	0.7559	0.6476	1
31765	32173	-18.014	0.000	0.8037	0.7078	1
31768	31788	-1.005	0.000	0.8914	0.8401	1
31773	31774	0.003	0.000	0.7979	0.5476	1
31779	32140	-17.012	0.000	0.8061	0.6222	1
31779	32178	-18.018	0.000	0.8337	0.6853	1
31781	31797	-1.004	0.000	0.9352	0.8666	1
31783	31795	-1.016	0.000	0.9341	0.8822	1
31784	31801	-1.011	0.000	0.8861	0.8106	1
31784	31809	-2.001	0.000	0.8501	0.7717	1
31785	31802	-0.987	0.000	0.9162	0.8469	1
31791	31811	-1.006	0.000	0.9326	0.8634	1
31792	31812	-0.994	0.000	0.9613	0.9038	1
31792	31834	-2.004	0.000	0.8532	0.8024	1
31792	32169	-17.028	0.000	0.9634	0.8690	1
31792	32205	-18.020	0.000	0.9639	0.8553	1
31793	32137	-15.994	0.000	0.7909	0.6753	1
31793	32173	-17.000	0.000	0.8793	0.7550	1
31796	31821	-1.004	0.000	0.9654	0.9127	1
31798	32179	-17.012	0.000	0.8258	0.7377	1
31798	32211	-18.014	0.000	0.8547	0.7503	1
31801	31809	-0.990	0.000	0.8720	0.8144	1
31805	31823	-1.005	0.000	0.9640	0.9135	1
31805	31847	-3.003	0.000	0.7811	0.6011	1
31812	31834	-1.010	0.000	0.8814	0.8143	1
31812	32169	-16.034	0.000	0.9708	0.9135	1
31812	32205	-17.026	0.000	0.9669	0.8608	1
31815	31828	-1.011	0.000	0.8606	0.6923	1
31823	31847	-1.998	0.000	0.7969	0.6158	1
31829	31844	-1.002	0.000	0.9246	0.8628	1
31834	32169	-15.024	0.000	0.8786	0.8337	1
31834	32205	-16.016	0.000	0.8997	0.8549	1
31836	31856	-1.000	0.000	0.9837	0.9460	1
31841	31850	-0.996	0.000	0.8941	0.8421	1
31841	31873	-2.010	0.000	0.8293	0.7503	1
