CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
27851	27880	-1.996	0.000	0.8146	0.7174	1
27852	27892	-1.000	0.000	0.9732	0.9279	1
27853	27915	-2.006	0.000	0.8215	0.8028	1
27857	27865	0.000	0.000	0.7797	0.5473	1
27857	27883	-1.002	0.000	0.9529	0.9116	1
27865	27883	-1.002	0.000	0.8388	0.6096	1
27870	27879	-0.996	0.000	0.8684	0.7827	1
27871	27891	-0.999	0.000	0.9743	0.9337	1
27871	27909	-2.007	0.000	0.9627	0.9111	1
27874	27880	-0.984	0.000	0.8489	0.7501	1
27875	27898	-1.012	0.000	0.8801	0.8351	1
27875	28449	-18.008	0.000	0.8075	0.7803	1
27891	27909	-1.008	0.000	0.9522	0.9056	1
27894	27916	-1.002	0.000	0.9314	0.8590	1
27897	27944	-1.008	0.000	0.9743	0.9288	1
27897	33865	-1219.501	0.000	0.7037	0.4908	1
27897	33879	-1220.500	0.000	0.7137	0.5283	1
27898	28449	-16.996	0.000	0.8675	0.8099	1
27899	27919	-1.008	0.000	0.8219	0.7054	1
27908	27941	-0.993	0.000	0.8271	0.6949	1
27920	27946	-875.430	0.000	0.7009	0.5677	1
27932	27950	-1.011	0.000	0.9638	0.9216	1
27932	27963	-1.992	0.000	0.7080	0.5742	1
27938	27949	-0.984	0.000	0.9056	0.8171	1
27944	33879	-1219.492	0.000	0.7089	0.5300	1
27947	27956	-1.004	0.000	0.9363	0.8665	1
27950	27963	-0.981	0.000	0.8112	0.6646	1
27955	27967	-1.008	0.000	0.9029	0.7942	1
27957	27976	-0.998	0.000	0.8988	0.8413	1
27962	27974	-1.005	0.000	0.8614	0.7630	1
27962	28001	-2.001	0.000	0.8109	0.7333	1
27969	27992	-1.004	0.000	0.8974	0.8739	1
27974	28001	-0.996	0.000	0.9146	0.8562	1
27977	28035	-4.955	0.000	0.7890	0.7246	1
27981	29073	-36.094	0.000	0.7720	0.6537	1
27998	28007	-0.984	0.000	0.7101	0.5966	1
27998	28008	-0.988	0.000	0.8900	0.7926	1
27998	28023	-1.988	0.000	0.8408	0.7163	1
27998	28043	-2.984	0.000	0.7454	0.6069	1
28003	28017	-0.999	0.000	0.9911	0.9583	1
28003	28036	-2.007	0.000	0.9187	0.8610	1
28005	28021	-0.996	0.000	0.9172	0.8676	1
28006	28050	-1.004	0.000	0.8321	0.5592	1
28006	28052	-1.002	0.000	0.9330	0.8466	1
28007	28008	-0.004	0.000	0.7382	0.5848	1
28007	28023	-1.004	0.000	0.7065	0.5316	1
28007	28043	-2.000	0.000	0.7443	0.5507	1
28008	28023	-1.000	0.000	0.9017	0.8085	1
28008	28043	-1.996	0.000	0.8246	0.7173	1
28013	28031	-0.996	0.000	0.7221	0.4506	1
28013	28033	-1.008	0.000	0.9562	0.9124	1
28013	28063	-2.013	0.000	0.9202	0.8415	1
28013	28385	-17.031	0.000	0.9549	0.8908	1
28013	28407	-18.030	0.000	0.9467	0.8741	1
28013	28427	-19.029	0.000	0.9357	0.8849	1
28013	28462	-20.046	0.000	0.8412	0.6974	1
28015	28042	-1.023	0.000	0.9254	0.8496	1
28015	28066	-2.034	0.000	0.9077	0.8411	1
28016	30663	-137.985	0.000	0.8539	0.7296	1
28016	30677	-138.972	0.000	0.7707	0.6246	1
28017	28036	-1.008	0.000	0.8827	0.8470	1
28018	28039	-1.005	0.000	0.8192	0.6383	1
28018	28045	-1.020	0.000	0.8840	0.7729	1
28020	28055	-0.990	0.000	0.9095	0.8173	1
28023	28043	-0.996	0.000	0.8359	0.7537	1
28026	28071	-1.008	0.000	0.9698	0.9164	1
28026	28577	-17.030	0.000	0.8048	0.6723	1
28026	28600	-18.034	0.000	0.7891	0.6882	1
28028	28072	-1.000	0.000	0.9070	0.7949	1
28031	28033	-0.012	0.000	0.7371	0.4486	1
28031	28063	-1.017	0.000	0.7385	0.4930	1
28033	28063	-1.005	0.000	0.9329	0.8270	1
28033	28385	-16.023	0.000	0.9293	0.8471	1
28033	28407	-17.022	0.000	0.9275	0.8560	1
28033	28427	-18.021	0.000	0.9010	0.8264	1
28033	28462	-19.038	0.000	0.8163	0.6433	1
28037	28062	-0.996	0.000	0.8870	0.7834	1
28037	28425	-18.000	0.000	0.7939	0.6860	1
28039	28045	-0.015	0.000	0.8124	0.6160	1
28041	28057	-1.000	0.000	0.9205	0.8709	1
28041	28075	-2.012	0.000	0.8736	0.8198	1
28042	28046	-0.018	0.000	0.7004	0.3993	1
28042	28066	-1.011	0.000	0.8963	0.8038	1
28044	28058	-0.992	0.000	0.7430	0.6919	1
28050	28052	0.002	0.000	0.8533	0.6028	1
28057	28075	-1.012	0.000	0.8897	0.8337	1
28058	28076	-1.004	0.000	0.7326	0.6813	1
28061	28081	-0.996	0.000	0.9101	0.8630	1
28061	28100	-1.983	0.000	0.7738	0.6964	1
28062	28425	-17.004	0.000	0.8939	0.7934	1
28063	28385	-15.018	0.000	0.8927	0.8323	1
28063	28407	-16.017	0.000	0.9107	0.8293	1
28063	28427	-17.016	0.000	0.9085	0.8314	1
28063	28462	-18.033	0.000	0.8599	0.7358	1
28063	28494	-19.983	0.000	0.7134	0.5854	1
28065	28086	-1.008	0.000	0.9157	0.8003	1
28065	28117	-1.995	0.000	0.8691	0.6584	1
28070	28394	-14.997	0.000	0.7147	0.6249	1
28070	28415	-15.999	0.000	0.7707	0.6879	1
28070	28438	-17.010	0.000	0.7350	0.6480	1
28071	28577	-16.022	0.000	0.7826	0.6153	1
28071	28600	-17.026	0.000	0.8037	0.6765	1
28073	28096	-1.010	0.000	0.8972	0.8343	1
28074	28088	-1.008	0.000	0.8014	0.7401	1
28080	28095	-1.014	0.000	0.9423	0.8793	1
28081	28100	-0.987	0.000	0.8665	0.7853	1
28086	28117	-0.987	0.000	0.8932	0.6900	1
28094	28139	-1.006	0.000	0.9698	0.9234	1
28098	28131	-1.011	0.000	0.9332	0.8595	1
28101	28102	0.002	0.000	0.8258	0.5801	1
28101	28138	-1.004	0.000	0.9598	0.9100	1
28102	28138	-1.006	0.000	0.8206	0.5750	1
28115	28140	-1.008	0.000	0.8038	0.5049	1
28119	28145	-2.012	0.000	0.8203	0.7551	1
28125	28142	-1.000	0.000	0.9483	0.8963	1
28125	28155	-2.004	0.000	0.9731	0.9248	1
28125	28176	-2.988	0.000	0.9451	0.9057	1
28135	28149	-1.010	0.000	0.8864	0.7973	1
28135	28158	-2.010	0.000	0.8813	0.7750	1
28137	28161	-0.996	0.000	0.9196	0.8503	1
28142	28155	-1.004	0.000	0.9417	0.8755	1
28142	28176	-1.988	0.000	0.9097	0.8304	1
28149	28158	-1.000	0.000	0.9402	0.8811	1
28152	28165	-1.002	0.000	0.9888	0.9722	1
28152	28190	-2.007	0.000	0.9612	0.9276	1
28152	28235	-4.017	0.000	0.7290	0.6499	1
28152	28526	-17.019	0.000	0.8953	0.8092	1
28152	28527	-17.025	0.000	0.8248	0.5636	1
28152	28538	-18.027	0.000	0.9681	0.9134	1
28152	28551	-19.032	0.000	0.9619	0.9385	1
28152	28601	-21.978	0.000	0.7300	0.6590	1
28153	28173	-0.996	0.000	0.9167	0.8179	1
28155	28176	-0.984	0.000	0.8516	0.7949	1
28159	28197	-1.002	0.000	0.9490	0.8889	1
28163	28188	-0.996	0.000	0.9254	0.8297	1
28163	28227	-3.000	0.000	0.7561	0.5915	1
28163	28553	-18.024	0.000	0.8341	0.6319	1
28165	28190	-1.005	0.000	0.9707	0.9291	1
28165	28235	-3.015	0.000	0.8134	0.6933	1
28165	28258	-4.002	0.000	0.8009	0.7064	1
28165	28526	-16.017	0.000	0.9145	0.8509	1
28165	28527	-16.023	0.000	0.8409	0.5867	1
28165	28538	-17.025	0.000	0.9746	0.9129	1
28165	28551	-18.030	0.000	0.9758	0.9471	1
28165	28601	-20.976	0.000	0.7151	0.6356	1
28165	28637	-21.978	0.000	0.7276	0.6362	1
28183	28202	-1.004	0.000	0.9377	0.8923	1
28183	28217	-2.000	0.000	0.8539	0.8019	1
28188	28227	-2.004	0.000	0.8095	0.6184	1
28188	28553	-17.028	0.000	0.8603	0.6463	1
28190	28235	-2.010	0.000	0.7449	0.6911	1
28190	28258	-2.997	0.000	0.8452	0.7665	1
28190	28526	-15.012	0.000	0.9006	0.8059	1
28190	28527	-15.018	0.000	0.8210	0.5922	1
28190	28538	-16.020	0.000	0.9564	0.8817	1
28190	28551	-17.025	0.000	0.9814	0.9474	1
28190	28601	-19.971	0.000	0.7077	0.5778	1
28190	28637	-20.973	0.000	0.7154	0.5896	1
28197	28243	-1760.044	0.000	0.7419	0.6586	1
28199	28216	-1.000	0.000	0.8804	0.8180	1
28199	34868	-1564.810	0.000	0.7053	0.5583	1
28202	28217	-0.996	0.000	0.9610	0.8990	1
28204	28219	-1.000	0.000	0.8996	0.7947	1
28211	28212	-0.024	0.000	0.8144	0.5744	1
28211	28229	-1.017	0.000	0.9468	0.8980	1
28211	28230	-1.008	0.000	0.7675	0.5298	1
28212	28229	-0.993	0.000	0.8152	0.5872	1
28212	28230	-0.984	0.000	0.8240	0.6877	1
28215	28248	-0.978	0.000	0.8911	0.8328	1
28218	28237	-0.984	0.000	0.9464	0.8542	1
28227	28553	-15.024	0.000	0.7689	0.5089	1
28229	28230	0.009	0.000	0.7828	0.5437	1
28234	28271	-2.016	0.000	0.8250	0.6669	1
28235	28258	-0.987	0.000	0.9086	0.7971	1
28235	28526	-13.002	0.000	0.7238	0.6186	1
28235	28538	-14.010	0.000	0.7065	0.6245	1
28239	28261	-1.008	0.000	0.8641	0.7536	1
28243	28253	-0.996	0.000	0.7432	0.7278	1
28245	28256	-0.996	0.000	0.8927	0.8411	1
28245	28274	-2.000	0.000	0.8975	0.8537	1
28256	28274	-1.004	0.000	0.8639	0.7925	1
28258	28526	-12.015	0.000	0.8020	0.7541	1
28267	38571	17.026	0.000	0.7062	0.6097	1
28272	28290	-0.998	0.000	0.8658	0.8380	1
28277	28298	-1.008	0.000	0.9407	0.8451	1
28277	28312	-1.995	0.000	0.9115	0.8248	1
28284	28285	0.000	0.000	0.8573	0.6499	1
28284	28319	-1.000	0.000	0.9345	0.8984	1
28284	28320	-1.002	0.000	0.7769	0.6414	1
28284	28342	-1.986	0.000	0.9172	0.8438	1
28285	28319	-1.000	0.000	0.8428	0.6415	1
28285	28320	-1.002	0.000	0.8090	0.6513	1
28285	28342	-1.986	0.000	0.8099	0.6442	1
28291	28323	-1.000	0.000	0.9456	0.8952	1
28295	28307	-1.000	0.000	0.9367	0.8524	1
28298	28312	-0.987	0.000	0.9460	0.8947	1
28300	28329	-1.002	0.000	0.9789	0.9284	1
28303	28318	-0.996	0.000	0.9705	0.9142	1
28305	28324	-1.004	0.000	0.8474	0.7743	1
28310	28331	-1.017	0.000	0.7694	0.6482	1
28315	28334	-0.996	0.000	0.9810	0.9438	1
28315	28366	-1.989	0.000	0.9747	0.9375	1
28319	28320	-0.002	0.000	0.8749	0.7008	1
28319	28342	-0.986	0.000	0.9257	0.8808	1
28320	28342	-0.984	0.000	0.8176	0.6668	1
28332	28362	-0.996	0.000	0.9131	0.7933	1
28332	28364	-0.999	0.000	0.7657	0.5268	1
28334	28366	-0.993	0.000	0.9649	0.9037	1
28335	28365	-0.993	0.000	0.9047	0.8241	1
28335	28392	-1.983	0.000	0.8903	0.8170	1
28336	28373	-0.996	0.000	0.7054	0.6155	1
28336	28377	-1.014	0.000	0.7179	0.5430	1
28340	28361	-1.004	0.000	0.9246	0.7901	1
28345	28399	-1.004	0.000	0.9161	0.8159	1
28347	28396	-0.994	0.000	0.9061	0.8357	1
28351	28354	-0.003	0.000	0.7043	0.5654	1
28351	28387	-1.005	0.000	0.7628	0.6527	1
28354	28387	-1.002	0.000	0.9102	0.7706	1
28354	28388	-1.008	0.000	0.9504	0.8832	1
28357	28400	-1.004	0.000	0.9186	0.8032	1
28362	28364	-0.003	0.000	0.7931	0.5075	1
28365	28392	-0.990	0.000	0.9132	0.8514	1
28373	28377	-0.018	0.000	0.7443	0.5782	1
28373	28395	-1.011	0.000	0.7570	0.6409	1
28377	28395	-0.993	0.000	0.7205	0.5135	1
28385	28407	-0.999	0.000	0.9793	0.9376	1
28385	28427	-1.998	0.000	0.9517	0.8882	1
28385	28462	-3.015	0.000	0.8668	0.7346	1
28387	28388	-0.006	0.000	0.8693	0.7241	1
28391	28412	-0.993	0.000	0.9083	0.7953	1
28391	28433	-2.004	0.000	0.9363	0.8676	1
28391	28727	-17.007	0.000	0.9479	0.8745	1
28394	28415	-1.002	0.000	0.9154	0.8522	1
28394	28438	-2.013	0.000	0.7897	0.7308	1
28407	28427	-0.999	0.000	0.9602	0.9016	1
28407	28462	-2.016	0.000	0.8749	0.7296	1
28412	28433	-1.011	0.000	0.9039	0.7869	1
28412	28727	-16.014	0.000	0.9193	0.8368	1
28415	28438	-1.011	0.000	0.8947	0.8625	1
28417	28440	-0.999	0.000	0.9820	0.9456	1
28417	28465	-1.983	0.000	0.8496	0.8066	1
28417	28483	-2.997	0.000	0.8088	0.7498	1
28417	38560	314.169	0.000	0.7061	0.5709	1
28421	28471	-1.004	0.000	0.9761	0.9025	1
28422	28458	-0.990	0.000	0.9587	0.9017	1
28422	28480	-2.010	0.000	0.9107	0.8007	1
28422	28759	-17.001	0.000	0.7169	0.5433	1
28422	28760	-17.022	0.000	0.9253	0.8232	1
28422	28769	-18.033	0.000	0.9032	0.7850	1
28422	29748	-71.028	0.000	0.8860	0.7785	1
28422	29749	-71.031	0.000	0.8046	0.5888	1
28422	29763	-72.042	0.000	0.7929	0.6613	1
28422	29780	-73.038	0.000	0.7610	0.6306	1
28422	29782	-73.041	0.000	0.7488	0.5698	1
28422	30047	-88.056	0.000	0.7791	0.6711	1
28422	30067	-89.061	0.000	0.8097	0.6959	1
28422	30070	-89.061	0.000	0.7738	0.6094	1
28422	30097	-90.063	0.000	0.7763	0.6512	1
