CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
14728	14811	-2.988	0.000	0.7313	0.6018	1
14729	14759	-1.002	0.000	0.9279	0.8651	1
14730	14762	-1.014	0.000	0.8821	0.7646	1
14730	15156	-16.029	0.000	0.7745	0.6699	1
14730	15188	-17.025	0.000	0.8424	0.7660	1
14731	14746	-0.990	0.000	0.8966	0.8126	1
14731	27166	1.012	0.000	0.7900	0.7500	1
14731	27182	0.016	0.000	0.7895	0.7517	1
14731	27201	-1.004	0.000	0.7742	0.7321	1
14734	14761	-0.978	0.000	0.7292	0.6952	1
14734	14790	-1.983	0.000	0.8199	0.7350	1
14734	15098	-14.013	0.000	0.8616	0.7927	1
14734	18056	-127.089	0.000	0.7644	0.6180	1
14734	18084	-128.097	0.000	0.8705	0.7303	1
14743	14757	-1.012	0.000	0.8829	0.7752	1
14746	27166	2.002	0.000	0.8437	0.8400	1
14746	27182	1.006	0.000	0.8560	0.8592	1
14746	27201	-0.014	0.000	0.8286	0.8032	1
14751	14775	-1.008	0.000	0.9172	0.8061	1
14751	30507	1.002	0.000	0.8219	0.7161	1
14751	30526	-0.006	0.000	0.8337	0.7123	1
14751	30534	-1.002	0.000	0.8263	0.6892	1
14751	30804	-16.020	0.000	0.7893	0.6656	1
14751	30818	-17.028	0.000	0.8312	0.7160	1
14751	30835	-18.021	0.000	0.8350	0.7060	1
14751	30877	-20.988	0.000	0.7381	0.5713	1
14753	14781	-1.011	0.000	0.9226	0.8282	1
14753	14807	-2.016	0.000	0.9053	0.8287	1
14756	14782	-1.002	0.000	0.9625	0.8434	1
14756	14811	-2.004	0.000	0.9040	0.8319	1
14756	14814	-2.004	0.000	0.8682	0.6488	1
14758	15181	-16.026	0.000	0.7447	0.6976	1
14758	35262	14.011	0.000	0.7087	0.6300	1
14758	35528	1.001	0.000	0.7284	0.6694	1
14758	35537	0.004	0.000	0.7310	0.6676	1
14760	14787	-1.002	0.000	0.9589	0.9143	1
14760	14821	-2.001	0.000	0.9170	0.8532	1
14761	14790	-1.005	0.000	0.9438	0.8507	1
14761	14810	-2.004	0.000	0.9144	0.8260	1
14761	15067	-12.033	0.000	0.8610	0.7918	1
14761	17571	618.342	0.000	0.7792	0.7224	1
14761	18096	-128.088	0.000	0.7546	0.5702	1
14761	18134	-129.096	0.000	0.7416	0.6343	1
14762	15156	-15.015	0.000	0.7370	0.6040	1
14762	15188	-16.011	0.000	0.8099	0.6862	1
14765	14794	-1.002	0.000	0.8579	0.7974	1
14766	14796	-0.996	0.000	0.9514	0.8894	1
14767	14778	-0.990	0.000	0.9603	0.8954	1
14768	14812	-1.008	0.000	0.9213	0.8220	1
14769	14800	-1.004	0.000	0.9144	0.8398	1
14772	14809	-0.992	0.000	0.8815	0.7855	1
14775	30507	2.010	0.000	0.7905	0.6613	1
14775	30526	1.002	0.000	0.8014	0.6731	1
14775	30534	0.006	0.000	0.7931	0.6407	1
14775	30804	-15.012	0.000	0.7424	0.6193	1
14775	30818	-16.020	0.000	0.7867	0.6429	1
14775	30835	-17.013	0.000	0.8110	0.6799	1
14775	30877	-19.980	0.000	0.7093	0.5683	1
14780	14804	-0.999	0.000	0.9385	0.8585	1
14781	14807	-1.005	0.000	0.9286	0.8310	1
14782	14811	-1.002	0.000	0.9230	0.8247	1
14782	14814	-1.002	0.000	0.8724	0.6238	1
14787	14821	-0.999	0.000	0.9011	0.8108	1
14790	14810	-0.999	0.000	0.9072	0.8175	1
14790	15098	-12.030	0.000	0.8449	0.7375	1
14790	18134	-128.091	0.000	0.8633	0.7276	1
14793	14824	-1.011	0.000	0.9724	0.9116	1
14793	14843	-2.001	0.000	0.8887	0.8272	1
14801	14852	-1.004	0.000	0.9757	0.9350	1
14805	14834	-1.005	0.000	0.8281	0.7558	1
14806	14836	-1.002	0.000	0.9658	0.9259	1
14809	17960	-80.972	0.000	0.7752	0.6501	1
14809	19202	-112.948	0.000	0.7796	0.5571	1
14810	18134	-127.092	0.000	0.7514	0.6040	1
14811	14814	0.000	0.000	0.8367	0.5863	1
14813	14838	-0.999	0.000	0.8305	0.7756	1
14813	15181	-14.016	0.000	0.7650	0.7323	1
14813	15268	-18.027	0.000	0.8649	0.7697	1
14824	14843	-0.990	0.000	0.8962	0.8398	1
14826	14858	-0.978	0.000	0.7213	0.6281	1
14827	14845	-1.002	0.000	0.9122	0.7008	1
14829	14830	0.000	0.000	0.8599	0.5825	1
14833	14858	1380.530	0.000	0.7166	0.5530	1
14838	15268	-17.028	0.000	0.7331	0.6367	1
14841	14867	-1.005	0.000	0.9342	0.8862	1
14844	14869	-1.002	0.000	0.9586	0.8833	1
14846	14862	-0.995	0.000	0.8969	0.8228	1
14849	14877	-1.018	0.000	0.9008	0.7670	1
14854	14884	-1.004	0.000	0.9589	0.8810	1
14858	14893	-1.004	0.000	0.9663	0.9048	1
14859	22979	-213.148	0.000	0.7931	0.7210	1
14864	15900	-70.040	0.000	0.8385	0.7126	1
14864	27302	-0.002	0.000	0.7066	0.6477	1
14871	14889	-1.008	0.000	0.9014	0.7704	1
14879	14907	-1384.673	0.000	0.7040	0.5211	1
14880	14899	-0.972	0.000	0.8137	0.6075	1
14881	24447	-255.170	0.000	0.7686	0.6705	1
14885	14902	-1.008	0.000	0.9095	0.8110	1
14885	14922	-2.007	0.000	0.8866	0.7378	1
14891	14901	-0.999	0.000	0.9713	0.9492	1
14891	14920	-1.983	0.000	0.8513	0.8043	1
14892	14911	-1.002	0.000	0.9840	0.9478	1
14901	14920	-0.984	0.000	0.9242	0.8396	1
14902	14922	-0.999	0.000	0.9146	0.8015	1
14903	14925	-0.996	0.000	0.9537	0.8864	1
14903	14963	-2.001	0.000	0.9254	0.8626	1
14908	14946	-0.994	0.000	0.9398	0.8666	1
14912	14950	-693.351	0.000	0.8956	0.7503	1
14912	15976	-27.994	0.000	0.8724	0.7760	1
14915	14947	-1.014	0.000	0.9299	0.8691	1
14918	14919	-0.003	0.000	0.8619	0.5853	1
14918	14955	-1.002	0.000	0.8728	0.6308	1
14918	14959	-1.008	0.000	0.9540	0.8613	1
14918	14983	-2.013	0.000	0.9293	0.8123	1
14918	35697	-0.999	0.000	0.7237	0.7291	1
14919	14955	-0.999	0.000	0.8973	0.7426	1
14919	14959	-1.005	0.000	0.8411	0.5839	1
14919	14983	-2.010	0.000	0.8264	0.5674	1
14921	14954	-0.999	0.000	0.7544	0.6142	1
14925	14963	-1.005	0.000	0.9428	0.8682	1
14931	14970	-1.020	0.000	0.9133	0.8360	1
14936	14987	-0.996	0.000	0.9079	0.7394	1
14944	14976	-1.002	0.000	0.9324	0.8805	1
14955	14959	-0.006	0.000	0.8765	0.6827	1
14955	14983	-1.011	0.000	0.8512	0.6669	1
14959	14983	-1.005	0.000	0.9589	0.8991	1
14959	35697	0.009	0.000	0.7356	0.7442	1
14962	14992	-1.956	0.000	0.7933	0.7632	1
14973	14992	-1.036	0.000	0.8673	0.7962	1
14973	15012	-2.000	0.000	0.8939	0.8298	1
14984	15007	-1.002	0.000	0.9631	0.9160	1
14988	15021	-0.996	0.000	0.9204	0.8457	1
14992	15012	-0.964	0.000	0.8300	0.7633	1
14993	15014	-0.992	0.000	0.9134	0.8770	1
14993	15035	-2.004	0.000	0.8573	0.7927	1
14994	15681	-18.012	0.000	0.7697	0.6211	1
14994	15723	-19.012	0.000	0.7981	0.6447	1
14996	15041	-1.002	0.000	0.9340	0.8633	1
14999	15015	-0.992	0.000	0.8230	0.7168	1
15001	15060	-2.001	0.000	0.9524	0.8556	1
15002	15026	-1.008	0.000	0.9592	0.8808	1
15010	15018	-1.000	0.000	0.8281	0.7316	1
15013	15030	1385.678	0.000	0.7619	0.7330	1
15014	15035	-1.012	0.000	0.8594	0.7676	1
15016	15033	-0.995	0.000	0.9277	0.8613	1
15016	27487	0.008	0.000	0.7242	0.6079	1
15017	15056	-0.987	0.000	0.8643	0.7755	1
15017	15090	-1.989	0.000	0.8522	0.7332	1
15019	15059	-1.005	0.000	0.9837	0.9515	1
15019	35754	-1.002	0.000	0.8114	0.7706	1
15023	15062	-0.993	0.000	0.9365	0.8723	1
15023	15093	-1.998	0.000	0.8914	0.8229	1
15027	15072	-1388.688	0.000	0.7890	0.6091	1
15031	15066	-1.002	0.000	0.8572	0.7830	1
15036	15395	-14.991	0.000	0.7707	0.7201	1
15036	15418	-15.993	0.000	0.8767	0.7819	1
15036	15444	-16.992	0.000	0.7708	0.7121	1
15037	15078	-1.002	0.000	0.9449	0.8607	1
15037	16729	-43.988	0.000	0.9675	0.9039	1
15037	16776	-44.994	0.000	0.7513	0.6809	1
15042	15082	-1.008	0.000	0.9117	0.8248	1
15052	15072	-1.048	0.000	0.7758	0.7189	1
15055	15079	-1.000	0.000	0.9458	0.8594	1
15056	15090	-1.002	0.000	0.9316	0.8460	1
15058	15091	-0.999	0.000	0.9761	0.9342	1
15058	15108	-2.004	0.000	0.9505	0.8842	1
15059	35754	0.003	0.000	0.7998	0.7383	1
15062	15093	-1.005	0.000	0.8454	0.7654	1
15064	15442	-15.993	0.000	0.8416	0.6279	1
15064	15443	-15.996	0.000	0.8675	0.6983	1
15064	36003	-15.992	0.000	0.7073	0.5355	1
15067	15098	-1.002	0.000	0.9772	0.9335	1
15067	18471	-129.102	0.000	0.7398	0.6031	1
15073	15118	-695.351	0.000	0.8890	0.7897	1
15078	16776	-43.992	0.000	0.9236	0.8408	1
15083	15681	-15.994	0.000	0.9504	0.8477	1
15083	15723	-16.994	0.000	0.7265	0.6708	1
15085	15128	-0.996	0.000	0.7173	0.5651	1
15088	15140	-1.004	0.000	0.8897	0.7748	1
15091	15108	-1.005	0.000	0.9540	0.8830	1
15092	15123	-1.029	0.000	0.7176	0.5683	1
15094	15117	-1.005	0.000	0.8793	0.7745	1
15094	32999	142.069	0.000	0.7024	0.5894	1
15094	35773	-0.005	0.000	0.7049	0.5777	1
15095	15111	-0.999	0.000	0.9468	0.9035	1
15098	18471	-128.100	0.000	0.8372	0.6535	1
15102	15124	-1.008	0.000	0.9175	0.8221	1
15110	15145	-0.999	0.000	0.9122	0.8308	1
15112	15149	-1.032	0.000	0.8707	0.7352	1
15115	15148	-1.005	0.000	0.8331	0.7656	1
15117	35773	1.000	0.000	0.7137	0.5675	1
15127	15160	-695.383	0.000	0.8746	0.8373	1
15129	15154	-1.005	0.000	0.9512	0.8678	1
15129	15187	-2.001	0.000	0.9062	0.8125	1
15143	15179	-1.002	0.000	0.9577	0.8912	1
15143	15200	-1.995	0.000	0.9279	0.8570	1
15153	15186	-0.996	0.000	0.9430	0.8707	1
15154	15187	-0.996	0.000	0.9071	0.8267	1
15155	15516	-15.990	0.000	0.8260	0.6811	1
15155	15542	-16.989	0.000	0.8197	0.7093	1
15156	15188	-0.996	0.000	0.9256	0.8514	1
15157	15189	-0.999	0.000	0.9646	0.8733	1
15157	15190	-1.002	0.000	0.8326	0.5559	1
15157	15545	-16.995	0.000	0.7489	0.6103	1
15159	15191	-1.002	0.000	0.9421	0.8573	1
15167	15206	-1.002	0.000	0.9533	0.9010	1
15169	15208	-1.002	0.000	0.9220	0.7918	1
15173	15212	-1391.700	0.000	0.9425	0.8427	1
15175	15196	-0.996	0.000	0.9292	0.8600	1
15175	15217	-2.012	0.000	0.7094	0.6698	1
15175	21889	430.222	0.000	0.7064	0.5684	1
15176	15214	-0.980	0.000	0.7611	0.6240	1
15179	15200	-0.993	0.000	0.9226	0.8179	1
15181	15207	-1.020	0.000	0.7252	0.6100	1
15181	15536	-15.990	0.000	0.7912	0.7198	1
15181	15572	-17.010	0.000	0.7191	0.6145	1
15189	15190	-0.003	0.000	0.8081	0.5092	1
15189	15545	-15.996	0.000	0.8720	0.7442	1
15190	15545	-15.993	0.000	0.8297	0.5430	1
15196	15217	-1.016	0.000	0.7802	0.7094	1
15207	15236	-0.969	0.000	0.7210	0.6033	1
15207	15257	-1.980	0.000	0.7320	0.6414	1
15208	15244	-1.020	0.000	0.7372	0.6323	1
15215	15231	-0.996	0.000	0.9396	0.8770	1
15215	15401	-12.036	0.000	0.7629	0.6216	1
15215	15410	-13.028	0.000	0.7877	0.6635	1
15215	15431	-14.036	0.000	0.7665	0.6399	1
15215	30907	0.001	0.000	0.7133	0.6854	1
15215	30925	-1.007	0.000	0.7255	0.6409	1
15219	15247	-1.000	0.000	0.9593	0.8851	1
15228	15281	-1.990	0.000	0.7229	0.6664	1
15231	15401	-11.040	0.000	0.7280	0.5890	1
15231	15410	-12.032	0.000	0.7491	0.6039	1
15231	15431	-13.040	0.000	0.7601	0.6324	1
15231	30907	0.997	0.000	0.7158	0.6829	1
15231	30925	-0.011	0.000	0.7421	0.6572	1
15232	15246	-1.000	0.000	0.9496	0.8597	1
15232	15260	-2.004	0.000	0.8832	0.7273	1
15235	15253	-1.002	0.000	0.9643	0.9008	1
15235	15255	-1.005	0.000	0.8037	0.6097	1
15235	15270	-2.028	0.000	0.8331	0.7758	1
15235	16760	-59.979	0.000	0.7298	0.6208	1
15240	15241	-0.010	0.000	0.8322	0.5540	1
15240	15262	-1.014	0.000	0.9204	0.8229	1
15241	15262	-1.004	0.000	0.7694	0.4646	1
15244	15276	-1.012	0.000	0.8365	0.7499	1
15246	15260	-1.004	0.000	0.9299	0.8155	1
15250	15251	-0.002	0.000	0.8840	0.6436	1
15253	15255	-0.003	0.000	0.8286	0.6294	1
15253	15270	-1.026	0.000	0.8504	0.7571	1
15253	16760	-58.977	0.000	0.8180	0.6918	1
15254	15264	-0.999	0.000	0.9383	0.8429	1
15255	15270	-1.023	0.000	0.7782	0.5579	1
15255	16760	-58.974	0.000	0.7705	0.5461	1
15257	15268	-1.011	0.000	0.7966	0.7402	1
15265	15304	-0.998	0.000	0.9498	0.8623	1
15278	15279	-0.006	0.000	0.8247	0.6004	1
15278	15306	-1.006	0.000	0.9569	0.9082	1
15279	15306	-1.000	0.000	0.7460	0.5660	1
15282	25305	-272.106	0.000	0.7899	0.6526	1
15286	15308	-1.000	0.000	0.9628	0.8897	1
15286	20192	-128.090	0.000	0.7092	0.6067	1
15297	15340	-1.008	0.000	0.9184	0.8209	1
15297	15936	-17.040	0.000	0.8618	0.7514	1
15298	15329	-1.002	0.000	0.9389	0.8587	1
15299	15301	-0.006	0.000	0.7242	0.4276	1
15299	15328	-1.014	0.000	0.9292	0.8759	1
15300	15330	-1.002	0.000	0.9576	0.8581	1
15300	20212	-128.094	0.000	0.8533	0.6202	1
15303	15335	-1.004	0.000	0.8903	0.7542	1
15310	15319	-0.999	0.000	0.8978	0.8088	1
15314	15331	-1.008	0.000	0.8609	0.7248	1
15317	15349	-1.005	0.000	0.9489	0.8823	1
15317	15350	-0.999	0.000	0.8520	0.5933	1
15318	15343	1393.709	0.000	0.7709	0.5286	1
15321	15355	-698.289	0.000	0.7654	0.6113	1
15322	15357	-1.005	0.000	0.9202	0.8516	1
15327	15365	-1.010	0.000	0.9556	0.8471	1
15327	15386	-1.988	0.000	0.7060	0.6509	1
15340	15936	-16.032	0.000	0.8922	0.7557	1
15341	15361	-1.002	0.000	0.9255	0.8711	1
15348	15352	-0.995	0.000	0.9365	0.8667	1
15349	15350	0.006	0.000	0.8072	0.5476	1
15357	15658	-12.003	0.000	0.7222	0.6148	1
15365	15386	-0.978	0.000	0.7625	0.6216	1
15371	15387	-1.005	0.000	0.9007	0.8085	1
15374	15394	-1.002	0.000	0.9523	0.8822	1
15374	18753	-128.091	0.000	0.7021	0.6384	1
15382	15413	-1.002	0.000	0.7022	0.4396	1
15382	15439	-2.010	0.000	0.7088	0.4759	1
15383	15425	-0.954	0.000	0.7136	0.6523	1
15388	15426	-1.010	0.000	0.8944	0.7377	1
15394	18767	-128.091	0.000	0.7148	0.6325	1
15395	15418	-1.002	0.000	0.9815	0.9431	1
15395	15444	-2.001	0.000	0.9356	0.8641	1
15396	15407	-0.988	0.000	0.7496	0.6454	1
15396	15428	-2.000	0.000	0.8529	0.7505	1
15396	31096	0.012	0.000	0.7236	0.6686	1
15396	31104	-0.996	0.000	0.7465	0.7137	1
15400	15420	-0.996	0.000	0.8764	0.7684	1
15401	15410	-0.992	0.000	0.9403	0.8515	1
15401	15431	-2.000	0.000	0.9360	0.8586	1
15405	15435	-1.000	0.000	0.9617	0.8835	1
15406	15436	-1.000	0.000	0.9416	0.8559	1
15407	15428	-1.012	0.000	0.7832	0.7028	1
15410	15431	-1.008	0.000	0.9598	0.8948	1
15412	15438	-0.999	0.000	0.9720	0.9057	1
15412	15452	-1.998	0.000	0.9277	0.8434	1
15413	15439	-1.008	0.000	0.9040	0.8045	1
15416	15441	-1.002	0.000	0.9506	0.8511	1
15418	15444	-0.999	0.000	0.9477	0.8873	1
15430	15467	-0.998	0.000	0.9517	0.8667	1
15438	15452	-0.999	0.000	0.9161	0.8045	1
15442	15443	-0.003	0.000	0.8864	0.6446	1
15442	15457	-1.002	0.000	0.9640	0.9200	1
15442	15482	-1.986	0.000	0.9224	0.8427	1
15442	15485	-1.998	0.000	0.9416	0.8753	1
15442	15509	-2.985	0.000	0.8445	0.7643	1
15442	15533	-3.981	0.000	0.7011	0.5909	1
15442	15958	-20.022	0.000	0.7682	0.5392	1
15442	16549	-43.020	0.000	0.7217	0.5347	1
15442	36003	0.001	0.000	0.7855	0.7757	1
15442	36018	-0.997	0.000	0.8026	0.7807	1
15443	15457	-0.999	0.000	0.8820	0.6306	1
15443	15482	-1.983	0.000	0.8368	0.5942	1
15443	15485	-1.995	0.000	0.8436	0.5847	1
15443	15509	-2.982	0.000	0.7351	0.5150	1
15443	15958	-20.019	0.000	0.7289	0.6515	1
15447	15468	-1.008	0.000	0.9632	0.9041	1
15455	15483	-1.002	0.000	0.9611	0.8702	1
15456	15484	-1.005	0.000	0.9106	0.8170	1
15456	15510	-1.998	0.000	0.8996	0.7898	1
15457	15482	-0.984	0.000	0.8790	0.8274	1
15457	15485	-0.996	0.000	0.9465	0.8851	1
15457	15509	-1.983	0.000	0.7823	0.7426	1
15457	36003	1.003	0.000	0.7987	0.7803	1
15457	36018	0.005	0.000	0.7901	0.7466	1
15459	15486	-1.002	0.000	0.8231	0.7147	1
15459	15511	-2.001	0.000	0.7903	0.7302	1
15466	15488	-1.002	0.000	0.9402	0.8859	1
15474	15503	-1.006	0.000	0.9627	0.8893	1
15478	15492	-0.999	0.000	0.9637	0.8926	1
15480	15493	-1.005	0.000	0.9476	0.8445	1
15480	15508	-2.005	0.000	0.9057	0.7798	1
15480	15529	-3.010	0.000	0.8681	0.6695	1
15482	15485	-0.012	0.000	0.9346	0.8730	1
15482	15509	-0.999	0.000	0.9449	0.8952	1
15482	15533	-1.995	0.000	0.8405	0.7555	1
15482	15958	-18.036	0.000	0.8661	0.6349	1
15482	16549	-41.034	0.000	0.7755	0.5878	1
15482	36018	0.989	0.000	0.7222	0.6570	1
15482	36030	-0.001	0.000	0.7432	0.6571	1
15482	36266	-17.029	0.000	0.7307	0.6667	1
15484	15510	-0.993	0.000	0.8641	0.7697	1
15485	15509	-0.987	0.000	0.8618	0.8016	1
15485	15533	-1.983	0.000	0.7282	0.6229	1
15485	15958	-18.024	0.000	0.7574	0.5230	1
15485	16549	-41.022	0.000	0.7039	0.5199	1
15485	36003	1.999	0.000	0.7479	0.7166	1
15485	36018	1.001	0.000	0.7755	0.7236	1
15486	15511	-0.999	0.000	0.9121	0.8307	1
15487	15514	-1.002	0.000	0.9618	0.9177	1
15487	15539	-2.010	0.000	0.8703	0.8062	1
15487	36033	0.007	0.000	0.7288	0.6235	1
15489	15519	-1.002	0.000	0.9634	0.9150	1
15493	15508	-1.000	0.000	0.9275	0.8066	1
15493	15529	-2.005	0.000	0.8961	0.7357	1
15494	15534	-1.000	0.000	0.9229	0.7631	1
15498	15525	-1.004	0.000	0.8857	0.8072	1
15498	15540	-2.012	0.000	0.8509	0.7642	1
15500	15550	-1.004	0.000	0.9055	0.8243	1
15506	15562	-1.000	0.000	0.9701	0.9045	1
15507	16190	-17.022	0.000	0.8468	0.6338	1
15507	16223	-18.028	0.000	0.7817	0.4976	1
15507	17975	-62.050	0.000	0.8287	0.5511	1
15508	15529	-1.005	0.000	0.8707	0.6746	1
15509	15533	-0.996	0.000	0.9218	0.8634	1
15509	15958	-17.037	0.000	0.8649	0.6044	1
15509	16549	-40.035	0.000	0.7671	0.5745	1
15509	36030	0.998	0.000	0.7570	0.6972	1
15509	36048	0.004	0.000	0.7333	0.6807	1
15509	36266	-16.030	0.000	0.7536	0.7223	1
15509	36279	-17.022	0.000	0.7103	0.6795	1
15513	15538	-1.005	0.000	0.8799	0.7404	1
15514	15539	-1.008	0.000	0.8620	0.7684	1
15514	36033	1.009	0.000	0.7120	0.6010	1
15516	15542	-0.999	0.000	0.9271	0.8513	1
15521	15553	-0.999	0.000	0.8304	0.6821	1
15525	15540	-1.008	0.000	0.9729	0.9334	1
15526	15551	-1.004	0.000	0.9709	0.9132	1
15527	15554	699.383	0.000	0.8651	0.7472	1
15531	15571	-1.005	0.000	0.9833	0.9427	1
15533	15958	-16.041	0.000	0.8066	0.5270	1
15533	16549	-39.039	0.000	0.7091	0.5172	1
15533	36048	1.000	0.000	0.7676	0.7099	1
15533	36077	-0.000	0.000	0.7296	0.6969	1
15533	36279	-16.026	0.000	0.7230	0.6485	1
15536	15572	-1.020	0.000	0.7944	0.6850	1
15536	16013	-18.036	0.000	0.7525	0.6597	1
15537	15573	-1.002	0.000	0.9408	0.8834	1
15541	15585	-1.000	0.000	0.9122	0.7677	1
15541	16245	-18.024	0.000	0.9268	0.8534	1
15542	16016	-18.033	0.000	0.7310	0.5472	1
15543	15579	-1.023	0.000	0.8713	0.7583	1
15546	15548	-0.010	0.000	0.7613	0.5313	1
15546	15565	-1.020	0.000	0.7555	0.5076	1
15546	15582	-2.005	0.000	0.7132	0.4971	1
15547	15590	-0.998	0.000	0.9569	0.9277	1
15548	15565	-1.010	0.000	0.8930	0.8078	1
15548	15582	-1.995	0.000	0.7963	0.6916	1
15548	15598	-2.995	0.000	0.7107	0.6046	1
15556	15593	-0.978	0.000	0.8234	0.7558	1
15565	15582	-0.985	0.000	0.8780	0.8105	1
15565	15598	-1.985	0.000	0.8049	0.7379	1
15565	15613	-2.990	0.000	0.7494	0.5463	1
15574	15601	-1.002	0.000	0.9575	0.8606	1
15574	15628	-2.010	0.000	0.9136	0.8418	1
15582	15598	-1.000	0.000	0.9373	0.8829	1
15582	15613	-2.005	0.000	0.8197	0.6086	1
15583	15618	-1.006	0.000	0.9113	0.7974	1
15583	16241	-17.028	0.000	0.7577	0.6391	1
15585	16245	-17.024	0.000	0.8722	0.6989	1
15587	15632	-1.000	0.000	0.9129	0.7730	1
15594	15645	-1.008	0.000	0.9337	0.8701	1
15596	15649	-1.002	0.000	0.9346	0.8489	1
15598	15613	-1.005	0.000	0.8285	0.6029	1
15598	28008	1.007	0.000	0.7107	0.6918	1
15601	15628	-1.008	0.000	0.9265	0.8547	1
15612	15655	-2.008	0.000	0.8500	0.7843	1
15618	16241	-16.022	0.000	0.7516	0.7009	1
15618	16269	-17.024	0.000	0.7898	0.6792	1
15626	15654	-1403.712	0.000	0.9438	0.8581	1
15647	15663	-1.005	0.000	0.9688	0.9116	1
15650	15683	-1.004	0.000	0.9703	0.9244	1
