CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
29454	29732	-16.008	0.000	0.8292	0.5848	1
29454	29734	-16.017	0.000	0.9695	0.8989	1
29454	29774	888.494	0.000	0.7666	0.5338	1
29454	29818	-20.955	0.000	0.7422	0.5444	1
29454	29819	-20.967	0.000	0.7542	0.6997	1
29458	29717	-14.988	0.000	0.7577	0.6902	1
29458	29735	-15.990	0.000	0.9190	0.8313	1
29458	29755	-16.995	0.000	0.7967	0.6975	1
29459	29499	-1.100	0.000	0.7019	0.4039	1
29461	29462	-0.024	0.000	0.8459	0.6827	1
29461	29479	-0.996	0.000	0.9105	0.8627	1
29462	29479	-0.972	0.000	0.8142	0.6444	1
29464	29483	-1.008	0.000	0.9289	0.8394	1
29466	29491	1800.898	0.000	0.7460	0.5813	1
29468	29490	-1.012	0.000	0.9082	0.8293	1
29468	38950	0.010	0.000	0.8732	0.7348	1
29468	38952	-1.001	0.000	0.8903	0.7680	1
29468	39021	-17.024	0.000	0.8574	0.7790	1
29468	39024	-18.041	0.000	0.8427	0.7299	1
29490	38950	1.022	0.000	0.8460	0.7407	1
29490	38952	0.011	0.000	0.8607	0.7417	1
29490	39021	-16.012	0.000	0.8589	0.7955	1
29490	39024	-17.029	0.000	0.8058	0.7097	1
29493	29519	-1.004	0.000	0.9390	0.8558	1
29494	29504	-1.002	0.000	0.8113	0.7234	1
29500	29513	-1.008	0.000	0.7395	0.5959	1
29502	29521	-1.002	0.000	0.9793	0.9503	1
29502	29533	-1.998	0.000	0.9532	0.8972	1
29502	29792	-17.019	0.000	0.9365	0.8606	1
29502	29806	-18.018	0.000	0.9358	0.8525	1
29502	29833	-19.026	0.000	0.8944	0.7831	1
29503	29504	0.006	0.000	0.7339	0.4626	1
29504	29522	-1.014	0.000	0.8343	0.7278	1
29518	29525	-1.005	0.000	0.9462	0.8843	1
29518	29539	-2.001	0.000	0.9543	0.9027	1
29521	29533	-0.996	0.000	0.9596	0.8999	1
29521	29792	-16.017	0.000	0.9389	0.8546	1
29521	29806	-17.016	0.000	0.9491	0.8761	1
29521	29833	-18.024	0.000	0.9255	0.8226	1
29521	29904	-21.984	0.000	0.7052	0.6103	1
29525	29539	-0.996	0.000	0.9060	0.8473	1
29527	29556	-0.998	0.000	0.9658	0.8888	1
29532	29567	-1.000	0.000	0.9509	0.8979	1
29533	29792	-15.021	0.000	0.9132	0.8270	1
29533	29806	-16.020	0.000	0.9204	0.8216	1
29533	29833	-17.028	0.000	0.9192	0.8128	1
29533	29904	-20.988	0.000	0.7058	0.6241	1
29545	29558	-0.990	0.000	0.8523	0.7832	1
29566	29583	-1.002	0.000	0.9191	0.7863	1
29566	29605	-1.988	0.000	0.8779	0.6971	1
29582	29603	-1.002	0.000	0.9876	0.9638	1
29583	29605	-0.986	0.000	0.9465	0.8494	1
29584	29607	-0.986	0.000	0.7953	0.6226	1
29584	29610	-1.004	0.000	0.9207	0.7857	1
29595	29597	-0.020	0.000	0.8486	0.6804	1
29595	29626	-1.996	0.000	0.9116	0.8390	1
29595	29813	-16.048	0.000	0.7963	0.6677	1
29595	29830	-17.012	0.000	0.8574	0.6838	1
29595	29831	-17.012	0.000	0.9194	0.8416	1
29595	29837	-18.016	0.000	0.8936	0.8231	1
29595	29854	-19.016	0.000	0.7483	0.7212	1
29595	30062	-34.060	0.000	0.7405	0.7188	1
29595	30085	-35.048	0.000	0.7488	0.7216	1
29595	30102	-36.040	0.000	0.7051	0.6967	1
29595	37237	324.143	0.000	0.7299	0.6460	1
29596	29622	-1.011	0.000	0.8250	0.6767	1
29597	29626	-1.976	0.000	0.7639	0.6239	1
29597	29813	-16.028	0.000	0.7221	0.6379	1
29597	29830	-16.992	0.000	0.8429	0.7224	1
29597	29831	-16.992	0.000	0.7860	0.6077	1
29597	29837	-17.996	0.000	0.7971	0.5996	1
29601	29623	-0.999	0.000	0.9739	0.9280	1
29601	30175	-29.994	0.000	0.8961	0.7634	1
29601	30208	-30.978	0.000	0.8011	0.6987	1
29606	29616	-1807.970	0.000	0.8400	0.6758	1
29606	29631	-1808.962	0.000	0.7657	0.6013	1
29606	29644	-1809.986	0.000	0.8733	0.7836	1
29606	29658	-1810.958	0.000	0.8279	0.7063	1
29606	29856	-9.510	0.000	0.7237	0.6130	1
29606	29857	-9.510	0.000	0.7001	0.5987	1
29607	29610	-0.018	0.000	0.7743	0.5605	1
29608	29618	-0.996	0.000	0.9596	0.9258	1
29613	29635	-0.996	0.000	0.9779	0.9389	1
29616	29631	-0.992	0.000	0.9484	0.8859	1
29616	29644	-2.016	0.000	0.8163	0.6645	1
29616	29658	-2.988	0.000	0.7739	0.5933	1
29616	29845	-17.008	0.000	0.7940	0.6851	1
29616	29856	1798.460	0.000	0.7751	0.6419	1
29616	29857	1798.460	0.000	0.7490	0.5278	1
29616	29870	-19.012	0.000	0.8002	0.7142	1
29616	29882	-20.016	0.000	0.7870	0.7038	1
29616	29896	1796.968	0.000	0.7175	0.6090	1
29623	30175	-28.995	0.000	0.8118	0.6430	1
29623	30208	-29.979	0.000	0.9041	0.7985	1
29624	29649	-0.998	0.000	0.9234	0.7782	1
29626	29837	-16.020	0.000	0.7777	0.7078	1
29626	29854	-17.020	0.000	0.8989	0.8106	1
29626	29863	-18.028	0.000	0.8749	0.7604	1
29631	29644	-1.024	0.000	0.7618	0.6155	1
29631	29658	-1.996	0.000	0.7462	0.5857	1
29631	29845	-16.016	0.000	0.8009	0.6666	1
29631	29856	1799.452	0.000	0.8057	0.6637	1
29631	29857	1799.452	0.000	0.7593	0.5280	1
29631	29870	-18.020	0.000	0.8418	0.7344	1
29631	29882	-19.024	0.000	0.8515	0.7536	1
29631	29896	1797.959	0.000	0.7332	0.5901	1
29634	29665	-1.010	0.000	0.9617	0.9298	1
29634	29791	-5.980	0.000	0.9081	0.8658	1
29644	29658	-0.972	0.000	0.8389	0.7468	1
29646	29662	-0.984	0.000	0.9157	0.8196	1
29646	29664	-0.996	0.000	0.9628	0.9291	1
29646	29670	-1.996	0.000	0.9411	0.9111	1
29646	29681	-3.000	0.000	0.8784	0.7862	1
29646	29690	-3.984	0.000	0.7499	0.5206	1
29662	29663	-0.004	0.000	0.8196	0.5626	1
29662	29664	-0.012	0.000	0.9255	0.8309	1
29662	29670	-1.012	0.000	0.9387	0.8351	1
29662	29681	-2.016	0.000	0.9304	0.8432	1
29662	29690	-3.000	0.000	0.8513	0.6942	1
29662	29915	-18.956	0.000	0.7130	0.5743	1
29662	30144	-33.960	0.000	0.7324	0.6260	1
29662	30162	-34.960	0.000	0.7430	0.6456	1
29662	30183	1791.037	0.000	0.7261	0.6075	1
29662	30395	-49.956	0.000	0.7176	0.6132	1
29662	30407	-50.964	0.000	0.7117	0.6066	1
29663	29664	-0.008	0.000	0.7091	0.4185	1
29663	29670	-1.008	0.000	0.7468	0.4478	1
29663	29681	-2.012	0.000	0.7783	0.5066	1
29663	29690	-2.996	0.000	0.7819	0.5553	1
29664	29670	-1.000	0.000	0.9386	0.8943	1
29664	29681	-2.004	0.000	0.8943	0.8227	1
29664	29690	-2.988	0.000	0.7733	0.5491	1
29664	29902	-17.956	0.000	0.7009	0.6330	1
29665	29791	-4.970	0.000	0.7044	0.6610	1
29665	29829	-5.978	0.000	0.9028	0.8783	1
29667	33328	-143.900	0.000	0.7860	0.4289	1
29668	29679	-1.000	0.000	0.9287	0.8436	1
29668	29687	-2.004	0.000	0.8829	0.7694	1
29670	29681	-1.004	0.000	0.9393	0.8606	1
29670	29690	-1.988	0.000	0.8433	0.6342	1
29670	30144	-32.948	0.000	0.7113	0.5642	1
29670	30162	-33.948	0.000	0.7220	0.6134	1
29670	30183	1792.049	0.000	0.7143	0.5742	1
29676	29702	-1.010	0.000	0.8386	0.7953	1
29677	29701	-0.994	0.000	0.9293	0.8477	1
29679	29687	-1.004	0.000	0.8454	0.7977	1
29681	29690	-0.984	0.000	0.8848	0.7149	1
29681	29718	-1.936	0.000	0.7268	0.5890	1
29681	29915	-16.940	0.000	0.7288	0.5904	1
29681	29970	-20.960	0.000	0.7021	0.5872	1
29681	30144	-31.944	0.000	0.7262	0.6214	1
29681	30162	-32.944	0.000	0.7346	0.6407	1
29681	30183	1793.054	0.000	0.7337	0.6327	1
29684	29697	-0.969	0.000	0.7777	0.6855	1
29688	29718	-1.008	0.000	0.9449	0.9102	1
29688	29729	-2.000	0.000	0.9210	0.7990	1
29688	29745	-3.008	0.000	0.9011	0.7863	1
29688	29902	-15.024	0.000	0.7439	0.7420	1
29688	29915	-16.012	0.000	0.7433	0.6422	1
29688	29935	-17.004	0.000	0.7541	0.6931	1
29688	29948	-18.008	0.000	0.7583	0.5876	1
29688	29962	-19.004	0.000	0.7394	0.5583	1
29690	29915	-15.956	0.000	0.7116	0.5264	1
29690	30144	-30.960	0.000	0.7059	0.5716	1
29690	30162	-31.960	0.000	0.7151	0.5813	1
29690	30163	-31.952	0.000	0.7181	0.5630	1
29690	30183	1794.037	0.000	0.7163	0.5728	1
29697	29730	-0.993	0.000	0.7406	0.6880	1
29698	29740	-1.004	0.000	0.9790	0.9417	1
29708	29723	-0.990	0.000	0.8599	0.7485	1
29708	29737	-2.040	0.000	0.7810	0.6301	1
29708	29890	-17.045	0.000	0.7768	0.5612	1
29708	29905	-18.020	0.000	0.7826	0.5600	1
29708	29916	-19.035	0.000	0.7628	0.5605	1
29708	29928	-20.020	0.000	0.7571	0.5550	1
29708	38087	-17.012	0.000	0.7056	0.5867	1
29713	29728	-1.016	0.000	0.8375	0.6979	1
29713	29743	-2.016	0.000	0.8888	0.7682	1
29714	29732	-0.999	0.000	0.8415	0.5966	1
29714	29734	-1.008	0.000	0.9512	0.8920	1
29714	29774	903.503	0.000	0.7361	0.5331	1
29717	29735	-1.002	0.000	0.9494	0.9077	1
29717	29755	-2.007	0.000	0.9634	0.9109	1
29718	29729	-0.992	0.000	0.9249	0.7973	1
29718	29745	-2.000	0.000	0.9191	0.8011	1
29718	29902	-14.016	0.000	0.8712	0.8189	1
29718	29915	-15.004	0.000	0.8129	0.6851	1
29718	29935	-15.996	0.000	0.8254	0.7250	1
29718	29948	-17.000	0.000	0.8326	0.7374	1
29718	29962	-17.996	0.000	0.8184	0.6658	1
29723	29737	-1.050	0.000	0.8071	0.7009	1
29723	29890	-16.055	0.000	0.8084	0.6294	1
29723	29905	-17.030	0.000	0.8388	0.6188	1
29723	29916	-18.045	0.000	0.8402	0.6449	1
29723	29928	-19.030	0.000	0.8254	0.6354	1
29723	38087	-16.022	0.000	0.7090	0.5917	1
29723	38094	-17.030	0.000	0.7410	0.5817	1
29723	38099	-18.038	0.000	0.7075	0.5197	1
29728	29743	-1.000	0.000	0.8362	0.7504	1
29729	29745	-1.008	0.000	0.9424	0.8754	1
29729	29902	-13.024	0.000	0.7171	0.6818	1
29729	29915	-14.012	0.000	0.8095	0.6795	1
29729	29935	-15.004	0.000	0.8019	0.6671	1
29729	29948	-16.008	0.000	0.8148	0.6941	1
29729	29962	-17.004	0.000	0.7995	0.6801	1
29732	29734	-0.009	0.000	0.8115	0.5757	1
29732	29774	904.502	0.000	0.7534	0.6567	1
29734	29774	904.511	0.000	0.7306	0.5166	1
29735	29755	-1.005	0.000	0.9518	0.9144	1
29737	29890	-15.005	0.000	0.7826	0.6644	1
29737	29905	-15.980	0.000	0.7741	0.6592	1
29737	29916	-16.995	0.000	0.8193	0.7033	1
29737	29928	-17.980	0.000	0.8292	0.6987	1
29745	29915	-13.004	0.000	0.8308	0.6868	1
29745	29935	-13.996	0.000	0.8256	0.6933	1
29745	29948	-15.000	0.000	0.8146	0.6812	1
29745	29962	-15.996	0.000	0.8113	0.6958	1
29748	29749	-0.003	0.000	0.8312	0.5495	1
29748	29763	-1.014	0.000	0.9758	0.9313	1
29748	29780	-2.010	0.000	0.9596	0.9123	1
29748	29782	-2.013	0.000	0.8250	0.5799	1
29748	30047	-17.028	0.000	0.9688	0.9018	1
29748	30067	-18.033	0.000	0.9734	0.9200	1
29748	30070	-18.033	0.000	0.8549	0.6261	1
29748	30097	-19.035	0.000	0.9558	0.8962	1
29749	29762	-0.987	0.000	0.7369	0.5576	1
29749	29763	-1.011	0.000	0.8309	0.5509	1
29749	29780	-2.007	0.000	0.8308	0.5582	1
29749	29782	-2.010	0.000	0.8739	0.7168	1
29749	30047	-17.025	0.000	0.8437	0.5759	1
29749	30067	-18.030	0.000	0.8340	0.5456	1
29749	30070	-18.030	0.000	0.8719	0.7350	1
29749	30097	-19.032	0.000	0.8509	0.5858	1
29762	29782	-1.023	0.000	0.7265	0.5675	1
29762	30070	-17.043	0.000	0.7145	0.5780	1
29763	29780	-0.996	0.000	0.9635	0.9204	1
29763	29782	-0.999	0.000	0.8294	0.5805	1
29763	30047	-16.014	0.000	0.9729	0.9133	1
29763	30067	-17.019	0.000	0.9855	0.9557	1
29763	30070	-17.019	0.000	0.8709	0.6498	1
29763	30097	-18.021	0.000	0.9633	0.9223	1
29773	29783	-0.993	0.000	0.8855	0.8249	1
29780	29782	-0.003	0.000	0.8259	0.5831	1
29780	30047	-15.018	0.000	0.9589	0.8978	1
29780	30067	-16.023	0.000	0.9703	0.9283	1
29780	30070	-16.023	0.000	0.8646	0.6497	1
29780	30097	-17.025	0.000	0.9582	0.9103	1
29782	30047	-15.015	0.000	0.8420	0.6034	1
29782	30067	-16.020	0.000	0.8302	0.5704	1
29782	30070	-16.020	0.000	0.8920	0.7863	1
29782	30097	-17.022	0.000	0.8497	0.6104	1
29791	29829	-1.008	0.000	0.9808	0.9447	1
29792	29806	-0.999	0.000	0.9630	0.8873	1
29792	29833	-2.007	0.000	0.9207	0.8219	1
29805	30120	-15.990	0.000	0.8119	0.6791	1
29806	29833	-1.008	0.000	0.9498	0.8574	1
29810	29841	-1.006	0.000	0.9364	0.8736	1
29813	29830	-0.964	0.000	0.8121	0.6786	1
29813	29831	-0.964	0.000	0.8706	0.7226	1
29813	29837	-1.968	0.000	0.8559	0.6811	1
29813	29854	-2.968	0.000	0.7997	0.6544	1
29813	30039	-17.008	0.000	0.8703	0.7387	1
29813	30062	-18.012	0.000	0.8795	0.7242	1
29813	30085	-19.000	0.000	0.8954	0.7605	1
29813	30102	-19.992	0.000	0.8060	0.6368	1
29818	29819	-0.012	0.000	0.9004	0.7035	1
29821	29844	-1.008	0.000	0.9761	0.9213	1
29821	29873	-2.012	0.000	0.7659	0.6482	1
29821	30331	-17.030	0.000	0.9597	0.8711	1
29822	29843	-1.004	0.000	0.9687	0.9249	1
29823	29835	-1.002	0.000	0.9095	0.8147	1
29830	29831	0.000	0.000	0.8188	0.6500	1
29830	29837	-1.004	0.000	0.7958	0.5892	1
29830	29854	-2.004	0.000	0.7774	0.6189	1
29830	30039	-16.044	0.000	0.8222	0.6698	1
29830	30062	-17.048	0.000	0.8235	0.6314	1
29830	30085	-18.036	0.000	0.8371	0.6729	1
29830	30102	-19.028	0.000	0.7682	0.5814	1
29831	29837	-1.004	0.000	0.8837	0.8214	1
29831	29854	-2.004	0.000	0.9145	0.8692	1
29831	29863	-3.012	0.000	0.8281	0.7906	1
29831	30039	-16.044	0.000	0.8703	0.7610	1
29831	30062	-17.048	0.000	0.9408	0.8866	1
29831	30085	-18.036	0.000	0.9486	0.9018	1
29831	30102	-19.028	0.000	0.9133	0.8549	1
29831	30279	885.451	0.000	0.7305	0.6445	1
29831	30385	-36.964	0.000	0.7011	0.5957	1
29831	30402	-37.960	0.000	0.7163	0.6342	1
29831	37231	342.175	0.000	0.7236	0.7097	1
29831	37391	324.136	0.000	0.7183	0.6820	1
29831	39066	0.007	0.000	0.7150	0.7281	1
29831	39068	-0.998	0.000	0.7021	0.7133	1
29833	29904	-3.960	0.000	0.7247	0.6293	1
29834	29849	-0.993	0.000	0.8850	0.8394	1
29837	29854	-1.000	0.000	0.9647	0.9415	1
29837	29855	907.194	0.000	0.7049	0.5079	1
29837	29863	-2.008	0.000	0.9031	0.8524	1
29837	30039	-15.040	0.000	0.8587	0.7055	1
29837	30062	-16.044	0.000	0.9161	0.8493	1
29837	30085	-17.032	0.000	0.9368	0.8461	1
29837	30102	-18.024	0.000	0.9562	0.9026	1
29837	30170	-21.972	0.000	0.7031	0.6799	1
29837	30402	-36.956	0.000	0.7235	0.6745	1
29837	30410	-37.944	0.000	0.7015	0.6442	1
29837	39057	1.995	0.000	0.7047	0.6720	1
29837	39066	1.011	0.000	0.7306	0.7306	1
29837	39068	0.006	0.000	0.7214	0.6981	1
29837	39074	-0.993	0.000	0.7167	0.7102	1
29837	39126	-16.017	0.000	0.7064	0.6801	1
29837	39130	-17.025	0.000	0.7185	0.7094	1
29837	39133	-18.018	0.000	0.7046	0.6959	1
29844	29873	-1.004	0.000	0.7845	0.6368	1
29844	30331	-16.022	0.000	0.9511	0.8750	1
29845	29856	1815.468	0.000	0.9545	0.8744	1
29845	29857	1815.468	0.000	0.9061	0.7449	1
29845	29870	-2.004	0.000	0.9515	0.8843	1
29845	29882	-3.008	0.000	0.9140	0.8195	1
29845	29896	1813.976	0.000	0.8267	0.6969	1
29845	39075	-0.994	0.000	0.7011	0.6582	1
29846	29867	-0.994	0.000	0.9423	0.8446	1
29846	29869	-0.984	0.000	0.8277	0.5354	1
29849	29861	-0.996	0.000	0.8151	0.7371	1
29854	29855	908.194	0.000	0.7227	0.5421	1
29854	29863	-1.008	0.000	0.8986	0.8496	1
29854	30039	-14.040	0.000	0.8234	0.7122	1
29854	30062	-15.044	0.000	0.8847	0.8641	1
29854	30085	-16.032	0.000	0.9157	0.8656	1
29854	30102	-17.024	0.000	0.9668	0.9147	1
29854	30410	-36.944	0.000	0.7026	0.6413	1
29854	30427	-37.952	0.000	0.7028	0.6524	1
29854	30616	868.465	0.000	0.7052	0.6808	1
29854	37242	342.166	0.000	0.7198	0.6634	1
29854	39066	2.011	0.000	0.7015	0.7031	1
29854	39074	0.007	0.000	0.7015	0.7149	1
29855	30085	-924.226	0.000	0.7059	0.5476	1
29855	30102	-925.218	0.000	0.7195	0.5247	1
29856	29857	0.000	0.000	0.9065	0.7176	1
29856	29870	-1817.472	0.000	0.9666	0.9112	1
29856	29882	-1818.476	0.000	0.9545	0.9084	1
29856	29896	-1.492	0.000	0.8805	0.8099	1
29856	30193	-10.990	0.000	0.7034	0.6053	1
29856	30223	-11.488	0.000	0.7235	0.5934	1
29856	39075	-1816.462	0.000	0.7063	0.6951	1
29857	29870	-1817.472	0.000	0.8986	0.7113	1
29857	29882	-1818.476	0.000	0.8838	0.6918	1
29857	29896	-1.492	0.000	0.8556	0.6747	1
29857	30193	-10.990	0.000	0.7011	0.4998	1
29857	30223	-11.488	0.000	0.7254	0.5877	1
29858	29874	-1.012	0.000	0.9616	0.9222	1
29858	29883	-2.008	0.000	0.9681	0.9216	1
29861	29884	-1.008	0.000	0.8032	0.6537	1
29862	29884	-1.008	0.000	0.7070	0.4945	1
29863	30039	-13.032	0.000	0.7235	0.6253	1
29863	30062	-14.036	0.000	0.7778	0.7558	1
29863	30085	-15.024	0.000	0.8264	0.7742	1
29863	30102	-16.016	0.000	0.9084	0.8751	1
29863	30616	869.473	0.000	0.7127	0.7177	1
29863	39079	0.010	0.000	0.7026	0.6856	1
29867	29869	0.010	0.000	0.8632	0.5789	1
29870	29882	-1.004	0.000	0.9672	0.9126	1
29870	29896	1815.979	0.000	0.8871	0.7994	1
29871	29900	-1.006	0.000	0.9485	0.8249	1
29871	29938	-1.994	0.000	0.8607	0.8016	1
29871	31586	-63.034	0.000	0.8609	0.7841	1
29873	30331	-15.018	0.000	0.7493	0.6469	1
29874	29883	-0.996	0.000	0.9573	0.9112	1
29880	29899	-1.012	0.000	0.8763	0.7916	1
29880	30160	-18.004	0.000	0.7801	0.6863	1
29882	29896	1816.984	0.000	0.9108	0.8245	1
29882	30223	1806.988	0.000	0.7128	0.5600	1
29886	33491	-213.156	0.000	0.7385	0.4013	1
29890	29905	-0.975	0.000	0.9383	0.8807	1
29890	29916	-1.990	0.000	0.9103	0.8324	1
29890	29928	-2.975	0.000	0.8787	0.7971	1
29890	38087	0.033	0.000	0.7387	0.6140	1
29890	38094	-0.975	0.000	0.7701	0.7011	1
29890	38099	-1.983	0.000	0.7382	0.6874	1
29891	29918	-1.002	0.000	0.9345	0.8424	1
29893	30328	-14.014	0.000	0.9208	0.8152	1
29893	30348	-15.016	0.000	0.7705	0.6304	1
29896	30193	-9.498	0.000	0.7059	0.6256	1
29896	30223	-9.996	0.000	0.7551	0.6232	1
29899	30181	-18.000	0.000	0.7579	0.6923	1
29900	29938	-0.988	0.000	0.8700	0.7286	1
29900	31607	-63.024	0.000	0.8423	0.7030	1
29902	30144	-15.992	0.000	0.7532	0.6282	1
