CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
36568	36782	-14.008	0.000	0.7957	0.4961	1
36574	36593	-1.004	0.000	0.8475	0.7618	1
36576	36587	-1.000	0.000	0.8809	0.8339	1
36576	36594	-1.996	0.000	0.7811	0.7428	1
36581	36582	-0.004	0.000	0.8932	0.6681	1
36581	36781	-13.014	0.000	0.7342	0.4921	1
36582	36781	-13.010	0.000	0.7623	0.6757	1
36586	36595	-0.498	0.000	0.8600	0.7686	1
36587	36594	-0.996	0.000	0.8220	0.7996	1
36591	36602	-1.002	0.000	0.9222	0.8156	1
36591	36611	-2.007	0.000	0.8895	0.8130	1
36591	36618	-3.009	0.000	0.8483	0.7708	1
36591	36778	-18.033	0.000	0.9179	0.8457	1
36591	36785	-19.029	0.000	0.8993	0.8364	1
36602	36611	-1.005	0.000	0.9099	0.8345	1
36602	36618	-2.007	0.000	0.8677	0.7988	1
36602	36778	-17.031	0.000	0.9436	0.8419	1
36602	36785	-18.027	0.000	0.9355	0.8619	1
36606	36621	-1.016	0.000	0.8292	0.5568	1
36607	36615	-1.014	0.000	0.8979	0.7805	1
36608	36609	-0.009	0.000	0.7509	0.5105	1
36611	36618	-1.002	0.000	0.8543	0.7895	1
36611	36778	-16.026	0.000	0.9278	0.8485	1
36611	36785	-17.022	0.000	0.9488	0.8612	1
36616	36624	-0.990	0.000	0.8055	0.7515	1
36618	36778	-15.024	0.000	0.8421	0.7654	1
36618	36785	-16.020	0.000	0.9290	0.8826	1
36627	36634	-1.008	0.000	0.7513	0.4853	1
36627	36635	-1.008	0.000	0.8368	0.7044	1
36627	36640	-1.992	0.000	0.7347	0.4833	1
36628	36636	-1.024	0.000	0.9111	0.8432	1
36634	36635	0.000	0.000	0.8163	0.5708	1
36634	36640	-0.984	0.000	0.9452	0.8925	1
36635	36640	-0.984	0.000	0.8050	0.5643	1
36642	36650	-1.010	0.000	0.9766	0.9377	1
36642	36671	-2.002	0.000	0.8498	0.7493	1
36642	36891	-17.028	0.000	0.8244	0.6572	1
36642	36903	-18.038	0.000	0.7947	0.6336	1
36642	36918	-19.040	0.000	0.8773	0.8015	1
36650	36671	-0.992	0.000	0.8164	0.7436	1
36650	36891	-16.018	0.000	0.8396	0.7277	1
36650	36903	-17.028	0.000	0.8361	0.6957	1
36650	36918	-18.030	0.000	0.9057	0.8342	1
36655	36683	-2.031	0.000	0.8753	0.7832	1
36661	36662	0.006	0.000	0.7392	0.3827	1
36661	36663	0.003	0.000	0.8748	0.6909	1
36661	36677	-0.987	0.000	0.9027	0.7324	1
36661	36678	-0.987	0.000	0.7897	0.4643	1
36661	36842	-15.978	0.000	0.9126	0.7412	1
36661	36844	-15.972	0.000	0.7391	0.4708	1
36661	36853	-16.983	0.000	0.8319	0.6041	1
36661	36854	-16.983	0.000	0.8212	0.5717	1
36661	36865	-17.979	0.000	0.8108	0.6375	1
36661	36866	-17.988	0.000	0.7773	0.5086	1
36662	36663	-0.003	0.000	0.7671	0.4629	1
36662	36677	-0.993	0.000	0.7383	0.3679	1
36662	36678	-0.993	0.000	0.8097	0.5871	1
36662	36842	-15.984	0.000	0.7355	0.3483	1
36662	36844	-15.978	0.000	0.7912	0.5460	1
36662	36854	-16.989	0.000	0.8303	0.5162	1
36662	36865	-17.985	0.000	0.7189	0.3470	1
36662	36866	-17.994	0.000	0.7671	0.4705	1
36663	36677	-0.990	0.000	0.8771	0.6595	1
36663	36678	-0.990	0.000	0.8006	0.5166	1
36663	36842	-15.981	0.000	0.8779	0.6663	1
36663	36844	-15.975	0.000	0.7298	0.5076	1
36663	36853	-16.986	0.000	0.7805	0.5225	1
36663	36854	-16.986	0.000	0.8343	0.6411	1
36663	36865	-17.982	0.000	0.7904	0.5760	1
36663	36866	-17.991	0.000	0.7957	0.5864	1
36664	36680	-0.975	0.000	0.9209	0.8517	1
36670	36682	-1.000	0.000	0.8489	0.7702	1
36670	36689	-1.996	0.000	0.7872	0.6923	1
36671	36891	-15.026	0.000	0.7258	0.5484	1
36671	36903	-16.036	0.000	0.7646	0.5799	1
36671	36918	-17.038	0.000	0.9249	0.7458	1
36674	36685	-0.972	0.000	0.9436	0.8754	1
36674	36699	-1.992	0.000	0.9356	0.8272	1
36675	36686	-0.987	0.000	0.9308	0.7762	1
36675	36687	-1.002	0.000	0.9359	0.8195	1
36675	36709	-2.007	0.000	0.9432	0.8376	1
36675	36710	-1.995	0.000	0.8890	0.7534	1
36675	36729	-2.997	0.000	0.8698	0.7329	1
36675	36730	-3.003	0.000	0.8694	0.7651	1
36677	36678	0.000	0.000	0.8012	0.4590	1
36677	36842	-14.991	0.000	0.8711	0.7002	1
36677	36844	-14.985	0.000	0.7176	0.4184	1
36677	36853	-15.996	0.000	0.8821	0.6835	1
36677	36854	-15.996	0.000	0.8425	0.6121	1
36677	36865	-16.992	0.000	0.8624	0.6864	1
36677	36866	-17.001	0.000	0.8069	0.5040	1
36678	36842	-14.991	0.000	0.7437	0.3729	1
36678	36844	-14.985	0.000	0.7493	0.5179	1
36678	36854	-15.996	0.000	0.8343	0.5295	1
36678	36865	-16.992	0.000	0.7622	0.4123	1
36678	36866	-17.001	0.000	0.8046	0.5240	1
36679	36681	0.006	0.000	0.7262	0.5414	1
36679	36690	-1.008	0.000	0.9376	0.8915	1
36679	36714	-2.010	0.000	0.9151	0.8658	1
36681	36690	-1.014	0.000	0.7836	0.6012	1
36681	36714	-2.016	0.000	0.7359	0.5651	1
36682	36689	-0.996	0.000	0.9123	0.8458	1
36685	36699	-1.020	0.000	0.8973	0.7930	1
36686	36687	-0.015	0.000	0.9043	0.7250	1
36686	36709	-1.020	0.000	0.9293	0.7821	1
36686	36710	-1.008	0.000	0.8521	0.6245	1
36686	36729	-2.010	0.000	0.8384	0.6360	1
36686	36730	-2.016	0.000	0.8589	0.7108	1
36687	36709	-1.005	0.000	0.9493	0.8762	1
36687	36710	-0.993	0.000	0.9303	0.8461	1
36687	36729	-1.995	0.000	0.9120	0.8215	1
36687	36730	-2.001	0.000	0.8714	0.7278	1
36690	36714	-1.002	0.000	0.9450	0.8954	1
36693	36717	-1.026	0.000	0.8912	0.8081	1
36693	36731	-2.031	0.000	0.8575	0.7309	1
36693	36744	-3.030	0.000	0.7916	0.6832	1
36695	36711	-0.980	0.000	0.8828	0.6589	1
36695	36712	-0.988	0.000	0.9219	0.8339	1
36695	36722	-1.988	0.000	0.9051	0.8127	1
36695	36735	-2.972	0.000	0.8590	0.7421	1
36703	36727	-0.998	0.000	0.9887	0.9628	1
36707	36728	-0.996	0.000	0.9557	0.8595	1
36709	36710	0.012	0.000	0.9213	0.8022	1
36709	36729	-0.990	0.000	0.8689	0.7455	1
36709	36730	-0.996	0.000	0.8923	0.7428	1
36710	36729	-1.002	0.000	0.8646	0.7635	1
36710	36730	-1.008	0.000	0.8483	0.6699	1
36711	36712	-0.008	0.000	0.8982	0.6975	1
36711	36722	-1.008	0.000	0.8933	0.6983	1
36711	36735	-1.992	0.000	0.8736	0.7031	1
36712	36722	-1.000	0.000	0.9595	0.9116	1
36712	36735	-1.984	0.000	0.8817	0.7709	1
36717	36731	-1.005	0.000	0.9152	0.8495	1
36717	36732	-1.008	0.000	0.7068	0.4241	1
36717	36744	-2.004	0.000	0.8490	0.7835	1
36722	36735	-0.984	0.000	0.8252	0.7531	1
36729	36730	-0.006	0.000	0.8747	0.6980	1
36731	36744	-0.999	0.000	0.8209	0.7794	1
36736	36742	-0.984	0.000	0.8134	0.5652	1
36736	36745	-1.004	0.000	0.9614	0.8956	1
36736	36757	-1.996	0.000	0.9078	0.8014	1
36742	36745	-0.020	0.000	0.8117	0.5654	1
36742	36757	-1.012	0.000	0.8516	0.6433	1
36745	36757	-0.992	0.000	0.9015	0.7726	1
36760	36771	-0.980	0.000	0.8225	0.5651	1
36760	36773	-0.998	0.000	0.8941	0.8059	1
36766	36779	-1.004	0.000	0.8812	0.7844	1
36766	36990	-18.022	0.000	0.8150	0.6972	1
36771	36773	-0.018	0.000	0.9153	0.7120	1
36775	36781	-1.004	0.000	0.9360	0.8234	1
36775	36782	-0.998	0.000	0.8698	0.6115	1
36777	36783	-0.996	0.000	0.8758	0.8186	1
36778	36785	-0.996	0.000	0.9250	0.8559	1
36779	36990	-17.018	0.000	0.8261	0.7445	1
36781	36782	0.006	0.000	0.8324	0.5343	1
36783	36792	-0.996	0.000	0.8635	0.7206	1
36789	36810	-0.996	0.000	0.8486	0.6853	1
36790	36804	-1.011	0.000	0.9468	0.9002	1
36793	36806	-0.990	0.000	0.7908	0.4882	1
36819	36919	-16.020	0.000	0.8409	0.5805	1
36819	36921	-16.024	0.000	0.7213	0.4303	1
36819	36928	-16.992	0.000	0.7503	0.5290	1
36819	36931	-17.016	0.000	0.7213	0.4551	1
36819	36935	-18.028	0.000	0.7341	0.4045	1
36823	36838	-1.017	0.000	0.9078	0.8752	1
36823	36850	-2.010	0.000	0.7600	0.5400	1
36823	36851	-2.013	0.000	0.8619	0.8112	1
36828	36843	-0.998	0.000	0.9377	0.8089	1
36829	36919	-14.992	0.000	0.8001	0.5541	1
36829	36921	-14.996	0.000	0.8843	0.7417	1
36829	36928	-15.964	0.000	0.8623	0.6415	1
36829	36931	-15.988	0.000	0.8790	0.6767	1
36829	36935	-17.000	0.000	0.8660	0.7383	1
36829	36937	-18.004	0.000	0.8408	0.6993	1
36837	36848	-1.002	0.000	0.9306	0.8692	1
36837	36860	-2.019	0.000	0.8224	0.7615	1
36838	36850	-0.993	0.000	0.7904	0.5332	1
36838	36851	-0.996	0.000	0.7848	0.7027	1
36841	36852	-0.996	0.000	0.8515	0.8057	1
36842	36844	0.006	0.000	0.7340	0.4253	1
36842	36853	-1.005	0.000	0.9555	0.8943	1
36842	36854	-1.005	0.000	0.8636	0.6375	1
36842	36865	-2.001	0.000	0.9100	0.8136	1
36842	36866	-2.010	0.000	0.8519	0.5865	1
36844	36854	-1.011	0.000	0.7887	0.5515	1
36844	36865	-2.007	0.000	0.7231	0.4251	1
36844	36866	-2.016	0.000	0.7382	0.5244	1
36848	36860	-1.017	0.000	0.7975	0.7453	1
36850	36851	-0.003	0.000	0.7697	0.5668	1
36853	36854	0.000	0.000	0.7775	0.5260	1
36853	36865	-0.996	0.000	0.8812	0.7227	1
36853	36866	-1.005	0.000	0.7716	0.4621	1
36854	36865	-0.996	0.000	0.8306	0.6184	1
36854	36866	-1.005	0.000	0.8652	0.6891	1
36865	36866	-0.009	0.000	0.8343	0.5567	1
36872	36879	-0.988	0.000	0.7656	0.5821	1
36872	36886	-1.992	0.000	0.7578	0.6505	1
36876	36888	-2.020	0.000	0.7593	0.6926	1
36879	36886	-1.004	0.000	0.7502	0.5654	1
36891	36901	-1082.431	0.000	0.7082	0.5795	1
36891	36903	-1.010	0.000	0.9463	0.8875	1
36891	36918	-2.012	0.000	0.8218	0.8087	1
36900	36904	-1.012	0.000	0.8715	0.6999	1
36902	36910	-1.008	0.000	0.8092	0.7063	1
36903	36918	-1.002	0.000	0.8320	0.7833	1
36907	36916	-1.005	0.000	0.9439	0.8368	1
36907	36917	-1.008	0.000	0.8538	0.6232	1
36916	36917	-0.003	0.000	0.8430	0.5849	1
36919	36921	-0.004	0.000	0.8894	0.7067	1
36919	36928	-0.972	0.000	0.9119	0.7318	1
36919	36931	-0.996	0.000	0.8947	0.7527	1
36919	36935	-2.008	0.000	0.8883	0.6574	1
36919	36937	-3.012	0.000	0.8303	0.5944	1
36920	36923	-0.016	0.000	0.7054	0.4122	1
36921	36928	-0.968	0.000	0.9399	0.7628	1
36921	36931	-0.992	0.000	0.9548	0.8242	1
36921	36935	-2.004	0.000	0.9488	0.8338	1
36921	36937	-3.008	0.000	0.9157	0.8162	1
36923	36932	-0.996	0.000	0.8486	0.7755	1
36928	36931	-0.024	0.000	0.9343	0.7890	1
36928	36935	-1.036	0.000	0.9193	0.6931	1
36928	36937	-2.040	0.000	0.8914	0.6849	1
36931	36935	-1.012	0.000	0.9360	0.7568	1
36931	36937	-2.016	0.000	0.8959	0.7201	1
36935	36937	-1.004	0.000	0.8888	0.8131	1
36940	36944	-0.996	0.000	0.9103	0.8665	1
36940	36951	-2.012	0.000	0.8349	0.7582	1
36944	36951	-1.016	0.000	0.8702	0.8276	1
36950	36960	-1.008	0.000	0.9400	0.8782	1
36967	36974	-1.020	0.000	0.8769	0.7636	1
36967	36975	-1.008	0.000	0.8249	0.6132	1
36967	40020	1.017	0.000	0.7359	0.6999	1
36968	39863	3.010	0.000	0.7540	0.5059	1
36968	39866	1.961	0.000	0.7450	0.4958	1
36968	39867	0.988	0.000	0.7047	0.4344	1
36968	39869	-0.029	0.000	0.7110	0.4358	1
36968	39881	-14.020	0.000	0.7157	0.4815	1
36968	39884	-15.011	0.000	0.7664	0.5291	1
36968	39886	-16.026	0.000	0.7404	0.4759	1
36968	39889	-17.021	0.000	0.7528	0.4934	1
36968	39906	-36.943	0.000	0.8265	0.7056	1
36969	36985	-1.010	0.000	0.9001	0.7688	1
36969	36998	-2.008	0.000	0.7754	0.7524	1
36974	36975	0.012	0.000	0.8126	0.5989	1
36979	36983	-1.008	0.000	0.7394	0.5952	1
36979	36994	-2.007	0.000	0.7097	0.5133	1
36983	36984	0.015	0.000	0.8754	0.7314	1
36983	36994	-0.999	0.000	0.9181	0.7831	1
36983	37005	-1.995	0.000	0.7951	0.6582	1
36983	37065	-10.014	0.000	0.7075	0.6104	1
36983	37117	1074.797	0.000	0.7764	0.6478	1
36983	37126	-17.037	0.000	0.8648	0.7565	1
36983	37127	-17.019	0.000	0.8043	0.7189	1
36983	37136	-18.018	0.000	0.7909	0.6118	1
36983	37143	-19.020	0.000	0.8105	0.6862	1
36984	36994	-1.014	0.000	0.9181	0.8712	1
36984	37005	-2.010	0.000	0.7962	0.6435	1
36984	37065	-10.029	0.000	0.7345	0.6607	1
36984	37117	1074.782	0.000	0.7208	0.5070	1
36984	37126	-17.052	0.000	0.8583	0.6727	1
36984	37127	-17.034	0.000	0.8592	0.7545	1
36984	37136	-18.033	0.000	0.7047	0.4362	1
36984	37143	-19.035	0.000	0.8534	0.7561	1
36985	36998	-0.998	0.000	0.7738	0.6989	1
36987	37002	-0.994	0.000	0.9609	0.8830	1
36989	37002	-0.984	0.000	0.7261	0.5165	1
36994	37005	-0.996	0.000	0.8106	0.7160	1
36994	37117	1075.795	0.000	0.7517	0.5687	1
36994	37126	-16.038	0.000	0.8762	0.7303	1
36994	37127	-16.020	0.000	0.8442	0.7650	1
36994	37136	-17.019	0.000	0.7858	0.5529	1
36994	37143	-18.021	0.000	0.8165	0.7468	1
36996	37007	-0.978	0.000	0.8726	0.7019	1
36996	37008	-0.972	0.000	0.8757	0.6909	1
36996	37014	-1.962	0.000	0.8478	0.6499	1
36996	37015	-1.983	0.000	0.8606	0.6719	1
36996	37017	-1.971	0.000	0.7039	0.4334	1
36996	37024	-2.991	0.000	0.8250	0.6869	1
36996	37146	-18.003	0.000	0.8810	0.7169	1
36996	37153	-19.011	0.000	0.8381	0.6521	1
37005	37126	-15.042	0.000	0.7314	0.5883	1
37005	37127	-15.024	0.000	0.7230	0.6303	1
37005	37143	-17.025	0.000	0.8092	0.7035	1
37007	37008	0.006	0.000	0.8590	0.6153	1
37007	37014	-0.984	0.000	0.8437	0.7264	1
37007	37015	-1.005	0.000	0.8404	0.5911	1
37007	37017	-0.993	0.000	0.7414	0.5437	1
37007	37024	-2.013	0.000	0.8131	0.6180	1
37007	37146	-17.025	0.000	0.8579	0.6261	1
37007	37153	-18.033	0.000	0.8010	0.5517	1
37008	37014	-0.990	0.000	0.8285	0.5566	1
37008	37015	-1.011	0.000	0.9743	0.9239	1
37008	37024	-2.019	0.000	0.9071	0.7934	1
37008	37146	-17.031	0.000	0.9780	0.9306	1
37008	37153	-18.039	0.000	0.9615	0.9120	1
37012	37031	-1.004	0.000	0.9730	0.9127	1
37012	37032	-1.000	0.000	0.8440	0.5105	1
37014	37015	-0.021	0.000	0.8208	0.5372	1
37014	37017	-0.009	0.000	0.7258	0.5324	1
37014	37024	-1.029	0.000	0.8021	0.5687	1
37014	37146	-16.041	0.000	0.8462	0.5898	1
37014	37153	-17.049	0.000	0.7919	0.5208	1
37015	37024	-1.008	0.000	0.8880	0.7666	1
37015	37146	-16.020	0.000	0.9779	0.9252	1
37015	37153	-17.028	0.000	0.9712	0.9185	1
37016	37021	-0.960	0.000	0.8817	0.8542	1
37016	37027	-1.953	0.000	0.8320	0.7570	1
37021	37027	-0.993	0.000	0.8757	0.8226	1
37023	37036	-1.014	0.000	0.8261	0.5735	1
37023	37037	-1.014	0.000	0.8213	0.6252	1
37023	37150	-15.999	0.000	0.7742	0.4438	1
37023	37151	-16.011	0.000	0.8255	0.6395	1
37023	37160	-16.995	0.000	0.8613	0.6277	1
37023	37161	-17.007	0.000	0.7953	0.4908	1
37023	37167	-17.991	0.000	0.7834	0.5342	1
37023	37168	-18.015	0.000	0.7827	0.5328	1
37023	37257	-32.019	0.000	0.7663	0.5759	1
37023	37269	-33.015	0.000	0.7877	0.4926	1
37023	37270	-33.015	0.000	0.8458	0.6088	1
37023	37276	-34.020	0.000	0.7493	0.4465	1
37023	37322	-37.977	0.000	0.8045	0.6070	1
37023	37335	-38.991	0.000	0.7693	0.6275	1
37024	37146	-15.012	0.000	0.9182	0.8386	1
37024	37153	-16.020	0.000	0.9014	0.7765	1
37031	37032	0.004	0.000	0.8366	0.5078	1
37033	37040	-0.996	0.000	0.9403	0.8842	1
37036	37037	0.000	0.000	0.8599	0.6472	1
37036	37150	-14.985	0.000	0.8890	0.6792	1
37036	37151	-14.997	0.000	0.8118	0.5293	1
37036	37160	-15.981	0.000	0.8780	0.7422	1
37036	37161	-15.993	0.000	0.9399	0.7959	1
37036	37167	-16.977	0.000	0.9013	0.7938	1
37036	37168	-17.001	0.000	0.8213	0.6422	1
37036	37257	-31.005	0.000	0.7507	0.4965	1
37036	37269	-32.001	0.000	0.8932	0.7155	1
37036	37270	-32.001	0.000	0.9074	0.7541	1
37036	37276	-33.006	0.000	0.8975	0.7214	1
37036	37322	-36.963	0.000	0.8687	0.6774	1
37036	37335	-37.977	0.000	0.7788	0.5684	1
37037	37150	-14.985	0.000	0.8013	0.4853	1
37037	37151	-14.997	0.000	0.8824	0.6728	1
37037	37160	-15.981	0.000	0.8954	0.6769	1
37037	37161	-15.993	0.000	0.8322	0.5549	1
37037	37167	-16.977	0.000	0.8316	0.5997	1
37037	37168	-17.001	0.000	0.8453	0.5559	1
37037	37257	-31.005	0.000	0.8219	0.6135	1
37037	37269	-32.001	0.000	0.8146	0.5404	1
37037	37270	-32.001	0.000	0.8619	0.6464	1
37037	37276	-33.006	0.000	0.7920	0.5221	1
37037	37322	-36.963	0.000	0.8681	0.6938	1
37037	37335	-37.977	0.000	0.7758	0.5746	1
37047	37053	-1.008	0.000	0.9653	0.9297	1
37047	37058	-2.013	0.000	0.9355	0.8688	1
37053	37058	-1.005	0.000	0.9172	0.8841	1
37056	37065	-0.969	0.000	0.8623	0.7156	1
37056	37070	-1.986	0.000	0.7703	0.5661	1
37056	37071	-1.992	0.000	0.7958	0.6828	1
37064	37070	-1.035	0.000	0.7032	0.5623	1
37065	37070	-1.017	0.000	0.7651	0.5399	1
37065	37071	-1.023	0.000	0.8633	0.7306	1
37067	37074	-1.050	0.000	0.9203	0.8239	1
37070	37071	-0.006	0.000	0.7360	0.5534	1
37072	37082	-0.978	0.000	0.9315	0.8569	1
37072	37091	-1.977	0.000	0.9004	0.8511	1
37072	37097	-2.973	0.000	0.7943	0.7216	1
37082	37091	-0.999	0.000	0.8312	0.7857	1
37082	37097	-1.995	0.000	0.8132	0.7893	1
37082	37192	-14.022	0.000	0.8746	0.8197	1
37082	37299	-28.041	0.000	0.8070	0.7280	1
37090	37094	-1.000	0.000	0.8670	0.8239	1
37090	37103	-2.008	0.000	0.7696	0.7524	1
37091	37097	-0.996	0.000	0.8971	0.8153	1
37091	37196	-14.019	0.000	0.8711	0.7905	1
37094	37103	-1.008	0.000	0.8844	0.8611	1
37097	37205	-14.037	0.000	0.8713	0.7922	1
37097	37326	-28.002	0.000	0.7518	0.6810	1
37098	37108	-1.008	0.000	0.7363	0.5595	1
37099	37110	-1.011	0.000	0.8842	0.8465	1
37112	37113	-0.003	0.000	0.7257	0.5479	1
37112	37120	-1.023	0.000	0.8941	0.7700	1
37112	37121	-1.011	0.000	0.8485	0.6835	1
37112	37130	-2.013	0.000	0.8923	0.8070	1
37112	37140	-3.024	0.000	0.8337	0.7627	1
37117	37126	-1091.833	0.000	0.7946	0.6583	1
37117	37127	-1091.816	0.000	0.7308	0.5265	1
37120	37121	0.012	0.000	0.8005	0.5796	1
37120	37130	-0.990	0.000	0.9243	0.8304	1
37120	37140	-2.001	0.000	0.8818	0.7958	1
37121	37130	-1.002	0.000	0.7845	0.5624	1
37121	37140	-2.013	0.000	0.7521	0.5654	1
37126	37127	0.018	0.000	0.8653	0.6862	1
37126	37136	-0.981	0.000	0.7633	0.5715	1
37126	37143	-1.983	0.000	0.8467	0.6874	1
37126	37666	-70.989	0.000	0.7038	0.5785	1
37127	37136	-0.999	0.000	0.7232	0.4809	1
37127	37143	-2.001	0.000	0.8528	0.7787	1
37127	37666	-71.007	0.000	0.7469	0.6256	1
37130	37140	-1.011	0.000	0.8882	0.8394	1
37136	37143	-1.002	0.000	0.7106	0.4821	1
37146	37153	-1.008	0.000	0.9426	0.9026	1
37150	37151	-0.012	0.000	0.7583	0.4107	1
37150	37160	-0.996	0.000	0.8384	0.6245	1
37150	37161	-1.008	0.000	0.9417	0.8563	1
37150	37167	-1.992	0.000	0.8945	0.7355	1
37150	37168	-2.016	0.000	0.7822	0.5578	1
37150	37257	-16.020	0.000	0.7259	0.4115	1
37150	37269	-17.016	0.000	0.9278	0.7876	1
37150	37270	-17.016	0.000	0.8876	0.6638	1
37150	37276	-18.021	0.000	0.9335	0.8415	1
37150	37322	-21.978	0.000	0.8124	0.5264	1
37150	37335	-22.992	0.000	0.7149	0.4252	1
37151	37160	-0.984	0.000	0.8845	0.6222	1
37151	37161	-0.996	0.000	0.7840	0.4524	1
37151	37167	-1.979	0.000	0.7819	0.4953	1
37151	37168	-2.004	0.000	0.8222	0.5241	1
37151	37257	-16.008	0.000	0.8530	0.6394	1
37151	37269	-17.004	0.000	0.7815	0.4772	1
37151	37270	-17.004	0.000	0.8311	0.5685	1
37151	37276	-18.009	0.000	0.7338	0.4269	1
37151	37322	-21.966	0.000	0.8350	0.6078	1
37151	37335	-22.979	0.000	0.7778	0.5818	1
37159	37170	-0.994	0.000	0.9638	0.8974	1
37160	37161	-0.012	0.000	0.8637	0.6750	1
37160	37167	-0.996	0.000	0.8350	0.6616	1
37160	37168	-1.020	0.000	0.8575	0.5904	1
37160	37257	-15.024	0.000	0.8482	0.6000	1
37160	37269	-16.020	0.000	0.8528	0.6711	1
37160	37270	-16.020	0.000	0.8943	0.7234	1
37160	37276	-17.025	0.000	0.8148	0.6464	1
37160	37322	-20.982	0.000	0.8672	0.6754	1
37160	37335	-21.996	0.000	0.7976	0.5769	1
37161	37167	-0.984	0.000	0.9069	0.7907	1
37161	37168	-1.008	0.000	0.8034	0.6004	1
37161	37257	-15.012	0.000	0.7504	0.4625	1
37161	37269	-16.008	0.000	0.9269	0.8051	1
37161	37270	-16.008	0.000	0.8990	0.6971	1
37161	37276	-17.013	0.000	0.9464	0.8717	1
37161	37322	-20.970	0.000	0.8586	0.6050	1
37161	37335	-21.984	0.000	0.7574	0.4915	1
37166	37169	-0.902	0.000	0.8343	0.7052	1
37167	37168	-0.024	0.000	0.8282	0.6419	1
37167	37257	-14.028	0.000	0.7551	0.4994	1
37167	37269	-15.024	0.000	0.8669	0.7571	1
37167	37270	-15.024	0.000	0.8667	0.6939	1
37167	37276	-16.029	0.000	0.9024	0.7719	1
37167	37322	-19.986	0.000	0.8697	0.6681	1
37167	37335	-21.000	0.000	0.7557	0.5239	1
37168	37257	-14.004	0.000	0.7827	0.4874	1
37168	37269	-15.000	0.000	0.7744	0.6058	1
37168	37270	-15.000	0.000	0.8114	0.5914	1
37168	37276	-16.005	0.000	0.7741	0.5728	1
37168	37322	-19.962	0.000	0.8327	0.5975	1
37168	37335	-20.976	0.000	0.7527	0.4725	1
37171	37176	-0.996	0.000	0.8727	0.7941	1
37171	37179	-1.996	0.000	0.8724	0.8192	1
37172	37182	-1.002	0.000	0.8767	0.8331	1
37176	37179	-1.000	0.000	0.8866	0.8202	1
37183	37188	-1.008	0.000	0.9531	0.8989	1
37184	37186	-1.002	0.000	0.8301	0.7969	1
