CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
3724	18740	-476.180	0.000	0.8709	0.7356	1
3724	18781	-478.180	0.000	0.7731	0.5942	1
3725	3729	-0.994	0.000	0.8090	0.6350	1
3725	4388	-549.846	0.000	0.7921	0.5990	1
3725	5053	-65.768	0.000	0.8037	0.6239	1
3726	7557	-160.066	0.000	0.7337	0.5555	1
3728	3729	502.187	0.000	0.7424	0.6113	1
3728	4388	-46.665	0.000	0.7556	0.4606	1
3728	5053	437.413	0.000	0.7262	0.4088	1
3729	4388	-548.852	0.000	0.7730	0.4872	1
3729	5053	-64.774	0.000	0.7579	0.4746	1
3732	4398	-50.163	0.000	0.7287	0.4807	1
3743	3752	-0.972	0.000	0.8337	0.7350	1
3746	3757	-505.272	0.000	0.8758	0.8169	1
3749	3758	1007.635	0.000	0.7431	0.5819	1
3750	3761	-1.000	0.000	0.9756	0.9364	1
3753	3766	-0.970	0.000	0.8170	0.8069	1
3754	3764	-0.993	0.000	0.9566	0.8856	1
3758	3759	0.008	0.000	0.8662	0.8203	1
3759	5619	-88.052	0.000	0.7979	0.6354	1
3759	6091	-105.078	0.000	0.7060	0.6163	1
3772	3785	-0.993	0.000	0.7533	0.6311	1
3773	3788	-1.005	0.000	0.9326	0.8187	1
3774	3778	-0.969	0.000	0.7403	0.6587	1
3775	3791	-0.990	0.000	0.8644	0.8001	1
3786	3800	-1.002	0.000	0.8838	0.7683	1
3790	3802	-1.002	0.000	0.8982	0.8132	1
3790	3858	-3.984	0.000	0.7056	0.5829	1
3790	5782	-137.979	0.000	0.7888	0.6759	1
3790	5799	-138.984	0.000	0.7586	0.6432	1
3791	4926	-77.085	0.000	0.7230	0.3978	1
3791	5656	-131.085	0.000	0.7512	0.4483	1
3791	5680	417.245	0.000	0.7264	0.4300	1
3791	5700	-133.095	0.000	0.7270	0.4300	1
3791	6311	-165.138	0.000	0.7247	0.5200	1
3791	6507	-175.110	0.000	0.7521	0.4300	1
3791	6530	-176.115	0.000	0.7555	0.4318	1
3791	6551	-177.117	0.000	0.7076	0.3989	1
3791	8008	-253.191	0.000	0.7076	0.4261	1
3795	3805	-1.000	0.000	0.8862	0.8557	1
3795	13674	0.005	0.000	0.7298	0.6400	1
3797	3815	-1.014	0.000	0.7345	0.6251	1
3799	3816	-1.002	0.000	0.9514	0.9157	1
3802	3858	-2.982	0.000	0.7051	0.5834	1
3802	5799	-137.982	0.000	0.7706	0.6580	1
3803	3824	-1.008	0.000	0.9106	0.8449	1
3810	3831	-1.004	0.000	0.9266	0.8886	1
3810	3847	-2.008	0.000	0.8922	0.8338	1
3810	13710	-0.001	0.000	0.7163	0.6141	1
3811	3858	-2.016	0.000	0.7282	0.5907	1
3812	3834	-0.999	0.000	0.9364	0.8584	1
3818	3841	-1.005	0.000	0.9606	0.9070	1
3827	13717	0.002	0.000	0.7274	0.6682	1
3827	13739	-1.000	0.000	0.7043	0.6203	1
3831	3847	-1.004	0.000	0.9313	0.8802	1
3831	13710	1.003	0.000	0.7027	0.6057	1
3837	4046	-7.012	0.000	0.7325	0.5477	1
3837	4225	-14.008	0.000	0.7576	0.5949	1
3838	3855	-1.005	0.000	0.9334	0.8718	1
3838	3873	-2.004	0.000	0.8768	0.7031	1
3839	3856	-1.008	0.000	0.9360	0.8732	1
3852	3870	-1.005	0.000	0.9684	0.9284	1
3855	3873	-0.999	0.000	0.9192	0.7969	1
3858	4107	-12.012	0.000	0.8361	0.7447	1
3858	4126	-13.002	0.000	0.8380	0.6769	1
3864	4563	-35.008	0.000	0.7362	0.5502	1
3868	3897	-1.000	0.000	0.9581	0.9177	1
3868	4261	-14.016	0.000	0.9666	0.9047	1
3871	3881	-0.999	0.000	0.9597	0.8982	1
3876	3888	-508.181	0.000	0.7770	0.6349	1
3882	3883	-0.028	0.000	0.7875	0.6393	1
3883	7878	-160.296	0.000	0.7072	0.4833	1
3884	3907	-1.005	0.000	0.9425	0.8375	1
3885	3906	-0.999	0.000	0.9541	0.8990	1
3885	15300	128.097	0.000	0.7053	0.6458	1
3889	3902	-0.945	0.000	0.8816	0.7974	1
3889	5722	-128.097	0.000	0.8369	0.7484	1
3892	3922	-1.002	0.000	0.8986	0.8004	1
3898	3917	-1.011	0.000	0.8571	0.7087	1
3898	4127	-10.986	0.000	0.7625	0.5441	1
3898	4375	-27.015	0.000	0.8979	0.7242	1
3898	4379	-28.011	0.000	0.8787	0.7242	1
3898	4622	-54.006	0.000	0.7078	0.5223	1
3898	4926	-71.031	0.000	0.8123	0.5377	1
3898	4950	-73.041	0.000	0.8010	0.5407	1
3898	5213	-100.041	0.000	0.7153	0.4833	1
3898	5474	-115.062	0.000	0.7886	0.6098	1
3898	5499	-116.064	0.000	0.7757	0.5773	1
3898	5656	-125.031	0.000	0.7162	0.4410	1
3898	5680	423.299	0.000	0.7112	0.4827	1
3898	5700	-127.041	0.000	0.7178	0.4188	1
3898	5791	-132.084	0.000	0.8032	0.6225	1
3898	5801	-133.086	0.000	0.8137	0.6485	1
3898	6311	-159.084	0.000	0.7706	0.5127	1
3898	6322	-160.089	0.000	0.8146	0.5928	1
3898	6342	-161.094	0.000	0.9005	0.6509	1
3898	6507	-169.056	0.000	0.7167	0.4188	1
3898	6530	-170.061	0.000	0.7384	0.4538	1
3898	6551	-171.063	0.000	0.7375	0.4618	1
3898	6625	-176.112	0.000	0.7467	0.5402	1
3898	6842	-186.081	0.000	0.7646	0.5453	1
3898	7193	-203.109	0.000	0.7982	0.5377	1
3898	7206	-204.102	0.000	0.7221	0.4666	1
3898	7451	-220.137	0.000	0.7623	0.5366	1
3898	7477	-221.142	0.000	0.8052	0.5559	1
3898	7675	-230.109	0.000	0.7399	0.4690	1
3898	8008	-247.137	0.000	0.8013	0.5377	1
3898	8027	-248.142	0.000	0.8540	0.6137	1
3898	8044	-249.144	0.000	0.7812	0.5559	1
3898	8211	-264.162	0.000	0.7305	0.4636	1
3898	8228	-265.167	0.000	0.8028	0.6159	1
3898	8468	-275.136	0.000	0.7609	0.5270	1
3898	8512	-276.141	0.000	0.7926	0.5613	1
3898	8868	-291.165	0.000	0.7552	0.5206	1
3898	9274	-318.159	0.000	0.7366	0.5239	1
3898	9287	-319.164	0.000	0.7017	0.4238	1
3898	9311	-320.175	0.000	0.7160	0.4420	1
3898	9691	-336.189	0.000	0.7712	0.4860	1
3898	10719	-379.212	0.000	0.7518	0.4860	1
3898	10733	254.179	0.000	0.7126	0.5836	1
3898	10749	-380.220	0.000	0.7844	0.4860	1
3898	11400	237.151	0.000	0.7468	0.5836	1
3898	12355	212.195	0.000	0.7135	0.4122	1
3898	12423	210.153	0.000	0.8041	0.5431	1
3898	12464	209.153	0.000	0.7592	0.5114	1
3898	13069	193.127	0.000	0.8483	0.6624	1
3898	13091	192.123	0.000	0.7431	0.5384	1
3898	13335	183.143	0.000	0.7404	0.5298	1
3898	13498	179.147	0.000	0.7060	0.4625	1
3898	14014	165.121	0.000	0.7305	0.5056	1
3898	14509	149.097	0.000	0.8423	0.6056	1
3898	14558	148.099	0.000	0.8046	0.5431	1
3898	16190	105.075	0.000	0.8081	0.5613	1
3898	16223	104.069	0.000	0.7756	0.5042	1
3898	17937	61.049	0.000	0.7646	0.4588	1
3898	17975	60.047	0.000	0.7949	0.5431	1
3898	19637	17.019	0.000	0.7986	0.5613	1
3898	19671	16.017	0.000	0.7914	0.5683	1
3902	3948	-1.998	0.000	0.7533	0.6527	1
3902	5738	-128.127	0.000	0.7482	0.6482	1
3906	15330	128.094	0.000	0.7254	0.6576	1
3906	20212	1.002	0.000	0.7104	0.5410	1
3908	3932	-1.002	0.000	0.9580	0.8443	1
3914	3939	-1.002	0.000	0.9760	0.9372	1
3915	3940	-1.002	0.000	0.9192	0.8041	1
3917	4375	-26.004	0.000	0.7885	0.6117	1
3917	4379	-27.000	0.000	0.7496	0.5693	1
3917	4926	-70.020	0.000	0.7506	0.4773	1
3917	4950	-72.030	0.000	0.7285	0.4475	1
3917	5474	-114.051	0.000	0.7130	0.4773	1
3917	5791	-131.073	0.000	0.7417	0.5304	1
3917	5801	-132.075	0.000	0.7139	0.5304	1
3917	6311	-158.073	0.000	0.7353	0.5034	1
3917	6322	-159.078	0.000	0.7347	0.4695	1
3917	6342	-160.083	0.000	0.7493	0.5219	1
3917	6551	-170.052	0.000	0.7425	0.5180	1
3917	7193	-202.098	0.000	0.7419	0.4773	1
3917	7451	-219.126	0.000	0.7080	0.4766	1
3917	7477	-220.131	0.000	0.7501	0.5064	1
3917	8008	-246.126	0.000	0.7484	0.4773	1
3917	8027	-247.131	0.000	0.7348	0.4773	1
3917	8044	-248.133	0.000	0.7277	0.4773	1
3917	12423	211.164	0.000	0.7006	0.4272	1
3917	13069	194.138	0.000	0.7405	0.4973	1
3917	14558	149.110	0.000	0.7112	0.4862	1
3917	19671	17.028	0.000	0.7213	0.4773	1
3919	3942	-0.996	0.000	0.8302	0.7525	1
3920	3955	-1.012	0.000	0.7464	0.6832	1
3921	4260	-12.058	0.000	0.7077	0.6413	1
3929	3945	-1.005	0.000	0.8877	0.7510	1
3931	3947	-1.014	0.000	0.8118	0.7667	1
3936	3959	-1.008	0.000	0.9365	0.8161	1
3938	3964	-1.005	0.000	0.9478	0.8924	1
3943	3963	-1.004	0.000	0.8740	0.7600	1
3949	3976	-1.008	0.000	0.8596	0.6845	1
3949	3996	-2.004	0.000	0.8747	0.7425	1
3950	3977	-1.005	0.000	0.9111	0.7615	1
3950	3998	-2.004	0.000	0.9319	0.8579	1
3953	3966	-1.008	0.000	0.9429	0.8933	1
3957	3981	-1.026	0.000	0.7657	0.7331	1
3961	3983	-1.008	0.000	0.8988	0.8654	1
3965	3981	-0.975	0.000	0.8125	0.7782	1
3970	3991	-1.000	0.000	0.9041	0.7647	1
3976	3996	-0.996	0.000	0.8343	0.6727	1
3977	3998	-0.999	0.000	0.8900	0.7222	1
3980	4002	-1.005	0.000	0.9041	0.8316	1
3993	4917	-44.020	0.000	0.8326	0.6097	1
3993	5153	-61.048	0.000	0.7317	0.4953	1
3993	5404	-71.024	0.000	0.8453	0.5958	1
3993	5485	-74.068	0.000	0.7934	0.5382	1
3993	5863	-88.042	0.000	0.8330	0.6344	1
3993	6362	-105.072	0.000	0.8473	0.5969	1
3993	6391	-106.076	0.000	0.8413	0.5644	1
3993	6748	-118.094	0.000	0.7752	0.5912	1
3993	7181	-132.074	0.000	0.8564	0.5830	1
3993	7502	-145.100	0.000	0.7011	0.4612	1
3993	7643	-149.098	0.000	0.7531	0.5630	1
3993	7937	-159.074	0.000	0.7083	0.4612	1
3993	8018	-162.120	0.000	0.7379	0.4612	1
3993	8409	-179.150	0.000	0.7079	0.4612	1
3993	8445	-180.150	0.000	0.7635	0.5999	1
3993	9635	-220.126	0.000	0.7316	0.5747	1
3993	9821	-225.112	0.000	0.8132	0.5936	1
3993	10147	-234.146	0.000	0.7144	0.4718	1
3995	4012	-1.011	0.000	0.7160	0.6403	1
3997	4013	-1.005	0.000	0.8989	0.7194	1
4008	4028	-2.000	0.000	0.9491	0.8779	1
4021	4619	-47.997	0.000	0.8590	0.7215	1
4029	4045	-1.000	0.000	0.9202	0.8388	1
4033	4050	-1.002	0.000	0.9058	0.7933	1
4034	4053	-1.002	0.000	0.8257	0.6840	1
4035	4054	-1.002	0.000	0.7194	0.6029	1
4049	4064	-1.002	0.000	0.8832	0.7946	1
4051	4079	-1.005	0.000	0.8764	0.7611	1
4052	4076	-1.011	0.000	0.8195	0.7893	1
4055	4077	-1.005	0.000	0.9043	0.7629	1
4062	4086	-1.012	0.000	0.9164	0.8294	1
4062	10983	128.091	0.000	0.7091	0.5240	1
4062	14174	-1.011	0.000	0.7584	0.5823	1
4063	4103	-511.281	0.000	0.8296	0.7733	1
4065	4066	-0.003	0.000	0.8742	0.7079	1
4068	4112	-1.002	0.000	0.7069	0.6601	1
4073	4548	-27.996	0.000	0.8719	0.7817	1
4074	4104	-1.014	0.000	0.9468	0.9035	1
4075	4101	-0.999	0.000	0.7660	0.7117	1
4079	4290	-13.014	0.000	0.7221	0.5963	1
4079	4306	-14.019	0.000	0.7176	0.6252	1
4082	8284	-172.120	0.000	0.7304	0.5853	1
4084	4105	-0.993	0.000	0.8918	0.7770	1
4086	8183	256.207	0.000	0.7240	0.6074	1
4086	14174	0.001	0.000	0.7341	0.6027	1
4087	4108	-0.999	0.000	0.9637	0.8955	1
4087	4310	-14.010	0.000	0.8987	0.7946	1
4087	4333	-15.018	0.000	0.8015	0.6990	1
4090	4119	-1022.605	0.000	0.7777	0.6612	1
4090	4335	-9.976	0.000	0.8269	0.6082	1
4090	4361	-10.986	0.000	0.7294	0.5097	1
4090	4532	-27.000	0.000	0.9070	0.8055	1
4090	4938	-42.006	0.000	0.7191	0.4846	1
4090	4990	-44.026	0.000	0.8922	0.7140	1
4090	5243	-62.022	0.000	0.7670	0.5667	1
4090	5368	-67.008	0.000	0.7637	0.5728	1
4090	5404	-67.982	0.000	0.7689	0.5549	1
4090	5485	-71.026	0.000	0.9159	0.6723	1
4090	5863	-85.000	0.000	0.7264	0.5743	1
4090	5957	-88.054	0.000	0.9376	0.7386	1
4090	6018	-90.028	0.000	0.7165	0.4979	1
4090	6243	-98.026	0.000	0.8802	0.6296	1
4090	6272	-99.028	0.000	0.8089	0.5483	1
4090	6362	-102.030	0.000	0.7603	0.5435	1
4090	6643	-112.008	0.000	0.7412	0.4955	1
4090	6748	-115.052	0.000	0.9150	0.7706	1
4090	7252	-132.078	0.000	0.7633	0.5906	1
4090	7502	-142.058	0.000	0.8592	0.6379	1
4090	7643	-146.056	0.000	0.7709	0.5107	1
4090	7937	-156.032	0.000	0.8037	0.5107	1
4090	8018	-159.078	0.000	0.8805	0.6362	1
4090	8044	-750.453	0.000	0.7534	0.5843	1
4090	8306	-173.058	0.000	0.7178	0.4993	1
4090	8409	-176.108	0.000	0.8903	0.6637	1
4090	8445	-177.108	0.000	0.8824	0.6362	1
4090	8801	-186.080	0.000	0.8461	0.5935	1
4090	8933	-190.086	0.000	0.7847	0.5419	1
4090	9176	-203.104	0.000	0.7502	0.5421	1
4090	9635	-217.084	0.000	0.7962	0.5561	1
4090	9763	-220.128	0.000	0.8930	0.6910	1
4090	10117	-230.104	0.000	0.8353	0.5935	1
4090	10147	-231.104	0.000	0.8117	0.4951	1
4090	10256	-234.108	0.000	0.7154	0.4508	1
4090	10733	-247.130	0.000	0.8839	0.6286	1
4090	11400	-264.158	0.000	0.8879	0.6589	1
4090	12423	-291.156	0.000	0.7225	0.4903	1
4090	13069	-308.182	0.000	0.7396	0.6148	1
4090	14014	-336.188	0.000	0.7014	0.4691	1
4090	14509	-352.212	0.000	0.7484	0.5925	1
4090	14558	-353.210	0.000	0.7159	0.4701	1
4090	16190	-396.234	0.000	0.7076	0.4831	1
4090	16223	-397.240	0.000	0.7218	0.4701	1
4090	17937	-440.260	0.000	0.7109	0.4633	1
4090	17975	-441.262	0.000	0.7091	0.4701	1
4091	4113	-1.004	0.000	0.9711	0.9321	1
4091	14177	0.001	0.000	0.7148	0.6630	1
4094	4120	-1.005	0.000	0.9431	0.8882	1
4096	4364	-15.993	0.000	0.7474	0.6263	1
4096	20231	9.036	0.000	0.7359	0.6673	1
4097	4122	-1.008	0.000	0.8734	0.7635	1
4107	4126	-0.990	0.000	0.8761	0.7130	1
4108	4310	-13.011	0.000	0.8123	0.6727	1
4108	4333	-14.019	0.000	0.9331	0.8130	1
4110	4127	-1.005	0.000	0.8525	0.7388	1
4110	4148	-1.995	0.000	0.7188	0.5796	1
4119	4131	-0.968	0.000	0.7019	0.5657	1
4119	5957	934.552	0.000	0.7224	0.5365	1
4119	9763	802.477	0.000	0.7087	0.4770	1
4123	4143	-0.996	0.000	0.8305	0.7302	1
4125	4134	-0.984	0.000	0.9762	0.9307	1
4125	15729	128.095	0.000	0.7681	0.7358	1
4125	20629	0.003	0.000	0.8335	0.7619	1
4127	4148	-0.990	0.000	0.7216	0.6376	1
4127	4375	-16.029	0.000	0.8084	0.5518	1
4127	4379	-17.025	0.000	0.7997	0.5771	1
4127	4926	-60.045	0.000	0.7753	0.4818	1
4127	4950	-62.055	0.000	0.7783	0.5461	1
4127	5474	-104.076	0.000	0.7352	0.5190	1
4127	5499	-105.078	0.000	0.7221	0.5134	1
4127	5656	-114.045	0.000	0.7598	0.5410	1
4127	5680	434.285	0.000	0.7396	0.4947	1
4127	5700	-116.055	0.000	0.7547	0.4564	1
4127	5801	-122.100	0.000	0.7288	0.5369	1
4127	6311	-148.098	0.000	0.7349	0.4404	1
4127	6322	-149.103	0.000	0.7939	0.5142	1
4127	6342	-150.108	0.000	0.8117	0.5104	1
4127	6507	-158.070	0.000	0.7590	0.4564	1
4127	6530	-159.075	0.000	0.7852	0.4564	1
4127	6551	-160.077	0.000	0.7657	0.4564	1
4127	6842	-175.095	0.000	0.8036	0.5757	1
4127	6860	-176.103	0.000	0.7331	0.4748	1
4127	7193	-192.123	0.000	0.7330	0.4831	1
4127	7477	-210.156	0.000	0.7312	0.4620	1
4127	7675	-219.123	0.000	0.7707	0.5081	1
4127	7700	-220.131	0.000	0.7329	0.4946	1
4127	8008	-236.151	0.000	0.7434	0.4404	1
4127	8027	-237.156	0.000	0.7685	0.5104	1
4127	8044	-238.158	0.000	0.7392	0.5139	1
4127	8228	-254.181	0.000	0.7127	0.5104	1
4127	8432	-263.154	0.000	0.7156	0.4675	1
4127	8468	-264.150	0.000	0.7575	0.4859	1
4127	8512	-265.155	0.000	0.7791	0.5075	1
4127	8868	-280.179	0.000	0.7171	0.4671	1
4127	9287	-308.178	0.000	0.7172	0.4445	1
4127	9311	-309.189	0.000	0.7583	0.4845	1
4127	11784	238.163	0.000	0.7093	0.4375	1
4127	12423	221.139	0.000	0.7614	0.4608	1
4127	12464	220.139	0.000	0.7113	0.4150	1
4127	13069	204.113	0.000	0.7795	0.5104	1
4127	13091	203.109	0.000	0.7119	0.4670	1
4127	13335	194.129	0.000	0.7099	0.4416	1
4127	14014	176.107	0.000	0.7404	0.4670	1
4127	14509	160.083	0.000	0.7528	0.4416	1
4127	14558	159.085	0.000	0.7456	0.4416	1
4127	16190	116.061	0.000	0.7511	0.4633	1
4127	16223	115.055	0.000	0.7244	0.4003	1
4127	17937	72.035	0.000	0.7214	0.4301	1
4127	17975	71.033	0.000	0.7344	0.4416	1
4127	19637	28.005	0.000	0.7475	0.4827	1
4127	19671	27.003	0.000	0.7412	0.4547	1
4133	4150	-1.008	0.000	0.8838	0.7935	1
4134	20629	0.987	0.000	0.8256	0.7496	1
4141	4153	-1.004	0.000	0.8894	0.8365	1
4152	4164	-1.000	0.000	0.9830	0.9280	1
4152	14257	-0.000	0.000	0.7072	0.6244	1
4154	4169	-1.004	0.000	0.8755	0.7882	1
4155	4186	-2.010	0.000	0.8344	0.7976	1
4155	4206	-3.018	0.000	0.8028	0.7555	1
4155	4386	-18.009	0.000	0.7876	0.6748	1
4156	4175	-1.011	0.000	0.8114	0.6208	1
4157	4177	-0.999	0.000	0.9453	0.8888	1
4161	4181	-1.005	0.000	0.9449	0.8151	1
4169	14264	1.001	0.000	0.7051	0.5994	1
4170	4189	-513.029	0.000	0.7555	0.4128	1
4174	4193	-0.999	0.000	0.9774	0.9299	1
4186	4206	-1.008	0.000	0.9760	0.9393	1
4186	4386	-15.999	0.000	0.8077	0.7295	1
4188	4201	-1.004	0.000	0.7306	0.6187	1
4196	4204	-0.996	0.000	0.8666	0.7771	1
4196	4218	-1.980	0.000	0.8350	0.7497	1
4197	6083	-88.996	0.000	0.7027	0.5603	1
4197	6134	-91.012	0.000	0.8966	0.7864	1
4197	6564	-105.028	0.000	0.8886	0.7817	1
4197	6607	-107.006	0.000	0.8749	0.7522	1
4197	6634	-108.010	0.000	0.8105	0.6454	1
4197	7111	-122.986	0.000	0.8609	0.7412	1
4197	10723	-243.008	0.000	0.8404	0.7494	1
4204	4232	-1.986	0.000	0.7918	0.7055	1
4206	4386	-14.991	0.000	0.7642	0.7300	1
4210	4228	-1.006	0.000	0.9002	0.8833	1
4211	4222	-1.004	0.000	0.9733	0.9391	1
4211	13969	17.041	0.000	0.7045	0.4882	1
4211	14177	9.001	0.000	0.7605	0.6362	1
4211	14198	8.008	0.000	0.7266	0.5312	1
4211	14214	7.006	0.000	0.7427	0.5308	1
4211	14326	-0.005	0.000	0.7311	0.6463	1
4211	14349	-1.013	0.000	0.7317	0.6642	1
4211	14727	-706.348	0.000	0.7011	0.5091	1
4213	4714	-28.988	0.000	0.7248	0.5059	1
4213	4737	-29.972	0.000	0.7986	0.5385	1
4213	4763	-31.014	0.000	0.7597	0.5541	1
4213	7717	-144.084	0.000	0.7510	0.5180	1
4215	4674	-26.998	0.000	0.7988	0.7623	1
4215	5619	-71.026	0.000	0.7784	0.6697	1
4215	6091	-88.052	0.000	0.8752	0.7956	1
4215	6903	-115.046	0.000	0.7245	0.6328	1
4215	7357	-132.078	0.000	0.8275	0.6758	1
4215	7386	-133.078	0.000	0.7304	0.6383	1
4215	8612	-176.106	0.000	0.8422	0.6943	1
4215	9922	-220.130	0.000	0.8031	0.6123	1
4218	4232	-1.002	0.000	0.9011	0.8221	1
4220	4227	-0.990	0.000	0.8706	0.7830	1
4222	13969	18.045	0.000	0.7074	0.5083	1
4222	14177	10.005	0.000	0.7364	0.5820	1
4222	14198	9.012	0.000	0.7417	0.5690	1
4222	14214	8.010	0.000	0.7634	0.5808	1
4222	14326	0.999	0.000	0.7338	0.6580	1
4222	14349	-0.009	0.000	0.7423	0.6864	1
4222	14727	-705.344	0.000	0.7055	0.5090	1
4226	4252	-1.005	0.000	0.8643	0.6889	1
4234	4250	-0.996	0.000	0.7705	0.5766	1
4253	4267	-1.008	0.000	0.9648	0.9083	1
4255	4268	-515.242	0.000	0.7812	0.6320	1
4262	4270	-0.987	0.000	0.8061	0.7530	1
4269	16234	-390.134	0.000	0.8387	0.6871	1
4269	17875	-431.162	0.000	0.7634	0.6151	1
4271	4287	-1.002	0.000	0.9169	0.8087	1
4274	4314	-1.994	0.000	0.7822	0.6957	1
4274	7115	-119.030	0.000	0.8005	0.6204	1
4274	8319	-165.982	0.000	0.7023	0.5203	1
4275	4817	-43.986	0.000	0.8616	0.7394	1
4278	4286	-1.004	0.000	0.7888	0.7251	1
4285	4298	-1.004	0.000	0.8034	0.6877	1
4289	4307	-1.005	0.000	0.8712	0.7768	1
4289	4327	-2.001	0.000	0.8222	0.7671	1
4290	4306	-1.005	0.000	0.9759	0.9515	1
4295	4312	-1.004	0.000	0.9560	0.9082	1
4295	4321	-2.012	0.000	0.9569	0.9142	1
4295	14485	0.004	0.000	0.7328	0.6685	1
4295	14523	-1.001	0.000	0.7662	0.6840	1
4296	4482	-16.058	0.000	0.7385	0.5508	1
4298	14495	-0.012	0.000	0.7172	0.6237	1
4298	14534	-1.002	0.000	0.7250	0.6498	1
4299	4327	-516.282	0.000	0.7544	0.7118	1
4307	4327	-0.996	0.000	0.8700	0.7880	1
4308	4329	-1.005	0.000	0.9242	0.8068	1
4310	4333	-1.008	0.000	0.9226	0.8188	1
4312	4321	-1.008	0.000	0.9399	0.8825	1
